Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
ZMLP,Direxion Zacks MLP High Income Shares,Equity,"US$49,964,192.00 ",15.86%,"46,539",US$13.73 ,1.40%,No,No,1.18%,7.10%,-11.15%,18.52%,-45.22%,"US$2,037,410.50 ","US$2,020,429.50 ","US$2,037,410.50 ","(US$7,788,778.00)","US$18,679,403.00 ","US$119,698,948.00 ",MLPs,23/1/2014,0.65%,Charles Schwab,US$1.60 ,27/12/2018,US$0.40 ,11.77%,11.56,1.23,26,44.21%,35%,15%,1099,US$12.92 ,US$13.81 ,N/A,N/A,57.87,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PBD,Invesco Global Clean Energy ETF,Equity,"US$49,035,458.00 ",12.19%,"12,150",US$11.69 ,-0.26%,No,No,1.96%,11.02%,-12.05%,21.77%,2.08%,"(US$1,098,017.00)",US$0.00 ,"(US$1,098,017.00)","(US$2,600,086.50)","(US$15,489,156.00)","(US$34,541,511.00)",Alternative Energy Equities,13/6/2007,0.75%,N/A,US$0.19 ,24/12/2018,US$0.10 ,1.68%,32.81,1.06,110,18.18%,35%,15%,1099,US$10.47 ,US$11.77 ,US$11.65 ,US$11.75 ,64.11,B+,A-,C,A-,B+,B+,A+,6.23,90.59%,74.09%,380.37,2.55%,50.17%
FILL,iShares MSCI Global Energy Producers ETF,Equity,"US$48,953,885.00 ",9.90%,"29,585",US$20.32 ,0.94%,No,No,1.93%,5.12%,-7.40%,38.78%,-2.91%,US$0.00 ,US$0.00 ,US$0.00 ,"US$17,628,861.00 ","US$15,031,425.00 ","US$46,903,425.00 ",Energy Equities,31/1/2012,0.39%,N/A,US$0.59 ,18/12/2018,US$0.32 ,2.90%,20.41,1.02,212,56.41%,35%,15%,1099,US$19.34 ,US$20.24 ,US$20.20 ,US$20.42 ,56.53,A-,C+,A-,B-,A+,B,A+,4.75,51.22%,26.81%,583.89,0.42%,0.88%
MLPY,Morgan Stanley Cushing MLP High Income Index ETN,Equity,"US$44,685,174.00 ",12.29%,"4,152",US$6.12 ,1.16%,No,No,2.09%,5.52%,-14.20%,30.84%,-48.84%,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$63,159,369.63 ",MLPs,16/3/2011,0.85%,N/A,US$0.32 ,11/10/2018,US$0.16 ,5.20%,0,1.18,27,47.64%,35%,15%,1099,US$5.74 ,US$6.16 ,US$6.04 ,US$6.16 ,56.79,B+,B-,B,B+,B+,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DRIP,Direxion Daily S&P Oil & Gas Exploration & Production Bear 3x Shares,Equity,"US$44,078,170.00 ",-39.17%,"4,042,060",US$10.70 ,-1.47%,Yes,3x,-2.28%,-21.78%,-8.31%,-89.50%,N/A,"US$15,739,422.50 ","(US$164,880.50)","US$18,965,926.50 ","(US$25,677,417.00)","US$52,029,961.49 ","US$61,016,361.09 ",Leveraged Equities,28/5/2015,1.07%,N/A,US$0.10 ,27/12/2018,US$0.06 ,0.94%,0,-4.3,68,20.64%,35%,15%,1099,US$9.62 ,US$13.03 ,N/A,N/A,44.86,N/A,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXE,Invesco Dynamic Energy Exploration & Production ETF,Equity,"US$43,804,350.00 ",12.00%,"58,076",US$19.45 ,0.05%,No,No,0.18%,4.37%,-13.92%,7.20%,-31.38%,"(US$3,870,111.50)","(US$982,202.50)","(US$3,870,111.50)","US$5,407,108.50 ","(US$17,844,742.50)","US$220,138.50 ",Energy Equities,26/10/2005,0.65%,N/A,US$0.22 ,24/12/2018,US$0.07 ,1.14%,16.57,1.44,30,50.81%,35%,15%,1099,US$18.73 ,US$19.92 ,US$19.30 ,US$19.59 ,49.58,B,B,C+,A+,B+,C+,B-,3.8,18.82%,5.69%,547.83,0.00%,0.28%
YMLP,VanEck Vectors High Income MLP ETF,Equity,"US$43,690,908.00 ",14.75%,"11,863",US$19.68 ,1.08%,No,No,3.69%,8.37%,-13.12%,23.24%,-64.49%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$8,110,328.00)","(US$33,854,378.30)","US$66,250,121.70 ",MLPs,12/3/2012,0.82%,N/A,US$1.94 ,9/11/2018,US$0.34 ,9.95%,9.03,1.2,19,68.45%,35%,15%,1099,US$18.06 ,US$19.60 ,US$19.61 ,US$19.73 ,62.15,A,B+,A-,C,A+,A+,B,N/A,N/A,N/A,N/A,N/A,N/A
CRAK,VanEck Vectors Oil Refiners ETF,Equity,"US$40,852,695.00 ",8.38%,"21,340",US$29.09 ,-1.05%,No,No,0.66%,5.32%,-4.18%,64.89%,N/A,"(US$10,927,178.50)","(US$1,431,132.50)","(US$5,624,988.50)","US$20,857,206.50 ","US$40,611,825.00 ","US$42,502,293.50 ",Energy Equities,18/8/2015,0.59%,N/A,US$0.65 ,20/12/2018,US$0.65 ,2.21%,8.68,1.03,26,60.51%,35%,15%,1099,US$27.57 ,US$29.34 ,US$28.99 ,US$29.26 ,55.92,N/A,N/A,B-,N/A,N/A,N/A,N/A,5.42,78.05%,45.67%,365.03,4.65%,3.41%
IMLP,iPath S&P MLP ETN,Equity,"US$35,820,433.00 ",14.48%,"6,610",US$16.88 ,1.20%,No,No,2.15%,6.47%,-8.60%,25.84%,-25.09%,"(US$80,091.64)",US$0.00 ,"(US$1,477,040.68)","(US$21,142,954.14)","(US$294,762,824.58)","US$319,312,049.37 ",MLPs,3/1/2013,0.80%,N/A,US$0.57 ,28/11/2018,US$0.29 ,3.39%,0,1.15,59,58.51%,35%,15%,1099,US$16.01 ,US$16.89 ,US$16.70 ,US$16.96 ,58.77,B,C+,A-,N/A,B,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,Equity,"US$34,013,979.00 ",53.80%,"552,260",US$7.89 ,1.54%,No,3x,-1.87%,22.33%,-68.85%,-79.82%,-99.95%,"(US$4,303,421.00)","(US$1,229,369.00)","(US$3,742,220.00)","US$28,206,175.50 ","(US$4,607,654.37)","US$264,354,540.96 ",Leveraged Equities,14/7/2010,1.06%,N/A,US$0.00 ,21/12/2011,US$0.08 ,0.00%,12.37,4.05,35,45.03%,35%,15%,1099,US$6.79 ,US$8.77 ,N/A,N/A,47.62,B-,A,B+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPO,Credit Suisse S&P MLP Index ETN,Equity,"US$31,251,487.00 ",12.21%,"21,815",US$13.51 ,0.90%,No,No,1.50%,8.78%,-0.48%,27.76%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$25,773,370.00)","(US$25,773,370.00)","US$69,002,080.00 ",MLPs,4/12/2014,0.95%,N/A,US$0.49 ,11/10/2018,US$0.25 ,3.61%,0,1.09,59,58.51%,39%,20%,1099,US$12.74 ,US$13.77 ,US$13.51 ,US$13.51 ,54.14,C,C,C+,N/A,C,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,Equity,"US$30,801,909.00 ",15.11%,"68,106",US$12.57 ,0.64%,No,No,0.72%,7.25%,-20.98%,-0.55%,-51.47%,"(US$3,744,936.00)","(US$3,744,936.00)","(US$3,744,936.00)","(US$31,821,644.50)","US$2,113,290.50 ","US$41,751,507.50 ",Energy Equities,14/2/2012,0.54%,N/A,US$0.09 ,20/12/2018,US$0.09 ,0.70%,22.14,1.2,47,56.75%,35%,15%,1099,US$11.90 ,US$12.86 ,N/A,N/A,51.94,B-,B,B,A-,B-,C,B,3.88,20.91%,6.69%,865.19,0.00%,0.04%
PSCE,Invesco S&P SmallCap Energy ETF,Equity,"US$28,713,300.00 ",18.70%,"42,858",US$10.41 ,1.86%,No,No,0.39%,7.54%,-35.83%,-23.41%,-76.14%,"(US$971,730.00)",US$0.00 ,"(US$971,730.00)","(US$15,843,250.00)","US$18,821,272.50 ","US$44,164,478.00 ",Energy Equities,7/4/2010,0.29%,N/A,US$0.02 ,24/12/2018,US$0.00 ,0.20%,29.7,1.82,38,46.28%,35%,15%,1099,US$9.85 ,US$10.57 ,US$10.30 ,US$10.54 ,50.12,B-,B-,A,A,C+,C,C+,3.68,14.98%,4.38%,509.52,0.00%,5.38%
MLPZ,ETRACS 2xMonthly Leveraged S&P MLP Index ETN,Equity,"US$28,092,330.00 ",22.85%,"1,097",US$32.63 ,2.29%,No,2x,4.05%,7.37%,-24.83%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$18,848,279.50)","(US$4,208,219.00)","(US$4,208,219.00)",Leveraged Equities,9/2/2016,0.95%,N/A,US$2.76 ,11/10/2018,US$1.45 ,8.47%,0,2.08,59,58.51%,39%,20%,1099,US$28.96 ,US$33.73 ,N/A,N/A,54.18,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Equity,"US$26,533,176.00 ",13.14%,"4,161",US$44.16 ,-0.34%,No,No,1.87%,11.01%,-15.62%,49.37%,27.14%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,606,324.50)","US$13,665,316.00 ","US$12,264,468.76 ",Alternative Energy Equities,16/11/2009,0.70%,N/A,US$0.50 ,18/12/2018,US$0.01 ,1.13%,18.07,0.95,51,60.55%,35%,15%,1099,US$39.65 ,US$44.49 ,N/A,N/A,63.47,C,C,C+,A+,B-,C,B-,6.64,88.18%,85.04%,116.2,4.80%,21.82%
NLR,VanEck Vectors Uranium+Nuclear Energy ETF,Equity,"US$26,038,300.00 ",1.37%,"3,340",US$50.25 ,-0.97%,No,No,0.52%,-0.44%,7.69%,24.58%,24.15%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,606,938.50)","(US$17,410,169.00)","(US$47,104,319.57)",Alternative Energy Equities,13/8/2007,0.61%,N/A,US$1.94 ,20/12/2018,US$1.94 ,3.81%,15.56,0.34,26,61.13%,35%,15%,1099,US$48.66 ,US$50.91 ,US$49.98 ,US$50.59 ,51.96,B-,B,A-,C+,A,A,C,5.48,80.84%,48.21%,2314.39,96.33%,3.34%
JHME,John Hancock Multi-Factor Energy ETF,Equity,"US$21,705,428.00 ",14.46%,"8,948",US$26.12 ,0.81%,No,No,1.99%,8.38%,-12.91%,N/A,N/A,"(US$383,430.80)","US$760,169.70 ","US$760,169.70 ","(US$10,082,320.10)","US$18,496,143.40 ","US$18,496,143.40 ",Energy Equities,28/3/2016,0.40%,N/A,US$0.53 ,24/12/2018,US$0.30 ,2.05%,18.6,1.11,50,46.09%,39%,20%,1099,US$24.34 ,US$26.33 ,US$26.06 ,US$26.24 ,55.94,N/A,N/A,B,N/A,N/A,N/A,N/A,4.27,35.89%,13.34%,655.91,0.00%,0.88%
ACES,ALPS Clean Energy ETF,Equity,"US$21,623,874.00 ",12.31%,"6,321",US$25.50 ,-0.20%,No,No,1.90%,9.82%,N/A,N/A,N/A,"US$3,376,512.00 ",US$0.00 ,US$0.00 ,"US$18,572,881.50 ","US$18,572,881.50 ","US$18,572,881.50 ",Alternative Energy Equities,29/6/2018,0.65%,N/A,US$0.08 ,20/12/2018,US$0.08 ,0.30%,18.78,0.98,31,51.76%,39%,20%,1099,US$23.38 ,US$25.69 ,N/A,N/A,62.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.79,87.11%,58.81%,726.95,12.14%,67.93%
MLPE,C-Tracks Miller/Howard MLP Fundamental Index ETN Series B,Equity,"US$21,015,400.00 ",12.65%,475,US$21.01 ,1.40%,No,No,2.11%,5.60%,-15.00%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Global Equities,8/8/2016,0.85%,N/A,US$0.74 ,10/10/2018,US$0.37 ,3.51%,0,1.18,N/A,N/A,39%,20%,1099,US$19.77 ,US$21.07 ,US$21.01 ,US$21.01 ,56.11,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ERY,Direxion Daily Energy Bear 3X Shares,Equity,"US$19,981,454.00 ",-32.76%,"306,156",US$43.70 ,-5.39%,Yes,3x,-9.07%,-21.94%,14.47%,-70.16%,-62.66%,"US$3,048,956.50 ","(US$4,808,756.00)","US$3,048,956.50 ","(US$64,456,057.72)","(US$11,087,716.90)","(US$25,891,201.37)",Leveraged Equities,6/11/2008,1.07%,N/A,US$0.37 ,27/12/2018,US$0.20 ,0.79%,0,-3.18,1,100.00%,35%,15%,1099,US$44.29 ,US$55.43 ,US$42.73 ,US$44.86 ,40.57,B,A-,B,A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YMLI,VanEck Vectors High Income Infrastructure MLP ETF,Equity,"US$19,131,200.00 ",11.99%,"5,695",US$12.37 ,1.81%,No,No,2.74%,5.10%,-6.58%,46.48%,-15.84%,"(US$597,369.50)",US$0.00 ,"(US$597,369.50)","(US$1,770,402.50)","(US$9,721,138.50)","US$6,814,361.50 ",MLPs,11/2/2013,0.83%,N/A,US$0.96 ,9/11/2018,US$0.16 ,7.72%,15.33,1.22,26,48.33%,35%,15%,1099,US$11.73 ,US$12.40 ,US$12.15 ,US$12.48 ,56.67,B-,B-,C,N/A,A-,C,A-,3.3,5.57%,2.09%,735.22,5.86%,0.33%
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"US$18,567,622.00 ",22.81%,"24,092",US$7.00 ,1.89%,No,No,0.00%,12.18%,-28.89%,-29.41%,-68.61%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$12,834,431.00)","(US$5,737,202.50)","(US$34,081,370.50)",Energy Equities,26/10/2005,0.63%,N/A,US$0.06 ,24/12/2018,US$0.01 ,0.82%,363.95,1.49,31,48.57%,35%,15%,1099,US$6.35 ,US$7.11 ,US$6.89 ,US$7.10 ,53.13,C+,B-,C+,A,B,C+,C+,3.96,22.65%,7.76%,132.35,0.00%,0.11%
YLCO,Global X YieldCo Index ETF,Equity,"US$16,253,390.00 ",11.52%,"7,300",US$12.52 ,0.32%,No,No,1.90%,7.41%,6.22%,41.70%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$4,691,651.00)","US$11,246,586.00 ","US$14,482,086.00 ",Alternative Energy Equities,27/5/2015,0.65%,N/A,US$0.59 ,8/11/2018,US$0.15 ,4.72%,15.33,0.84,38,54.44%,35%,15%,1099,US$11.49 ,US$12.55 ,US$12.48 ,US$12.55 ,69.59,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.83,0.00%,89.65%,1256.72,31.60%,32.42%
FTXN,First Trust Nasdaq Oil & Gas ETF,Equity,"US$15,115,165.00 ",15.12%,"28,739",US$18.88 ,1.07%,No,No,2.39%,9.01%,-9.97%,N/A,N/A,"(US$148,524.50)","(US$893,571.50)","(US$1,835,602.50)","US$16,310,711.00 ","US$19,305,501.00 ","US$19,305,501.00 ",Energy Equities,21/9/2016,0.60%,N/A,US$0.35 ,18/12/2018,US$0.14 ,1.89%,12.92,0.7,49,54.67%,39%,20%,1099,US$17.53 ,US$19.02 ,US$18.72 ,US$19.03 ,54.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.95,22.30%,7.46%,659.13,0.00%,0.32%
PUW,Invesco WilderHill Progressive Energy ETF,Equity,"US$14,676,264.00 ",14.02%,"2,540",US$24.40 ,0.29%,No,No,1.58%,9.49%,-8.88%,38.98%,-16.16%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$4,902,097.50)","(US$11,232,284.50)","(US$17,600,136.50)",Alternative Energy Equities,24/10/2006,0.70%,N/A,US$0.24 ,24/12/2018,US$0.08 ,0.97%,16.4,1.34,42,31.14%,35%,15%,1099,US$22.37 ,US$24.65 ,US$24.17 ,US$24.51 ,60.53,B-,C+,B,B-,A,B,A,5,57.84%,33.30%,403.55,4.75%,13.82%
DUG,ProShares Ultra Short Oil & Gas,Equity,"US$14,175,991.00 ",-23.21%,"68,439",US$38.58 ,-3.33%,Yes,2x,-5.90%,-15.04%,14.39%,-47.65%,-30.46%,"(US$129,651.50)","(US$2,092,315.00)","(US$129,651.50)","(US$14,332,350.00)","(US$5,629,592.50)","(US$35,863,849.12)",Leveraged Equities,30/1/2007,0.95%,N/A,US$0.15 ,26/12/2018,US$0.13 ,0.37%,0,-2.19,69,68.64%,35%,15%,1099,US$38.90 ,US$44.99 ,US$38.08 ,US$39.21 ,41.18,B+,B+,B-,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENY,Invesco Canadian Energy Income ETF,Equity,"US$12,769,152.00 ",13.92%,"13,015",US$6.63 ,-0.15%,No,No,1.45%,6.42%,-10.37%,17.42%,-39.82%,"(US$640,032.50)",US$0.00 ,"(US$640,032.50)","(US$7,120,171.00)","(US$13,887,169.00)","(US$7,308,101.50)",Energy Equities,3/7/2007,0.66%,N/A,US$0.78 ,24/12/2018,US$0.07 ,11.79%,26.71,0.99,29,54.11%,35%,15%,1099,US$6.24 ,US$6.76 ,US$6.61 ,US$6.64 ,55.9,C+,B-,C,C+,B+,A,B-,5.67,84.32%,54.77%,748.76,13.59%,0.38%
AMJL,Credit Suisse X-Links Monthly Pay 2xLeveraged Alerian MLP Index ETN,Equity,"US$12,661,968.00 ",26.92%,"4,119",US$14.57 ,1.32%,No,2x,2.10%,9.63%,-22.93%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,799,220.00)","(US$1,799,220.00)","(US$1,799,220.00)",Leveraged Equities,17/5/2016,0.85%,N/A,US$2.60 ,12/12/2018,US$0.42 ,17.87%,0,2.21,52,47.13%,39%,20%,1099,US$13.39 ,US$14.74 ,US$14.27 ,US$14.81 ,55.28,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USAI,American Energy Independence ETF,Equity,"US$9,666,080.00 ",17.92%,"1,898",US$24.15 ,0.88%,No,No,3.17%,10.15%,-3.53%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,488,230.00 ","US$7,750,145.00 ","US$7,750,145.00 ",Energy Equities,13/12/2017,0.75%,N/A,US$1.14 ,19/12/2018,US$0.33 ,4.80%,18.91,1.18,32,60.62%,39%,20%,1099,US$22.18 ,US$24.26 ,US$24.15 ,US$24.15 ,62.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.52,43.90%,18.71%,660.34,7.97%,0.45%
MLPG,UBS E-TRACS Alerian Natural Gas MLP Index Fund,Equity,"US$9,018,880.00 ",13.67%,803,US$22.53 ,1.30%,No,No,3.11%,5.23%,-8.57%,39.55%,-18.56%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,640,793.00)","(US$12,846,983.00)","(US$12,846,983.00)",MLPs,13/7/2010,0.85%,N/A,US$0.78 ,11/10/2018,US$0.40 ,3.45%,0,1.29,17,50.00%,35%,15%,1099,US$20.97 ,US$22.71 ,US$22.53 ,US$22.53 ,56.63,B,C,B+,A,C+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MLPB,ETRACS Alerian MLP Infrastructure Index ETN,Equity,"US$8,858,480.00 ",11.88%,220,US$22.13 ,1.00%,No,No,1.65%,4.29%,-13.39%,19.03%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$24,628,655.00)","(US$24,628,655.00)","(US$24,628,655.00)",MLPs,8/10/2015,0.85%,N/A,US$0.76 ,11/10/2018,US$0.40 ,3.45%,0,1.37,23,72.14%,39%,20%,1099,US$21.08 ,US$22.37 ,US$22.13 ,US$22.13 ,54.77,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AMUB,ETRACS Alerian MLP Index ETN,Equity,"US$6,372,800.00 ",13.96%,122,US$15.92 ,1.02%,No,No,1.69%,6.13%,-2.92%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$17,769,450.00)","(US$17,769,450.00)","(US$17,769,450.00)",MLPs,8/10/2015,0.80%,N/A,US$0.87 ,28/11/2018,US$0.28 ,5.46%,0,0.98,39,0.62%,39%,20%,1099,US$14.80 ,US$16.23 ,US$15.92 ,US$15.92 ,55.02,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IVENC,Ivy Energy NextShares,Equity,"US$6,218,632.00 ",N/A,N/A,US$100.02 ,0.00%,No,No,N/A,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$412,535.50 ","US$64,511,154.75 ","US$64,511,154.75 ",Energy Equities,17/10/2016,0.95%,N/A,N/A,N/A,N/A,N/A,N/A,0,25,51.99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.27,5.23%,1.95%,459.19,0.00%,0.28%
XKCP,SPDR Kensho Clean Power ETF,Equity,"US$3,264,078.00 ",13.68%,0,US$32.62 ,-1.39%,No,No,2.35%,9.91%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$25,289.25 ","US$25,289.25 ","US$25,289.25 ",Alternative Energy Equities,22/10/2018,0.45%,N/A,US$0.10 ,24/12/2018,US$0.10 ,0.31%,16.42,0,43,38.08%,39%,20%,1099,US$29.43 ,US$33.05 ,US$32.39 ,US$32.98 ,64.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XLEY,Cushing Energy & MLP ETF,Equity,"US$2,534,990.00 ",16.82%,N/A,US$25.33 ,1.04%,No,No,2.38%,10.10%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,MLPs,6/12/2018,0.65%,N/A,US$0.20 ,17/1/2019,US$0.10 ,0.81%,0,0,37,46.87%,39%,20%,1099,US$23.21 ,US$25.49 ,US$25.27 ,US$25.36 ,57.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XLUY,Cushing Utility & MLP ETF,Equity,"US$2,493,320.00 ",7.64%,N/A,US$24.93 ,-0.24%,No,No,2.15%,5.73%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Utilities Equities,6/12/2018,0.65%,N/A,US$0.20 ,17/1/2019,US$0.10 ,0.81%,0,0,39,35.72%,39%,20%,1099,US$23.52 ,US$24.95 ,N/A,N/A,55.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BMLP,BMO Elkhorn DWA MLP Select ETN,Equity,"US$2,423,960.00 ",12.21%,"1,297",US$46.77 ,1.52%,No,No,3.02%,13.22%,-3.44%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$43,426,372.68)","(US$43,426,372.68)","(US$43,426,372.68)",MLPs,19/12/2016,0.85%,N/A,US$1.62 ,28/12/2018,US$0.84 ,3.45%,0,0.86,15,67.81%,20%,39%,1099,US$41.47 ,US$47.29 ,US$46.55 ,US$47.09 ,54.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,Equity,"US$2,356,432.00 ",-40.48%,"18,892",US$31.63 ,-1.13%,Yes,3x,1.12%,-21.84%,41.47%,-79.72%,N/A,"(US$1,672,546.50)","(US$1,479,080.50)","(US$1,672,546.50)","(US$6,759,231.00)","US$4,023,732.08 ","US$6,075,774.08 ",Leveraged Equities,3/12/2015,1.08%,N/A,US$0.15 ,27/12/2018,US$0.06 ,0.46%,0,-4.33,34,45.53%,39%,20%,1099,US$27.72 ,US$38.35 ,N/A,N/A,45.13,C+,A-,A-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIE,Global X MSCI China Energy ETF,Equity,"US$2,306,722.00 ",8.12%,971,US$11.65 ,0.34%,No,No,0.47%,7.13%,0.01%,41.94%,-1.64%,"(US$531,924.00)",US$0.00 ,US$0.00 ,"US$765,009.50 ","US$765,009.50 ","(US$1,128,490.50)",China Equities,15/12/2009,0.65%,2 Platforms,US$0.38 ,28/12/2018,US$0.38 ,3.32%,8.65,1.13,23,67.57%,35%,15%,1099,US$10.80 ,US$11.76 ,US$11.65 ,US$11.65 ,58.1,C,C,C+,B-,C,B+,C,3.2,4.53%,1.55%,2045.17,15.16%,6.49%
DDG,Short Oil & Gas ProShares,Equity,"US$1,821,669.00 ",-11.92%,"3,671",US$24.27 ,-1.46%,Yes,No,-2.73%,-7.79%,9.83%,-23.67%,-6.81%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,125,883.50)","(US$7,664,883.50)","US$753,616.50 ",Inverse Equities,10/6/2008,0.95%,N/A,US$0.03 ,26/12/2018,US$0.03 ,0.14%,0,-1.1,69,68.64%,35%,15%,1099,US$24.26 ,US$26.04 ,US$24.15 ,US$24.45 ,43.47,B+,B-,B-,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
