Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
DGRE,WisdomTree Emerging Markets Dividend Growth Fund,Equity,"US$67,332,795.00 ",8.33%,"27,069",US$24.07 ,-0.99%,No,No,0.96%,7.65%,-12.61%,38.74%,21.13%,"(US$4,465,416.00)",US$0.00 ,"(US$4,465,416.00)","US$6,629,703.00 ","US$35,811,094.00 ","US$57,676,841.64 ",Emerging Markets Equities,1/8/2013,0.32%,2 Platforms,US$0.60 ,24/12/2018,US$0.17 ,2.48%,11.17,0.82,267,15.82%,35%,15%,1099,US$22.06 ,US$24.33 ,US$24.01 ,US$24.17 ,61.63,A-,B,B,B+,B-,A-,A-,4.12,0.78%,10.22%,357.01,2.05%,5.57%
EEB,Invesco BRIC ETF,Equity,"US$64,558,932.00 ",11.84%,"7,921",US$35.89 ,-0.31%,No,No,2.10%,8.13%,-9.66%,71.45%,30.34%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$19,945,172.00)","(US$37,089,294.50)","(US$126,991,751.00)",Emerging Markets Equities,21/9/2006,0.64%,Charles Schwab,US$0.99 ,24/12/2018,US$0.99 ,2.76%,13.98,1.09,108,39.98%,35%,15%,1099,US$33.09 ,US$35.96 ,N/A,N/A,63.82,B+,B-,B,B+,B-,B-,B,3.25,0.58%,1.82%,403.15,3.93%,0.76%
NUEM,NuShares ESG Emerging Markets Equity ETF,Equity,"US$43,977,470.00 ",9.48%,"3,756",US$26.14 ,-0.31%,No,No,1.91%,8.00%,-15.09%,N/A,N/A,"US$2,465,560.00 ",US$0.00 ,"US$2,465,560.00 ","US$7,290,200.00 ","US$35,452,080.00 ","US$35,452,080.00 ",Emerging Markets Equities,6/6/2017,0.45%,N/A,US$0.49 ,26/12/2018,US$0.49 ,1.89%,14.15,0.76,344,30.03%,39%,20%,1099,US$24.10 ,US$26.25 ,US$26.08 ,US$26.21 ,63.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.7,95.00%,55.67%,139.56,1.79%,10.41%
EEMX,SPDR MSCI Emerging Markets Fossil Fuel Reserves Free ETF,Equity,"US$40,245,985.00 ",9.40%,"2,944",US$62.12 ,-0.46%,No,No,1.50%,7.48%,-15.39%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$18,236,289.00 ","US$34,170,289.00 ","US$34,170,289.00 ",Emerging Markets Equities,24/10/2016,0.30%,N/A,US$1.37 ,21/12/2018,US$0.98 ,2.24%,11.61,0.74,380,27.42%,20%,39%,1099,US$57.19 ,US$62.47 ,US$62.09 ,US$62.13 ,62.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.52,50.58%,18.82%,284.41,3.35%,5.34%
DVEM,WisdomTree Emerging Markets Dividend Fund,Equity,"US$37,251,217.00 ",9.25%,"8,081",US$31.11 ,-0.70%,No,No,1.29%,7.74%,-10.75%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$13,116,049.00 ","US$34,481,370.05 ","US$34,481,370.05 ",Emerging Markets Equities,7/4/2016,0.32%,N/A,US$1.01 ,24/12/2018,US$0.17 ,3.25%,10.79,0.63,907,21.55%,39%,20%,1099,US$28.56 ,US$31.39 ,US$30.99 ,US$31.27 ,63.35,N/A,N/A,A,N/A,N/A,N/A,N/A,4.32,1.17%,14.33%,484.15,3.48%,4.32%
EDOG,ALPS Emerging Sector Dividend Dogs ETF,Equity,"US$34,173,300.00 ",12.39%,"13,492",US$22.68 ,-0.66%,No,No,1.70%,8.62%,-10.26%,36.15%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$13,099,770.00)","US$26,741,834.50 ","US$35,268,353.64 ",Emerging Markets Equities,27/3/2014,0.60%,Charles Schwab,US$1.09 ,20/12/2018,US$0.32 ,4.76%,10.87,0.71,51,22.89%,35%,15%,1099,US$20.62 ,US$22.95 ,US$22.61 ,US$22.76 ,67.43,A-,C+,B+,A,B,A,B-,4.42,1.63%,16.62%,1105.14,8.61%,3.36%
BBRC,Columbia Beyond BRICs ETF,Equity,"US$30,488,373.00 ",7.41%,"25,842",US$16.88 ,-0.53%,No,No,0.18%,5.24%,-15.60%,26.05%,-3.89%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$31,677,136.00)","(US$118,427,451.50)","US$90,547,817.00 ",Emerging Markets Equities,15/8/2012,0.60%,N/A,US$0.00 ,15/12/2017,US$0.50 ,0.00%,13.7,0.72,90,24.64%,35%,15%,1099,US$16.05 ,US$17.04 ,US$16.83 ,US$16.97 ,56,A-,A-,B+,C+,A-,A,B,5.48,92.79%,47.99%,351.36,1.28%,2.64%
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,Equity,"US$30,040,091.00 ",8.95%,"16,005",US$21.67 ,-0.28%,No,No,1.40%,7.49%,-20.26%,30.11%,9.37%,"US$3,138,617.00 ","US$2,110,656.00 ","US$3,138,617.00 ","(US$4,829,914.50)","US$21,477,602.50 ","US$17,526,006.46 ",Emerging Markets Equities,27/9/2013,0.32%,E*TRADE,US$0.74 ,24/12/2018,US$0.16 ,3.40%,13.02,0.89,220,17.85%,35%,15%,1099,US$19.97 ,US$21.80 ,N/A,N/A,63.9,B,C+,B,C+,C+,B+,B+,4.23,20.23%,12.28%,218.83,4.11%,6.36%
EMIF,iShares Emerging Markets Infrastructure ETF,Equity,"US$29,902,768.00 ",8.51%,"5,413",US$30.03 ,0.30%,No,No,0.42%,5.79%,-9.74%,26.07%,7.55%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,752,228.00)","(US$20,840,932.50)","(US$89,832,221.50)",Emerging Markets Equities,16/6/2009,0.75%,N/A,US$0.73 ,18/12/2018,US$0.37 ,2.43%,14.05,0.71,36,56.62%,35%,15%,1099,US$28.24 ,US$30.45 ,US$29.97 ,US$30.16 ,63.76,C+,B+,C+,B-,B,B+,B,3.56,0.21%,3.44%,1506.97,15.22%,3.80%
CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Equity,"US$29,620,333.00 ",13.19%,"17,457",US$24.82 ,-0.68%,No,No,1.89%,8.79%,-6.07%,N/A,N/A,"US$9,590,678.50 ","US$3,624,879.00 ","US$9,590,678.50 ","US$23,295,524.50 ","US$28,344,807.00 ","US$28,344,807.00 ",Emerging Markets Equities,26/10/2017,0.50%,N/A,US$1.23 ,16/1/2019,US$0.05 ,4.92%,8.58,0.46,101,18.73%,39%,20%,1099,US$22.50 ,US$25.07 ,US$24.77 ,US$24.92 ,68.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.43,42.56%,16.81%,787.66,2.76%,4.77%
EET,ProShares Ultra MSCI Emerging Markets,Equity,"US$29,534,535.00 ",18.92%,"13,560",US$73.80 ,-1.36%,No,2x,2.64%,15.08%,-30.86%,84.99%,16.80%,"US$1,447,840.50 ","(US$3,645,734.25)","US$1,447,840.50 ","(US$15,568,531.75)","US$8,905,299.25 ","(US$1,031,450.75)",Leveraged Equities,2/6/2009,0.95%,N/A,US$0.10 ,26/12/2018,US$0.10 ,0.14%,0,1.87,1087,24.04%,35%,15%,1099,US$62.58 ,US$74.82 ,US$73.38 ,US$74.26 ,61.88,C+,B-,C,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KEMQ,KraneShares Emerging Markets Consumer Technology ETF,Equity,"US$27,894,497.00 ",12.81%,"5,500",US$21.45 ,-0.28%,No,No,2.05%,9.24%,-22.56%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$33,609,407.50 ","US$33,609,407.50 ","US$33,609,407.50 ",Foreign Large Cap Equities,12/10/2017,0.79%,N/A,US$0.00 ,N/A,N/A,0.00%,17.13,0.79,50,36.46%,39%,20%,1099,US$19.45 ,US$21.50 ,US$21.35 ,US$21.50 ,62.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.39,2.49%,2.46%,28.31,2.34%,3.23%
MXDE,Nationwide Maximum Diversification Emerging Markets Core Equity ETF,Equity,"US$26,565,000.00 ",5.70%,911,US$22.17 ,-0.27%,No,No,1.26%,4.23%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$15,109,020.00 ","US$15,109,020.00 ","US$15,109,020.00 ",Emerging Markets Equities,26/3/2018,0.64%,N/A,US$0.29 ,27/12/2018,US$0.29 ,1.32%,14.3,0.8,296,12.59%,39%,20%,1099,US$21.01 ,US$22.19 ,US$22.17 ,US$22.17 ,59.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.25,22.67%,12.80%,208.92,4.13%,5.46%
EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF,Equity,"US$21,613,488.00 ",7.34%,"3,389",US$57.47 ,-0.42%,No,No,0.86%,5.27%,-5.68%,45.18%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,180,716.25 ","US$15,333,582.00 ","US$15,333,582.00 ",Emerging Markets Equities,25/1/2016,0.60%,N/A,US$0.68 ,26/12/2018,US$0.01 ,1.22%,13.59,0.64,84,13.90%,39%,20%,1099,US$54.12 ,US$57.81 ,US$57.35 ,US$57.63 ,63.31,N/A,N/A,B+,N/A,N/A,N/A,N/A,4.63,1.94%,21.54%,149.86,2.78%,9.15%
OBOR,KraneShares MSCI One Belt One Road ETF,Equity,"US$20,489,504.00 ",4.85%,"5,269",US$22.68 ,-0.66%,No,No,0.80%,3.47%,-14.72%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,124,420.50)","US$22,828,149.00 ","US$22,828,149.00 ",Asia Pacific Equities,7/9/2017,0.80%,N/A,US$0.61 ,26/12/2018,US$0.61 ,2.72%,9.31,0.5,95,36.83%,39%,20%,1099,US$21.78 ,US$22.75 ,US$22.64 ,US$22.72 ,58.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.32,29.17%,2.16%,1618.36,4.22%,2.64%
SDEM,Global X SuperDividend Emerging Markets ETF,Equity,"US$19,890,298.00 ",12.36%,"35,450",US$14.27 ,-0.83%,No,No,2.51%,9.26%,-13.64%,44.34%,N/A,"US$2,686,532.00 ","US$1,384,541.00 ","US$2,686,532.00 ","US$8,039,000.50 ","US$18,267,840.00 ","US$20,662,340.00 ",Emerging Markets Equities,16/3/2015,0.66%,E*TRADE,US$0.83 ,28/12/2018,US$0.07 ,5.83%,5.75,0.8,50,26.90%,35%,15%,1099,US$12.78 ,US$14.40 ,US$14.22 ,US$14.35 ,68.04,B,C,B-,N/A,B-,A+,B-,4.08,0.65%,9.55%,764.94,4.37%,4.28%
PPEM,Portfolio+ Emerging Markets ETF,Equity,"US$18,931,265.00 ",11.44%,"1,086",US$20.99 ,-0.52%,No,1.25x,1.77%,8.73%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,090,520.50)","(US$2,090,520.50)","(US$2,090,520.50)",Leveraged Equities,15/2/2018,0.49%,N/A,US$0.66 ,27/12/2018,US$0.62 ,3.10%,11.64,1.2,2,100.00%,39%,20%,1099,US$19.08 ,US$21.10 ,US$20.98 ,US$20.99 ,62.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CEZ,VictoryShares Emerging Market Volatility Weighted ETF,Equity,"US$18,222,703.00 ",7.08%,"4,937",US$25.86 ,-0.42%,No,No,1.33%,5.59%,-13.41%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,113,551.00)","US$13,399,703.50 ","US$13,399,703.50 ",Emerging Markets Equities,23/3/2016,0.50%,N/A,US$1.14 ,19/12/2018,US$0.05 ,4.40%,12.45,0.63,500,5.55%,20%,39%,1099,US$23.92 ,US$26.12 ,N/A,N/A,61.17,N/A,N/A,A-,N/A,N/A,N/A,N/A,4.33,30.93%,14.64%,525.93,3.68%,4.98%
EYLD,Cambria Emerging Shareholder Yield ETF,Equity,"US$17,968,165.00 ",8.50%,"2,284",US$30.18 ,-0.26%,No,No,2.25%,7.86%,-15.49%,N/A,N/A,"US$1,371,094.50 ",US$0.00 ,US$0.00 ,"(US$3,393,591.00)","US$14,792,435.50 ","US$14,792,435.50 ",Emerging Markets Equities,14/7/2016,0.65%,Interactive Brokers,US$1.08 ,26/12/2018,US$0.21 ,3.57%,8.02,0.67,85,17.71%,39%,20%,1099,US$27.75 ,US$30.22 ,N/A,N/A,62.34,N/A,N/A,C+,N/A,N/A,N/A,N/A,3.34,1.16%,2.24%,1019.88,7.23%,1.51%
EEV,UltraShort MSCI Emerging Markets,Equity,"US$17,721,297.00 ",-17.17%,"22,490",US$42.84 ,1.49%,Yes,2x,-2.84%,-13.98%,17.81%,-66.71%,-63.89%,"(US$4,521,395.00)","(US$2,143,368.50)","(US$4,521,395.00)","(US$4,868,855.99)","(US$9,588,662.99)","US$2,947,337.45 ",Leveraged Equities,1/11/2007,0.95%,N/A,US$0.19 ,26/12/2018,US$0.12 ,0.45%,0,-1.73,1087,24.04%,35%,15%,1099,US$42.02 ,US$50.73 ,US$42.69 ,US$43.02 ,37.47,B,B+,B,A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PXR,Invesco Emerging Markets Infrastructure ETF,Equity,"US$15,558,070.00 ",10.45%,"2,147",US$34.55 ,-0.12%,No,No,1.78%,7.83%,-12.90%,46.61%,6.35%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,111,174.00)","(US$7,597,426.50)","(US$34,936,784.00)",Emerging Markets Equities,16/10/2008,0.75%,N/A,US$0.00 ,24/12/2018,US$0.01 ,0.01%,12.38,1.03,85,25.40%,35%,15%,1099,US$31.80 ,US$34.58 ,US$34.42 ,US$34.68 ,63.47,C+,B,C,C+,B-,C+,A+,3.34,0.13%,2.22%,1344.67,5.05%,2.72%
EDBI,Legg Mason Emerging Markets Diversified Core ETF,Equity,"US$14,625,331.00 ",9.19%,"1,703",US$29.47 ,-0.07%,No,No,1.83%,6.47%,-12.19%,31.96%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$7,165,728.84 ","US$7,165,753.88 ",Emerging Markets Equities,28/12/2015,0.50%,N/A,US$0.98 ,26/12/2018,US$0.98 ,3.31%,13.29,0.61,504,10.52%,39%,20%,1099,US$26.25 ,US$29.76 ,N/A,N/A,62.8,N/A,N/A,A-,N/A,N/A,N/A,A,4.23,20.35%,12.28%,679.99,6.33%,5.00%
EMFM,Global X Next Emerging & Frontier ETF,Equity,"US$13,781,632.00 ",6.97%,"3,923",US$21.03 ,-0.57%,No,No,0.81%,4.09%,-14.90%,34.53%,2.00%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$912,269.50)","(US$81,842,569.00)","US$39,248,431.00 ",Emerging Markets Equities,6/11/2013,0.56%,2 Platforms,US$0.65 ,28/12/2018,US$0.65 ,3.06%,13.93,0.71,199,16.40%,35%,15%,1099,US$20.13 ,US$21.15 ,US$20.98 ,US$21.13 ,62.61,A-,B+,B+,B+,B+,B,B+,4.94,80.93%,31.84%,497.13,5.15%,2.70%
EMEM,Virtus Glovista Emerging Markets ETF,Equity,"US$13,708,440.00 ",9.73%,"2,677",US$22.89 ,-0.56%,No,No,1.26%,6.76%,-13.64%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$651,014.00)","US$6,990,266.00 ","US$6,990,266.00 ",Emerging Markets Equities,7/11/2017,0.68%,N/A,US$1.12 ,20/12/2018,US$1.12 ,4.94%,10.17,0.59,545,19.53%,39%,20%,1099,US$21.28 ,US$23.07 ,US$22.84 ,US$22.92 ,63.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.65,61.74%,21.89%,431.49,3.55%,3.48%
EWEM,Invesco MSCI Emerging Markets Equal Country Weight ETF,Equity,"US$12,931,212.00 ",9.32%,"1,790",US$32.36 ,-0.40%,No,No,1.44%,6.24%,-10.73%,41.33%,16.33%,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$37,731.00 ","US$3,587,691.00 ",Emerging Markets Equities,3/12/2010,0.70%,Charles Schwab,US$0.81 ,24/12/2018,US$0.19 ,2.52%,12.82,0.74,822,19.03%,35%,15%,1099,US$30.19 ,US$32.58 ,US$32.35 ,US$32.36 ,66.1,B+,C+,C+,B,A-,B-,A-,4.6,58.02%,20.68%,417.11,5.57%,3.44%
REEM,Oppenheimer Emerging Markets Revenue ETF,Equity,"US$12,692,847.00 ",8.00%,"1,450",US$25.51 ,-0.82%,No,No,1.13%,6.25%,-12.57%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$81,121.00 ","US$81,121.00 ","US$81,121.00 ",Foreign Large Cap Equities,11/7/2017,0.46%,N/A,US$0.77 ,26/12/2018,US$0.21 ,3.02%,9.43,0.65,610,15.58%,39%,20%,1099,US$23.71 ,US$25.71 ,US$25.51 ,US$25.51 ,61.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.89,6.16%,6.85%,490.56,4.24%,2.89%
XCEM,Columbia EM Core ex-China ETF,Equity,"US$10,266,535.00 ",9.80%,"4,002",US$26.10 ,0.58%,No,No,2.09%,7.58%,-9.35%,52.43%,N/A,"US$1,235,361.00 ",US$0.00 ,"US$1,235,361.00 ","US$1,235,361.00 ","US$7,461,999.50 ","US$6,482,736.50 ",Emerging Markets Equities,2/9/2015,0.35%,N/A,US$0.62 ,21/12/2018,US$0.62 ,2.44%,12.15,0.74,101,34.59%,35%,15%,1099,US$24.20 ,US$26.14 ,US$25.82 ,US$26.31 ,65.45,B+,C,A,N/A,N/A,B,B,5.04,83.84%,34.35%,395.44,4.79%,3.49%
EMXC,iShares MSCI Emerging Markets ex China ETF,Equity,"US$9,809,368.00 ",7.91%,"4,153",US$49.36 ,-0.60%,No,No,0.84%,5.99%,-11.34%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,19/7/2017,0.49%,N/A,US$1.20 ,18/12/2018,US$0.89 ,2.41%,12.13,0.54,458,32.35%,39%,20%,1099,US$46.15 ,US$49.72 ,US$49.32 ,US$49.44 ,61.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.91,78.60%,30.77%,334.66,3.11%,2.73%
EEMO,Invesco S&P Emerging Markets Momentum ETF,Equity,"US$8,812,160.00 ",6.88%,"6,303",US$16.00 ,-0.12%,No,No,0.88%,5.12%,-17.11%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$411,853,602.50)","(US$48,375,969.00)","(US$50,058,357.73)",Emerging Markets Equities,24/2/2012,0.31%,N/A,US$1.85 ,26/12/2018,US$1.85 ,11.60%,14.64,1.34,151,42.06%,39%,20%,1099,US$15.09 ,US$16.05 ,N/A,N/A,60.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.09,12.44%,9.72%,635.3,0.99%,3.53%
EMSG,Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF,Equity,"US$7,768,386.00 ",9.59%,N/A,US$26.06 ,-0.72%,No,No,1.28%,8.09%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,6/12/2018,0.20%,N/A,US$0.06 ,19/12/2018,US$0.06 ,0.25%,0,0,362,40.48%,N/A,N/A,N/A,US$23.94 ,US$26.30 ,US$26.06 ,US$26.06 ,63.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RNEM,First Trust Emerging Markets Equity Select ETF,Equity,"US$7,731,397.00 ",8.60%,"1,782",US$52.19 ,0.02%,No,No,1.52%,7.30%,-8.14%,N/A,N/A,"US$2,470,917.00 ",US$0.00 ,"US$2,470,917.00 ","US$2,503,729.00 ","US$2,479,004.00 ","US$2,479,004.00 ",Emerging Markets Equities,20/6/2017,0.75%,N/A,US$1.37 ,18/12/2018,US$0.12 ,2.67%,11.91,0.57,257,20.83%,39%,20%,1099,US$48.17 ,US$52.48 ,US$52.01 ,US$52.28 ,63.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.85,2.72%,29.39%,402.45,3.49%,4.65%
LVHE,Legg Mason Emerging Markets Low Volatility High Dividend ETF,Equity,"US$6,359,518.00 ",6.19%,"1,411",US$27.35 ,1.00%,No,No,3.28%,4.73%,-1.86%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,371,761.20 ","US$3,371,761.20 ",Volatility Hedged Equity,17/11/2016,0.51%,N/A,US$1.75 ,26/12/2018,US$0.83 ,6.64%,10.11,0.54,171,25.67%,20%,39%,1099,US$25.89 ,US$27.08 ,US$27.01 ,US$27.53 ,61.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.32,28.95%,14.23%,777.57,6.79%,2.59%
HILO,Columbia EM Quality Dividend ETF,Equity,"US$6,356,287.00 ",5.43%,"2,462",US$13.99 ,-0.64%,No,No,0.58%,3.71%,-13.91%,34.36%,3.34%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,615,233.50)","(US$13,630,563.00)","(US$52,373,439.50)",Foreign Large Cap Equities,4/8/2011,0.60%,N/A,US$0.44 ,21/12/2018,US$0.09 ,3.16%,10.64,0.79,51,22.71%,35%,15%,1099,US$13.37 ,US$14.06 ,US$13.95 ,US$14.05 ,58.63,B+,C+,C,A,A-,B+,B-,5.08,3.37%,35.43%,453.97,8.52%,3.47%
DEMG,Xtrackers FTSE Emerging Comprehensive Factor ETF,Equity,"US$6,266,501.00 ",8.42%,"1,135",US$25.12 ,-0.48%,No,No,1.07%,6.13%,-14.19%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,165,120.50 ","US$3,165,120.50 ",Emerging Markets Equities,19/4/2016,0.50%,N/A,US$1.11 ,7/12/2018,US$0.44 ,4.64%,10.65,0.54,797,10.36%,39%,20%,1099,US$23.51 ,US$25.23 ,US$24.99 ,US$25.23 ,63.55,N/A,N/A,A-,N/A,N/A,N/A,N/A,4.19,17.56%,11.52%,878.18,4.53%,4.43%
TLEH,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,Equity,"US$5,681,065.00 ",9.14%,"1,933",US$28.41 ,-0.32%,No,No,1.03%,7.78%,-10.41%,36.19%,N/A,"US$641,441.00 ",US$0.00 ,US$0.00 ,"(US$31,635,682.00)","(US$18,375,078.00)","(US$4,836,833.00)",Large Cap Blend Equities,9/11/2015,0.64%,N/A,US$0.75 ,28/12/2018,US$0.12 ,2.66%,15.61,0.68,2,100.00%,39%,20%,1099,US$26.20 ,US$28.67 ,US$28.39 ,US$28.42 ,64.73,C+,B-,C+,N/A,N/A,B-,C,N/A,N/A,N/A,N/A,N/A,N/A
DOGS,Arrow DOGS of the World ETF,Equity,"US$5,175,952.00 ",12.94%,"1,548",US$52.03 ,0.31%,No,No,2.62%,9.35%,2.94%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,3/1/2018,2.04%,N/A,US$1.01 ,28/12/2018,US$1.01 ,2.08%,11.16,0.87,67,42.79%,39%,20%,1099,US$47.55 ,US$52.19 ,US$51.91 ,US$52.11 ,68.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.71,6.42%,25.69%,179.88,1.81%,1.25%
EEMD,AAM S&P Emerging Markets High Dividend Value ETF,Equity,"US$3,551,055.00 ",11.74%,804,US$23.89 ,-0.17%,No,No,1.99%,7.71%,-10.36%,N/A,N/A,"US$1,141,065.00 ",US$0.00 ,"US$1,141,065.00 ","US$1,141,065.00 ","US$1,152,775.00 ","US$1,152,775.00 ",Emerging Markets Equities,28/11/2017,0.49%,N/A,US$1.05 ,28/12/2018,US$0.03 ,4.51%,9,-0.91,56,19.65%,39%,20%,1099,US$21.99 ,US$24.00 ,US$23.86 ,US$23.94 ,67.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28,24.65%,13.42%,579.94,5.80%,4.50%
ISEM,Invesco Strategic Emerging Markets ETF,Equity,"US$2,606,801.00 ",11.96%,415,US$26.12 ,4.23%,No,No,4.23%,9.06%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,12/9/2018,0.35%,N/A,US$0.11 ,24/12/2018,US$0.11 ,0.43%,11.76,0,374,34.76%,39%,20%,1099,US$23.37 ,US$26.09 ,US$26.12 ,US$26.12 ,55.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.44,1.51%,2.72%,732.38,2.31%,2.42%
REDV,Oppenheimer Emerging Ultra Dividend Revenue ETF,Equity,"US$2,440,936.00 ",8.71%,"1,125",US$24.54 ,-1.05%,No,No,1.39%,6.89%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,7/8/2018,0.46%,N/A,US$0.43 ,26/12/2018,US$0.36 ,1.77%,8.38,-0.83,101,35.41%,39%,20%,1099,US$22.74 ,US$24.79 ,US$24.52 ,US$24.54 ,62.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.86,0.26%,6.51%,1504.45,3.95%,2.33%
PBEE,Invesco PureBetaSM FTSE Emerging Markets ETF,Equity,"US$2,375,401.00 ",9.70%,524,US$23.91 ,-0.37%,No,No,1.55%,7.63%,-13.15%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,22/9/2017,0.14%,N/A,US$0.62 ,24/12/2018,US$0.11 ,2.64%,13.94,0.6,879,27.49%,39%,20%,1099,US$22.20 ,US$24.00 ,US$23.91 ,US$23.91 ,65.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.37,37.67%,15.50%,364.71,2.75%,3.75%
