Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
DDBI,Legg Mason Developed ex-US Diversified Core ETF,Equity,"US$10,695,681.00 ",7.59%,985,US$26.94 ,0.86%,No,No,1.89%,8.32%,-8.68%,25.27%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,617,548.98 ","US$5,617,573.93 ",Foreign Large Cap Equities,28/12/2015,0.40%,N/A,US$1.21 ,26/12/2018,US$1.21 ,4.48%,13.61,0.81,516,9.68%,39%,20%,1099,US$24.78 ,US$27.25 ,N/A,N/A,59.82,N/A,N/A,B+,N/A,N/A,N/A,A-,6.77,88.21%,88.52%,330.17,13.78%,7.75%
ORG,Organics ETF,Equity,"US$10,522,094.00 ",7.53%,"3,226",US$26.33 ,0.65%,No,No,1.13%,3.97%,-23.46%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,453.00 ","US$8,737,947.88 ","US$8,737,947.88 ",Consumer Staples Equities,8/6/2016,0.35%,N/A,US$0.29 ,20/12/2018,US$0.10 ,1.11%,27.81,0.91,26,71.68%,39%,20%,1099,US$25.57 ,US$26.56 ,US$26.30 ,US$26.35 ,51.23,N/A,N/A,B,N/A,N/A,N/A,N/A,6.06,94.12%,68.61%,54.18,0.00%,0.00%
FLIO,Franklin Liberty International Opportunities ETF,Equity,"US$10,485,423.00 ",8.71%,547,US$26.25 ,-0.46%,No,No,1.02%,6.68%,-13.94%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,819,448.00 ","US$5,819,448.00 ","US$5,819,448.00 ",Large Cap Blend Equities,25/1/2017,0.60%,N/A,US$0.42 ,20/12/2018,US$0.20 ,1.63%,14.5,0.71,131,23.02%,39%,20%,1099,US$24.65 ,US$26.50 ,US$26.25 ,US$26.26 ,60.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.08,26.55%,69.11%,149.55,4.97%,4.68%
KOIN,Innovation Shares NextGen Protocol ETF,Equity,"US$10,120,292.00 ",8.71%,"1,871",US$23.76 ,0.21%,No,No,-0.23%,6.86%,-3.33%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,293,013.75 ","US$7,526,835.75 ","US$7,526,835.75 ",Technology Equities,30/1/2018,0.65%,N/A,US$0.09 ,24/12/2018,US$0.09 ,0.36%,18.78,1.08,43,43.61%,39%,20%,1099,US$22.31 ,US$23.99 ,US$23.76 ,US$23.76 ,56.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.23,97.51%,95.74%,103.08,6.88%,6.55%
UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Equity,"US$9,754,973.00 ",31.63%,"39,994",US$9.28 ,0.54%,No,3x,0.00%,29.25%,N/A,N/A,N/A,"US$3,650,073.00 ",US$0.00 ,"US$3,320,981.50 ","US$10,345,329.50 ","US$10,345,329.50 ","US$10,345,329.50 ",Leveraged Equities,19/4/2018,1.22%,N/A,US$0.02 ,27/12/2018,US$0.02 ,0.26%,20.16,3.47,2,100.00%,39%,20%,1099,US$7.26 ,US$9.58 ,US$9.07 ,US$9.48 ,52.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CROP,IQ Global Agribusiness Small Cap ETF,Equity,"US$9,727,411.00 ",7.49%,"1,629",US$32.43 ,0.03%,No,No,0.56%,4.16%,-6.92%,23.77%,32.17%,"(US$1,616,145.00)","(US$1,616,145.00)","(US$1,616,145.00)","(US$1,616,145.00)","(US$3,392,426.50)","(US$19,423,957.00)",Consumer Staples Equities,22/3/2011,0.76%,Charles Schwab,US$0.28 ,27/12/2018,US$0.28 ,0.87%,15.7,0.67,44,55.62%,35%,15%,1099,US$31.03 ,US$32.61 ,N/A,N/A,62.07,B+,C+,C,A,A,B+,B+,4.4,7.23%,16.09%,109.93,1.75%,8.15%
HGI,Invesco Zacks International Multi-Asset Income ETF,Equity,"US$9,416,982.00 ",10.31%,"1,847",US$15.52 ,-1.21%,No,No,0.10%,6.70%,-11.77%,30.26%,3.27%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,369,630.00)","(US$10,893,331.00)","(US$15,006,183.00)",Large Cap Blend Equities,11/7/2007,0.98%,Charles Schwab,US$0.60 ,24/12/2018,US$0.08 ,3.82%,11.34,0.88,150,15.94%,35%,15%,1099,US$14.56 ,US$15.77 ,US$15.39 ,US$15.58 ,59.16,C,C+,C,C,B-,A,B,5.66,9.33%,54.28%,544.11,9.53%,5.19%
ESPO,VanEck Vectors Video Gaming and eSports ETF,Equity,"US$8,815,290.00 ",9.88%,"5,079",US$29.48 ,-1.11%,No,No,-0.97%,7.75%,N/A,N/A,N/A,"US$2,901,871.50 ",US$0.00 ,"US$2,901,871.50 ","US$5,589,278.00 ","US$5,589,278.00 ","US$5,589,278.00 ",Large Cap Growth Equities,16/10/2018,0.55%,N/A,US$0.01 ,20/12/2018,US$0.01 ,0.03%,23.22,1.1,26,58.66%,39%,20%,1099,US$27.70 ,US$30.07 ,N/A,N/A,56.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HGSD,WisdomTree Global Hedged SmallCap Dividend Fund,Equity,"US$8,566,044.00 ",8.01%,"4,937",US$24.42 ,-0.33%,No,No,-0.25%,4.76%,-6.55%,40.79%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,329,745.50)","(US$31,592,738.84)","(US$2,608,690.84)",Small Cap Blend Equities,19/11/2015,0.43%,N/A,US$0.38 ,24/12/2018,US$0.06 ,1.54%,17.47,1.14,2,100.00%,39%,20%,1099,US$23.46 ,US$24.77 ,US$24.42 ,US$24.42 ,56.82,N/A,N/A,B+,N/A,N/A,C,C,N/A,N/A,N/A,N/A,N/A,N/A
FTRI,First Trust Indxx Global Natural Resources Income ETF,Equity,"US$8,438,636.00 ",10.35%,"2,469",US$12.05 ,-0.08%,No,No,2.64%,7.30%,-4.15%,43.91%,-33.88%,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"(US$5,061,475.50)","(US$9,400,006.50)",Commodity Producers Equities,11/3/2010,0.70%,N/A,US$0.46 ,18/12/2018,US$0.13 ,3.82%,12.6,1.32,50,65.13%,39%,20%,1099,US$11.12 ,US$12.05 ,US$12.04 ,US$12.06 ,64.73,N/A,N/A,C+,N/A,N/A,N/A,N/A,5.63,61.04%,53.32%,695.02,10.41%,9.64%
IDHD,Invesco S&P International Developed High Dividend Low Volatility ETF,Equity,"US$8,067,344.00 ",5.60%,"3,979",US$27.16 ,-0.33%,No,No,1.10%,4.80%,-5.69%,N/A,N/A,"US$1,343,246.50 ","US$1,343,246.50 ","US$1,343,246.50 ","US$5,403,276.50 ","US$6,738,912.00 ","US$6,738,912.00 ",Volatility Hedged Equity,1/12/2016,0.30%,N/A,US$1.25 ,24/12/2018,US$0.30 ,4.63%,14.83,0.48,101,13.66%,20%,39%,1099,US$26.03 ,US$27.38 ,US$27.16 ,US$27.16 ,61.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.52,98.56%,82.33%,351.9,6.64%,9.48%
TLDH,FlexShares Currency Hedged Morningstar DM ex-US Factor Tilt Index Fund,Equity,"US$7,842,553.00 ",6.47%,"3,930",US$26.18 ,-0.11%,No,No,0.34%,4.52%,-7.98%,26.03%,N/A,"(US$642,631.75)",US$0.00 ,"(US$642,631.75)","(US$9,720,030.00)","US$3,906,168.75 ","US$3,906,168.75 ",Global Equities,9/11/2015,0.44%,N/A,US$0.77 ,28/12/2018,US$0.16 ,2.92%,18.32,0.7,2,100.00%,39%,20%,1099,US$25.11 ,US$26.46 ,US$26.14 ,US$26.20 ,56.6,N/A,C,B,N/A,N/A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEFA,iShares Adaptive Currency Hedged MSCI EAFE ETF,Equity,"US$7,835,815.00 ",6.31%,924,US$26.13 ,-0.11%,No,No,0.73%,4.10%,-10.47%,26.51%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,624,702.00 ","US$5,624,702.00 ","US$5,624,702.00 ",Foreign Large Cap Equities,5/1/2016,0.34%,N/A,US$1.16 ,28/12/2018,US$0.25 ,4.44%,14.86,0.85,2,100.00%,39%,20%,1099,US$25.04 ,US$26.30 ,N/A,N/A,57.34,N/A,N/A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACSG,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,Equity,"US$7,616,506.00 ",7.69%,N/A,US$25.50 ,-0.16%,No,No,0.87%,5.81%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,6/12/2018,0.16%,N/A,US$0.04 ,19/12/2018,US$0.04 ,0.17%,0,0,705,14.53%,N/A,N/A,N/A,US$24.07 ,US$25.71 ,US$25.43 ,US$25.65 ,61.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EASG,Xtrackers MSCI EAFE ESG Leaders Equity ETF,Equity,"US$7,091,914.00 ",6.33%,N/A,US$23.69 ,0.04%,No,No,0.57%,4.25%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,6/9/2018,0.14%,N/A,US$0.18 ,19/12/2018,US$0.18 ,0.76%,14.18,0,377,15.44%,39%,20%,1099,US$22.73 ,US$23.83 ,US$23.69 ,US$23.69 ,57.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.72,99.61%,99.26%,149.42,4.57%,9.42%
FLQH,Franklin LibertyQ International Equity Hedged ETF,Equity,"US$7,068,310.00 ",5.56%,"5,000",US$23.63 ,0.25%,No,No,1.48%,4.10%,-0.21%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,648,534.00)","(US$17,667,080.00)","(US$17,667,080.00)",Foreign Large Cap Equities,1/6/2016,0.40%,N/A,US$1.27 ,20/12/2018,US$0.97 ,5.43%,14.73,0.32,237,20.40%,39%,20%,1099,US$22.55 ,US$23.69 ,N/A,N/A,59.86,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.75,86.92%,88.16%,176.16,14.57%,8.02%
EFO,ProShares Ultra MSCI EAFE,Equity,"US$6,918,481.00 ",13.60%,"1,031",US$34.66 ,-0.09%,No,2x,1.88%,8.77%,-28.63%,31.90%,2.10%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$7,015,893.50)","(US$8,729,275.25)","(US$1,062,025.25)",Leveraged Equities,2/6/2009,0.95%,N/A,US$0.03 ,26/12/2018,US$0.03 ,0.10%,0,1.87,1174,11.95%,35%,15%,1099,US$31.69 ,US$34.99 ,US$34.61 ,US$34.77 ,58.59,C+,B-,C,B-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EFAS,Global X MSCI SuperDividend® EAFE ETF,Equity,"US$6,446,161.00 ",7.10%,"3,553",US$16.15 ,0.00%,No,No,-0.49%,5.42%,-8.90%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,348,507.50 ","US$5,276,801.00 ","US$5,276,801.00 ",Foreign Large Cap Equities,14/11/2016,0.55%,N/A,US$1.00 ,28/12/2018,US$0.15 ,6.19%,11.39,0.64,51,24.50%,20%,39%,1099,US$15.34 ,US$16.39 ,US$16.09 ,US$16.28 ,59.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,94.43%,92.39%,350.83,5.96%,9.27%
ESGW,Columbia Sustainable Global Equity Income ETF,Equity,"US$6,415,063.00 ",9.85%,413,US$25.65 ,0.08%,No,No,0.94%,7.28%,-9.42%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,479,746.00 ","US$1,479,746.00 ",Large Cap Value Equities,13/6/2016,0.40%,N/A,US$2.70 ,21/12/2018,US$2.10 ,10.53%,13.32,1.13,199,9.48%,39%,20%,1099,US$23.89 ,US$25.85 ,US$25.61 ,US$25.67 ,61.17,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.63,88.98%,84.80%,302.73,13.59%,5.46%
SCID,Global X Scientific Beta Europe ETF,Equity,"US$5,917,852.00 ",7.32%,"2,825",US$23.59 ,0.25%,No,No,0.58%,5.74%,-15.66%,21.76%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,232,472.50)","(US$8,772,868.50)","US$1,397,131.50 ",Hedge Fund,12/5/2015,0.38%,N/A,US$1.26 ,28/12/2018,US$1.26 ,5.35%,13.16,0.63,444,7.44%,35%,15%,1099,US$22.36 ,US$23.83 ,US$23.57 ,US$23.60 ,59.91,N/A,N/A,A-,N/A,N/A,C+,A,6.79,30.42%,89.00%,205.18,8.78%,7.99%
WLDR,Affinity World Leaders Equity ETF,Equity,"US$5,522,490.00 ",9.90%,"1,977",US$22.09 ,0.73%,No,No,1.33%,6.92%,-11.34%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,544,324.50 ","US$5,070,484.00 ","US$5,070,484.00 ",Large Cap Blend Equities,29/12/2017,0.47%,N/A,US$0.57 ,17/12/2018,US$0.22 ,2.57%,11.13,0.93,163,16.23%,39%,20%,1099,US$20.75 ,US$22.21 ,US$22.09 ,US$22.09 ,60.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.57,28.81%,51.24%,230.46,7.58%,6.35%
XKST,SPDR Kensho Smart Mobility ETF,Equity,"US$5,434,804.00 ",16.45%,"1,168",US$27.18 ,0.18%,No,No,1.38%,13.53%,-13.03%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,620,307.50 ","US$3,169,755.50 ","US$3,169,755.50 ",Global Equities,26/12/2017,0.46%,N/A,US$0.59 ,24/12/2018,US$0.51 ,2.21%,11.29,1.34,57,29.45%,39%,20%,1099,US$24.39 ,US$27.52 ,US$27.13 ,US$27.21 ,61.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2,14.58%,38.81%,99.24,8.97%,10.88%
BKC,REX BKCM ETF,Equity,"US$5,221,958.00 ",10.45%,"1,844",US$20.82 ,-0.05%,No,No,-0.88%,8.21%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,741,370.00 ","US$3,741,370.00 ","US$3,741,370.00 ",Large Cap Blend Equities,16/5/2018,0.88%,N/A,US$0.42 ,24/12/2018,US$0.42 ,2.03%,13.31,1.03,37,38.89%,39%,20%,1099,US$19.10 ,US$21.32 ,US$20.79 ,US$20.86 ,56.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.21,0.00%,39.14%,35.92,0.00%,2.41%
LVIN,Hartford Multifactor Low Volatility International Equity ETF,Equity,"US$5,209,692.00 ",6.82%,297,US$26.17 ,-0.08%,No,No,1.16%,4.85%,-6.89%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,579,699.00 ","US$2,579,699.00 ",Volatility Hedged Equity,10/5/2017,0.29%,N/A,US$0.70 ,20/12/2018,US$0.39 ,2.70%,14.1,0.65,352,6.65%,39%,20%,1099,US$24.92 ,US$26.29 ,US$26.15 ,US$26.19 ,63.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.14,31.48%,71.35%,287.48,9.50%,6.15%
ISZE,iShares Edge MSCI Intl Size Factor ETF,Equity,"US$5,120,295.00 ",7.84%,831,US$25.58 ,-0.20%,No,No,0.55%,5.44%,-10.36%,27.84%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"(US$249,330.00)","(US$249,330.00)",Foreign Large Cap Equities,16/6/2015,0.30%,N/A,US$0.72 ,18/12/2018,US$0.27 ,2.81%,13.41,0.52,902,3.21%,39%,20%,1099,US$24.30 ,US$25.81 ,US$25.58 ,US$25.59 ,60.36,B,C,A,N/A,N/A,C+,A-,6.24,40.16%,74.46%,230.92,9.71%,7.70%
ESGN,Columbia Sustainable International Equity Income ETF,Equity,"US$5,109,848.00 ",9.30%,"6,363",US$25.57 ,-0.04%,No,No,0.87%,6.32%,-11.84%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,569,610.00)","US$745,556.00 ","US$745,556.00 ",Foreign Large Cap Equities,13/6/2016,0.45%,N/A,US$2.28 ,21/12/2018,US$1.63 ,8.92%,11.67,0.8,100,15.28%,39%,20%,1099,US$23.94 ,US$25.77 ,US$25.51 ,US$25.70 ,61.89,N/A,N/A,B,N/A,N/A,N/A,N/A,6.97,93.26%,91.88%,281.73,17.69%,5.46%
HFGIC,Hartford Global Impact NextShares Fund,Equity,"US$5,109,816.00 ",N/A,N/A,US$100.10 ,0.20%,No,No,N/A,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$521,494.00 ","US$419,890.46 ","US$419,890.46 ",Global Equities,6/12/2017,0.71%,N/A,US$0.27 ,20/12/2018,US$0.27 ,0.27%,N/A,0,44,54.52%,39%,20%,1099,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.09,92.86%,69.63%,150.23,2.88%,17.49%
BRGL,Bernstein Global Research Fund,Equity,"US$4,894,296.00 ",9.75%,198,US$24.55 ,0.04%,No,No,0.95%,7.58%,-10.60%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,714,993.50 ","US$2,714,993.50 ","US$2,714,993.50 ",Large Cap Blend Equities,16/10/2017,0.65%,N/A,US$0.26 ,24/12/2018,US$0.26 ,1.04%,13.06,0.99,136,9.87%,39%,20%,1099,US$22.86 ,US$24.77 ,US$24.54 ,US$24.57 ,60.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11,11.91%,36.08%,236.42,6.50%,5.53%
VGFO,Virtus WMC Global Factor Opportunities ETF,Equity,"US$4,867,653.00 ",8.53%,"2,008",US$24.43 ,-0.04%,No,No,1.24%,7.06%,-8.20%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Large Cap Blend Equities,10/10/2017,0.49%,N/A,US$1.02 ,20/12/2018,US$1.02 ,4.24%,13.22,0.92,247,11.11%,39%,20%,1099,US$22.75 ,US$24.64 ,US$24.43 ,US$24.43 ,60.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.67,34.79%,54.60%,162.21,4.45%,4.86%
EDOM,WisdomTree Europe Local Recovery Fund,Equity,"US$4,739,307.00 ",7.27%,"1,437",US$23.61 ,-0.25%,No,No,-0.90%,5.05%,-25.38%,17.46%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$15,230,686.00)","US$5,505,565.05 ","US$5,505,565.05 ",Europe Equities,29/10/2015,0.48%,N/A,US$1.92 ,24/12/2018,US$0.10 ,8.08%,13.95,1,277,12.20%,39%,20%,1099,US$22.49 ,US$24.04 ,US$23.59 ,US$23.65 ,55.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.21,9.31%,73.48%,168.35,2.93%,4.76%
CGVIC,Causeway Global Value NextShares,Equity,"US$4,603,068.00 ",0.00%,N/A,US$100.10 ,0.00%,No,No,0.00%,0.00%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Global Equities,13/4/2018,1.05%,N/A,US$0.11 ,20/12/2018,US$0.11 ,0.11%,0,0,41,45.62%,39%,20%,1099,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.51,25.68%,48.98%,220.22,14.18%,4.06%
QTUM,Defiance Quantum ETF,Equity,"US$4,502,520.00 ",12.90%,"3,442",US$22.58 ,0.49%,No,No,1.80%,12.23%,N/A,N/A,N/A,"US$1,015,575.00 ",US$0.00 ,"US$1,015,575.00 ","US$2,093,160.00 ","US$2,093,160.00 ","US$2,093,160.00 ",Technology Equities,5/9/2018,0.40%,N/A,US$0.04 ,28/12/2018,US$0.04 ,0.19%,12.98,1.16,69,18.25%,39%,20%,1099,US$19.72 ,US$22.69 ,US$22.52 ,US$22.65 ,62.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.9,63.35%,62.87%,42.33,12.50%,4.05%
FTAG,First Trust Indxx Global Agriculture ETF,Equity,"US$4,501,864.00 ",7.78%,663,US$23.97 ,0.97%,No,No,3.32%,8.00%,-16.86%,30.15%,-56.94%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,271,686.00)","(US$437,692.62)","US$1,698,218.28 ",Large Cap Blend Equities,11/3/2010,0.70%,N/A,US$0.48 ,18/12/2018,US$0.17 ,2.04%,19.31,1.16,45,63.08%,39%,20%,1099,US$21.15 ,US$24.35 ,US$23.80 ,US$24.06 ,54.25,N/A,N/A,C+,N/A,N/A,N/A,C+,5.74,0.00%,57.34%,537.22,29.74%,2.31%
CIVEC,Causeway International Value NextShares,Equity,"US$4,345,039.00 ",N/A,N/A,N/A,0.00%,No,No,N/A,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,13/4/2018,1.05%,N/A,N/A,N/A,N/A,N/A,N/A,0,41,50.93%,39%,20%,1099,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.17,34.07%,72.04%,171.25,16.82%,3.54%
TBLU,Tortoise Water Fund,Equity,"US$4,172,865.00 ",8.90%,658,US$27.96 ,0.25%,No,No,1.69%,7.75%,-5.90%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$16,780.00 ","US$1,494,445.00 ","US$1,494,445.00 ",Water Equities ,15/2/2017,0.40%,N/A,US$0.35 ,28/12/2018,US$0.10 ,1.26%,18.4,0.73,38,58.67%,39%,20%,1099,US$25.95 ,US$28.15 ,US$27.94 ,US$27.99 ,64.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.88,88.15%,62.19%,252.21,0.00%,24.43%
GOAT,VanEck Vectors Morningstar Global Wide Moat ETF,Equity,"US$3,952,375.00 ",7.41%,"2,565",US$26.39 ,0.34%,No,No,1.70%,5.77%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,221,035.00 ","US$1,221,035.00 ","US$1,221,035.00 ",Large Cap Growth Equities,30/10/2018,0.52%,N/A,US$0.11 ,20/12/2018,US$0.11 ,0.42%,20.54,0.8,74,21.07%,39%,20%,1099,US$24.91 ,US$26.40 ,US$26.26 ,US$26.47 ,61.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EFU,UltraShort MSCI EAFE ProShares,Equity,"US$3,628,941.00 ",-12.16%,"4,597",US$26.44 ,0.27%,Yes,2x,-1.64%,-8.13%,28.93%,-42.17%,-42.59%,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,158,463.00 ","US$463,032.50 ","US$2,177,281.48 ",Leveraged Equities,23/10/2007,0.95%,N/A,US$0.05 ,26/12/2018,US$0.04 ,0.20%,0,-1.68,1174,11.95%,35%,15%,1099,US$26.13 ,US$28.79 ,US$26.44 ,US$26.44 ,40.72,B-,C+,B-,A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DPK,Direxion Daily Developed Markets Bear 3X Shares,Equity,"US$3,502,881.00 ",-17.78%,"24,840",US$14.94 ,0.54%,Yes,3x,-1.90%,-11.86%,42.73%,-57.77%,-60.75%,"(US$1,647,555.00)","(US$762,739.00)","(US$735,071.00)","(US$353,155.50)","(US$1,048,764.50)","US$2,693,758.74 ",Leveraged Equities,17/12/2008,1.10%,N/A,US$0.10 ,27/12/2018,US$0.05 ,0.70%,0,-2.53,1174,11.95%,35%,15%,1099,US$14.64 ,US$17.02 ,US$14.90 ,US$15.00 ,41.09,B-,B,B,A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AIIQ,AI Powered International Equity ETF,Equity,"US$3,455,025.00 ",9.93%,"1,187",US$23.03 ,0.30%,No,No,2.32%,7.12%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,240,355.00 ","US$1,240,355.00 ","US$1,240,355.00 ",Global Equities,6/6/2018,0.79%,N/A,US$0.75 ,24/12/2018,US$0.75 ,3.35%,11.03,0.99,137,25.79%,39%,20%,1099,US$21.44 ,US$22.99 ,US$23.03 ,US$23.03 ,63.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.97,19.69%,65.16%,208.89,10.58%,4.64%
GDXS,ProShares UltraShort Gold Miners,Equity,"US$2,646,989.00 ",-13.22%,"8,571",US$12.47 ,0.81%,Yes,2x,-12.00%,-11.56%,-6.03%,-87.08%,N/A,"US$760,730.00 ",US$0.00 ,"US$760,730.00 ","US$93,248.00 ","US$3,397,371.39 ","(US$21,128.61)",Leveraged Equities,12/2/2015,0.95%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0.39,69,44.96%,20%,39%,1099,US$12.60 ,US$16.02 ,US$12.34 ,US$12.72 ,34.07,C,B-,B+,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEZU,iShares Adaptive Currency Hedged MSCI Eurozone ETF,Equity,"US$2,572,984.00 ",6.90%,532,US$25.73 ,-0.04%,No,No,0.33%,4.72%,-11.07%,24.16%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Europe Equities,5/1/2016,0.50%,N/A,US$1.21 ,28/12/2018,US$0.13 ,4.70%,14.53,0.68,2,100.00%,39%,20%,1099,US$24.39 ,US$25.97 ,US$25.73 ,US$25.73 ,59.65,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DMDV,AAM S&P Developed Markets High Dividend Value ETF,Equity,"US$2,554,650.00 ",8.53%,N/A,US$25.69 ,-0.50%,No,No,0.31%,5.63%,N/A,N/A,N/A,"(US$6,895.00)","(US$6,895.00)","(US$6,895.00)","(US$6,895.00)","(US$6,895.00)","(US$6,895.00)",Foreign Large Cap Equities,27/11/2018,0.39%,N/A,US$0.06 ,28/12/2018,US$0.07 ,0.26%,11.83,0,56,19.66%,39%,20%,1099,US$24.41 ,US$26.03 ,US$25.69 ,US$25.69 ,54.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3,44.82%,75.97%,496.17,6.76%,5.23%
