Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IDHQ,Invesco S&P International Developed Quality ETF,Equity,"US$38,709,580.00 ",8.19%,"11,797",US$22.12 ,0.45%,No,No,1.56%,7.07%,-8.97%,24.22%,28.63%,"US$2,122,106.00 ",US$0.00 ,"US$2,122,106.00 ","US$8,250,746.00 ","US$14,343,567.50 ","US$14,068,592.50 ",Foreign Large Cap Equities,13/6/2007,0.29%,N/A,US$0.55 ,24/12/2018,US$0.10 ,2.48%,16.03,0.7,256,29.38%,15%,35%,1099,US$20.65 ,US$22.20 ,US$22.09 ,US$22.19 ,61.37,C+,C+,B-,B,C+,B-,A-,6.94,92.88%,91.42%,114.75,13.77%,9.74%
GOEX,Global X Gold Explorers ETF,Equity,"US$35,719,482.00 ",11.13%,"9,444",US$22.06 ,-0.32%,No,No,7.09%,6.75%,-2.39%,96.38%,36.09%,"(US$1,071,210.00)","(US$1,071,210.00)","(US$1,071,210.00)","(US$10,446,975.00)","US$7,724,847.50 ","US$17,058,381.66 ",Materials,3/11/2010,0.66%,N/A,US$0.00 ,28/12/2016,US$8.05 ,0.00%,32.51,-0.27,48,46.42%,39%,20%,1099,US$19.11 ,US$21.99 ,US$21.84 ,US$22.27 ,68.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.59,17.44%,20.43%,534.26,0.00%,0.00%
DBEZ,Xtrackers MSCI EMU Hedged Equity ETF,Equity,"US$35,464,674.00 ",6.92%,"11,313",US$28.29 ,0.00%,No,No,0.18%,4.89%,-7.24%,23.83%,N/A,"(US$2,787,211.00)",US$0.00 ,"(US$2,787,211.00)","(US$10,493,553.50)","(US$52,683,414.50)","US$29,634,761.50 ",Europe Equities,10/12/2014,0.45%,N/A,US$0.68 ,19/12/2018,US$0.18 ,2.39%,12.86,0.78,705,19.67%,35%,15%,1099,US$26.77 ,US$28.60 ,US$28.23 ,US$28.32 ,58.69,A-,B-,B+,N/A,B-,A,A,7.02,52.89%,92.82%,164.52,14.47%,6.19%
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,Equity,"US$34,041,906.00 ",7.28%,"13,584",US$28.30 ,0.11%,No,No,1.18%,5.52%,-13.34%,N/A,N/A,"(US$2,800,407.00)","(US$2,800,407.00)","(US$2,800,407.00)","(US$23,199,295.50)","US$5,892,946.50 ","US$5,892,946.50 ",Europe Equities,2/3/2016,0.25%,N/A,US$0.90 ,24/12/2018,US$0.10 ,3.19%,15,0.7,399,14.49%,39%,20%,1099,US$26.79 ,US$28.45 ,US$28.25 ,US$28.37 ,60.64,N/A,N/A,A,N/A,N/A,N/A,N/A,7.06,58.46%,93.40%,132.28,10.23%,6.16%
FPA,First Trust Asia Pacific ex-Japan AlphaDEX Fund,Equity,"US$32,896,637.00 ",10.14%,"6,914",US$29.98 ,-0.73%,No,No,0.71%,7.96%,-18.28%,24.90%,30.88%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$16,558,017.50)","(US$1,683,787.50)","(US$28,864,934.47)",Asia Pacific Equities,20/4/2011,0.80%,N/A,US$0.76 ,18/12/2018,US$0.19 ,2.55%,8.21,0.85,101,18.31%,35%,15%,1099,US$27.90 ,US$30.31 ,US$29.89 ,US$30.02 ,61.79,C+,B+,C,C+,B,C,B+,5.13,61.87%,36.67%,371.33,2.45%,7.08%
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,Equity,"US$32,001,654.00 ",13.14%,"21,135",US$29.10 ,-0.21%,No,No,0.52%,11.28%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$31,072,249.00 ","US$31,072,249.00 ","US$31,072,249.00 ",Global Equities,21/2/2018,0.65%,N/A,US$0.11 ,18/12/2018,US$0.01 ,0.39%,21.39,1.08,92,22.13%,39%,20%,1099,US$26.29 ,US$29.56 ,N/A,N/A,60.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.63,48.40%,53.36%,29.06,9.53%,5.96%
LVL,Invesco S&P Global Dividend Opportunities Index ETF,Equity,"US$31,552,358.00 ",6.28%,"8,715",US$10.91 ,0.37%,No,No,1.77%,5.15%,-2.95%,47.96%,9.27%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$25,619,341.60)","(US$29,840,861.60)","(US$39,670,717.60)",Large Cap Blend Equities,25/6/2007,0.64%,N/A,US$0.37 ,24/12/2018,US$0.07 ,3.35%,16.21,0.9,99,22.38%,35%,15%,1099,US$10.35 ,US$10.90 ,US$10.88 ,US$10.94 ,62.2,B-,B+,C,C+,B+,A,B-,6.12,49.80%,70.66%,236.72,4.32%,7.17%
MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Equity,"US$31,444,852.00 ",6.94%,"9,482",US$23.89 ,-0.21%,No,No,0.99%,4.62%,-12.29%,N/A,N/A,"US$4,722,492.00 ","US$4,722,492.00 ","US$4,722,492.00 ","US$10,132,192.00 ","US$10,161,090.00 ","US$10,161,090.00 ",Foreign Large Cap Equities,31/8/2017,0.39%,N/A,US$0.66 ,28/12/2018,US$0.19 ,2.79%,13.91,0.64,993,9.69%,39%,20%,1099,US$22.80 ,US$24.02 ,N/A,N/A,59.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.38,51.55%,78.49%,233.43,12.19%,6.54%
INFR,Legg Mason Global Infrastructure ETF,Equity,"US$31,405,977.00 ",8.19%,"2,111",US$28.52 ,0.00%,No,No,1.69%,5.06%,0.87%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,916,881.00)","US$28,486,934.00 ","US$28,486,934.00 ",Large Cap Value Equities,29/12/2016,0.40%,N/A,US$1.05 ,26/12/2018,US$0.24 ,3.69%,16.82,0.39,102,41.65%,20%,39%,1099,US$26.44 ,US$28.67 ,US$28.52 ,US$28.52 ,67.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.48,82.67%,81.16%,1385.79,39.66%,7.46%
EUMV,iShares Edge MSCI Min Vol Europe ETF,Equity,"US$31,148,654.00 ",4.40%,"13,400",US$23.94 ,0.34%,No,No,1.53%,3.30%,-6.71%,13.58%,N/A,"US$7,072,183.00 ",US$0.00 ,"US$7,072,183.00 ","US$2,493,439.00 ","US$9,770,330.00 ","US$26,861,830.00 ",Europe Equities,3/6/2014,0.25%,N/A,US$0.67 ,18/12/2018,US$0.20 ,2.82%,17.82,0.59,203,15.01%,35%,15%,1099,US$23.11 ,US$23.96 ,US$23.91 ,US$23.97 ,60.58,A,C+,A,B+,A+,B,A-,7.3,79.91%,96.48%,112.89,11.24%,7.21%
CIL,VictoryShares International Volatility Weighted ETF,Equity,"US$31,061,545.00 ",7.25%,"8,751",US$36.85 ,-0.24%,No,No,0.96%,4.96%,-11.65%,26.72%,N/A,"US$3,359,934.50 ","(US$1,811,659.00)","(US$33,362.50)","US$12,226,429.50 ","US$16,887,162.50 ","US$26,908,612.50 ",Foreign Large Cap Equities,19/8/2015,0.45%,N/A,US$0.98 ,19/12/2018,US$0.07 ,2.66%,13.69,0.9,502,5.44%,35%,15%,1099,US$34.54 ,US$37.29 ,US$36.78 ,US$36.94 ,59.44,N/A,B-,B,N/A,N/A,C,N/A,6.51,64.25%,82.02%,228.76,10.12%,7.77%
JPIH,JPMorgan Diversified Return International Currency Hedged ETF,Equity,"US$30,824,043.00 ",6.89%,810,US$27.94 ,0.07%,No,No,0.61%,4.76%,-3.19%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$5,888,033.00)","US$24,572,023.50 ","US$24,572,023.50 ",Foreign Large Cap Equities,1/4/2016,0.38%,N/A,US$1.08 ,24/12/2018,US$1.07 ,3.84%,12.87,0.53,2,100.00%,39%,20%,1099,US$26.62 ,US$28.19 ,US$27.93 ,US$27.95 ,58.78,N/A,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PQIN,PGIM QMA Strategic Alpha International Equity ETF,Equity,"US$30,463,740.00 ",7.11%,N/A,US$51.06 ,-0.31%,No,No,0.45%,4.52%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,906,550.00 ","US$4,906,550.00 ","US$4,906,550.00 ",Foreign Large Cap Equities,4/12/2018,0.29%,N/A,US$0.06 ,27/12/2018,US$0.07 ,0.13%,0,0,497,4.00%,N/A,N/A,N/A,US$48.86 ,US$51.50 ,US$51.06 ,US$51.06 ,61.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VEGI,iShares MSCI Global Agriculture Producers ETF,Equity,"US$29,894,145.00 ",9.14%,"4,068",US$28.37 ,0.11%,No,No,1.12%,6.41%,-4.80%,43.06%,23.11%,US$0.00 ,US$0.00 ,US$0.00 ,"US$139,954.00 ","(US$2,481,487.00)","(US$9,968,987.00)",Large Cap Blend Equities,31/1/2012,0.39%,Fidelity,US$0.52 ,18/12/2018,US$0.28 ,1.85%,18.25,0.89,141,55.85%,35%,15%,1099,US$26.76 ,US$28.59 ,N/A,N/A,59.73,A,B-,A,A,A,C,A,5.55,0.00%,50.53%,498.42,3.00%,9.52%
ICOW,Pacer Developed Markets International Cash Cows 100 ETF,Equity,"US$29,458,330.00 ",11.92%,"18,258",US$26.91 ,-0.04%,No,No,1.22%,8.82%,-10.00%,N/A,N/A,"US$5,194,020.00 ",US$0.00 ,"US$5,194,020.00 ","US$26,195,980.00 ","US$29,054,575.00 ","US$29,054,575.00 ",Foreign Large Cap Equities,16/6/2017,0.65%,N/A,US$0.63 ,24/12/2018,US$0.21 ,2.34%,9.4,0.64,101,21.12%,39%,20%,1099,US$24.65 ,US$27.12 ,US$26.86 ,US$26.98 ,66.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.99,20.85%,65.92%,262.31,19.98%,5.14%
QWLD,SPDR MSCI World StrategicFactors ETF,Equity,"US$29,399,730.00 ",7.29%,"2,182",US$73.57 ,0.01%,No,No,1.63%,5.89%,-4.59%,37.84%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$38,098.00 ","US$19,660,695.00 ","US$19,660,695.00 ",Large Cap Growth Equities,4/6/2014,0.30%,N/A,US$1.60 ,21/12/2018,US$0.97 ,2.19%,15.25,0.75,1120,13.47%,35%,15%,1099,US$69.30 ,US$73.72 ,US$73.56 ,US$73.58 ,60.6,B,C,A-,N/A,N/A,B,A-,5.98,59.58%,65.65%,205.16,10.74%,6.51%
PSAU,Invesco Global Gold and Precious Metals ETF,Equity,"US$28,444,995.00 ",8.96%,"18,527",US$18.98 ,-0.63%,No,No,6.57%,6.57%,-4.28%,58.45%,-0.88%,"(US$865,744.50)",US$0.00 ,"(US$865,744.50)","(US$449,367.50)","US$2,969,484.00 ","US$7,637,427.00 ",Materials,18/9/2008,0.75%,Charles Schwab,US$0.11 ,24/12/2018,US$0.01 ,0.57%,25.25,-0.13,54,55.67%,35%,15%,1099,US$16.67 ,US$18.85 ,US$18.76 ,US$19.14 ,68.67,C,B,C,C+,B-,C+,A-,5.21,52.33%,39.10%,462.24,2.63%,0.01%
BJK,VanEck Vectors Gaming ETF,Equity,"US$28,333,512.00 ",14.61%,"11,368",US$37.85 ,0.58%,No,No,3.22%,10.74%,-20.82%,34.84%,-12.13%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$23,070,277.00)","US$5,688,912.50 ","(US$40,629,518.50)",Consumer Discretionary Equities,22/1/2008,0.65%,N/A,US$1.13 ,20/12/2018,US$1.13 ,3.01%,14.91,1.13,43,56.02%,35%,15%,1099,US$34.11 ,US$37.73 ,US$37.79 ,US$37.88 ,64.42,B,B,C+,B,B-,A+,B,5.16,51.11%,37.48%,66.12,98.45%,0.00%
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Equity,"US$26,533,176.00 ",13.14%,"4,161",US$44.16 ,-0.34%,No,No,1.87%,11.01%,-15.62%,49.37%,27.14%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,606,324.50)","US$13,665,316.00 ","US$12,264,468.76 ",Alternative Energy Equities,16/11/2009,0.70%,N/A,US$0.50 ,18/12/2018,US$0.01 ,1.13%,18.07,0.95,51,60.55%,35%,15%,1099,US$39.65 ,US$44.49 ,N/A,N/A,63.47,C,C,C+,A+,B-,C,B-,6.64,88.18%,85.04%,116.2,4.80%,21.82%
NLR,VanEck Vectors Uranium+Nuclear Energy ETF,Equity,"US$26,038,300.00 ",1.37%,"3,340",US$50.25 ,-0.97%,No,No,0.52%,-0.44%,7.69%,24.58%,24.15%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,606,938.50)","(US$17,410,169.00)","(US$47,104,319.57)",Alternative Energy Equities,13/8/2007,0.61%,N/A,US$1.94 ,20/12/2018,US$1.94 ,3.81%,15.56,0.34,26,61.13%,35%,15%,1099,US$48.66 ,US$50.91 ,US$49.98 ,US$50.59 ,51.96,B-,B,A-,C+,A,A,C,5.48,80.84%,48.21%,2314.39,96.33%,3.34%
PAWZ,ProShares Pet Care ETF,Equity,"US$26,007,780.00 ",5.97%,N/A,US$38.40 ,-0.72%,No,No,-1.70%,2.91%,N/A,N/A,N/A,"US$4,901,260.00 ",US$0.00 ,"US$4,901,260.00 ","US$16,655,637.75 ","US$16,655,637.75 ","US$16,655,637.75 ",Global Equities,5/11/2018,0.50%,N/A,US$0.03 ,26/12/2018,US$0.03 ,0.07%,19.91,0.85,25,68.13%,39%,20%,1099,US$37.47 ,US$39.51 ,US$38.13 ,US$38.67 ,50.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FYLD,Cambria Foreign Shareholder Yield ETF,Equity,"US$25,614,867.00 ",8.23%,"10,819",US$23.28 ,0.00%,No,No,1.57%,6.40%,-11.28%,32.39%,11.81%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$14,775,810.50)","(US$6,757,009.50)","(US$20,803,509.50)",Foreign Large Cap Equities,3/12/2013,0.59%,Interactive Brokers,US$0.57 ,26/9/2016,US$0.08 ,2.72%,10.76,0.86,101,15.26%,35%,15%,1099,US$21.91 ,US$23.39 ,US$23.21 ,US$23.34 ,63.37,B,B-,C+,N/A,B+,A,N/A,6.14,30.83%,71.08%,322.1,8.06%,5.06%
XMX,WisdomTree Global ex-Mexico Equity Fund,Equity,"US$25,375,937.00 ",8.01%,"106,924",US$28.18 ,-0.04%,No,No,1.37%,6.46%,-6.21%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$55,280,731.00)","US$16,688,232.14 ","US$16,688,232.14 ",Large Cap Blend Equities,10/2/2017,0.20%,N/A,US$1.06 ,24/12/2018,US$0.58 ,3.76%,17.88,0.84,623,11.72%,39%,20%,1099,US$26.42 ,US$28.31 ,N/A,N/A,60.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.79,45.04%,59.18%,200.95,11.76%,6.46%
FIDI,Fidelity International High Dividend ETF,Equity,"US$25,031,689.00 ",7.31%,"12,850",US$20.98 ,0.05%,No,No,1.35%,4.98%,-13.17%,N/A,N/A,"US$2,034,969.00 ",US$0.00 ,"US$2,034,969.00 ","US$17,488,278.00 ","US$17,488,278.00 ","US$17,488,278.00 ",Foreign Large Cap Equities,16/1/2018,0.39%,N/A,US$0.86 ,21/12/2018,US$0.15 ,4.10%,12.28,-1.87,97,28.10%,39%,20%,1099,US$20.05 ,US$21.07 ,US$20.91 ,US$21.03 ,60.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.84,90.67%,89.80%,260.74,8.06%,4.16%
MVIN,Natixis Seeyond International Minimum Volatility ETF,Equity,"US$24,995,083.00 ",6.23%,"3,410",US$41.78 ,-0.10%,No,No,0.97%,3.70%,-5.23%,N/A,N/A,"US$2,012,886.50 ",US$0.00 ,"US$2,012,886.50 ","US$8,380,823.50 ","US$10,676,097.75 ","US$10,676,097.75 ",Foreign Large Cap Equities,25/10/2016,0.55%,N/A,US$2.23 ,21/12/2018,US$1.56 ,5.34%,15.7,0.66,109,20.65%,20%,39%,1099,US$40.28 ,US$41.91 ,N/A,N/A,61.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.97,19.82%,65.22%,222.35,9.46%,7.64%
DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity Fund,Equity,"US$24,595,768.00 ",6.75%,"6,744",US$29.28 ,0.10%,No,No,0.63%,4.96%,-13.46%,28.85%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$10,376,062.50 ","US$23,735,866.39 ","US$23,735,866.39 ",Foreign Small & Mid Cap Equities,7/1/2016,0.43%,N/A,US$0.48 ,25/9/2018,US$0.04 ,1.66%,11.9,0.66,751,8.58%,39%,20%,1099,US$27.95 ,US$29.50 ,N/A,N/A,58.47,N/A,N/A,A-,N/A,N/A,N/A,N/A,5.58,63.30%,51.25%,177.06,4.19%,3.38%
FNG,AdvisorShares New Tech and Media ETF,Equity,"US$24,443,482.00 ",4.37%,"15,897",US$16.25 ,-1.22%,No,No,-1.46%,5.45%,-28.03%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$17,029,356.25)","US$32,247,786.75 ","US$32,247,786.75 ",Large Cap Growth Equities,11/7/2017,0.86%,N/A,US$0.00 ,N/A,N/A,0.00%,35.47,1.22,21,74.78%,39%,20%,1099,US$15.54 ,US$16.52 ,N/A,N/A,48.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.3,36.65%,41.75%,19.88,12.11%,9.16%
HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Equity,"US$24,194,788.00 ",8.67%,"6,039",US$24.20 ,-0.04%,No,No,1.51%,6.09%,-7.01%,21.33%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$22,207,287.50 ","US$15,455,699.00 ","US$23,414,394.50 ",Foreign Large Cap Equities,12/8/2015,0.20%,N/A,US$0.90 ,19/12/2018,US$0.32 ,3.74%,10.36,0.55,285,30.51%,35%,15%,1099,US$22.62 ,US$24.30 ,US$24.17 ,US$24.22 ,64.17,B-,B-,B,N/A,N/A,B-,B+,6.32,46.37%,76.55%,247.37,13.90%,3.00%
