Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
SCO,ProShares UltraShort Bloomberg Crude Oil,Commodity,"$64,951,964.00",-32.84%,"2,797,032",$19.67,-4.98%,Yes,2x,-7.20%,-25.34%,-2.65%,-74.92%,22.41%,"-$22,267,913.00","-$2,242,109.00","-$2,522,536.00","-$211,571,122.00","$299,299,488.23","$18,820,022.69",Leveraged Commodities,2008-11-24,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.29,1,100.00%,23%,23%,K-1,$19.19,$25.52,$19.22,$20.33,40.29,A+,A,B,B-,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USL,United States 12 Month Oil Fund,Commodity,"$60,380,728.00",17.93%,"20,855",$21.18,2.62%,No,No,2.77%,11.89%,-6.57%,33.38%,-49.17%,$0.00,$0.00,$0.00,"-$27,550,147.00","-$59,766,339.50","$13,975,462.00",Oil & Gas,2007-12-06,0.86%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.66,1,100.00%,23%,23%,K-1,$19.18,$21.21,$20.88,$21.34,56.91,B+,B+,C,A-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CORN,Teucrium Corn Fund,Commodity,"$58,166,387.00",1.18%,"42,027",$16.24,0.31%,No,No,-0.43%,-0.98%,-5.25%,-25.23%,-47.44%,$0.00,$0.00,$0.00,"-$8,790,140.00","$17,062,655.00","$53,285,148.19",Agricultural Commodities,2010-06-09,1.00%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.05,1,100.00%,23%,23%,K-1,$16.13,$16.43,$16.20,$16.32,49.69,B,A,C+,B,C+,N/A,N/A,4.48,0.00%,17.96%,1118.86,0.00%,0.89%
WEAT,Teucrium Wheat,Commodity,"$57,608,169.00",2.70%,"89,071",$6.09,0.66%,No,No,-0.16%,0.50%,-3.49%,-34.02%,-54.89%,"$1,062,012.50",$0.00,"$1,062,012.50","-$8,563,647.50","$48,409,782.50","$75,681,017.29",Agricultural Commodities,2011-09-19,1.00%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.27,1,100.00%,23%,23%,K-1,$5.99,$6.14,$6.04,$6.13,50.36,C,A-,C,B-,C+,N/A,N/A,3.62,0.00%,3.82%,761.16,0.00%,0.57%
COMB,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF,Commodity,"$55,674,483.00",5.51%,"20,297",$24.23,0.46%,No,No,0.12%,3.61%,-8.77%,N/A,N/A,"$1,200,404.00",$0.00,"$1,200,404.00","$42,223,715.50","$56,450,837.00","$56,450,837.00",Commodities,2017-05-22,0.25%,N/A,$0.22,2018-12-28,$0.22,0.92%,0.00,0.39,25,71.33%,39%,20%,1099,$23.46,$24.38,N/A,N/A,53.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,98.31%,87.11%,0.0,0.00%,0.00%
BCM,iPath Pure Beta Broad Commodity ETN,Commodity,"$53,626,877.00",7.30%,"2,716",$27.65,0.88%,No,No,1.26%,4.85%,-8.45%,18.36%,-28.50%,"$356,263.58","$78,305.27","$36,331.54","$1,347,890.48","$27,131,479.58","-$44,581,442.91",Commodities,2011-04-20,0.60%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.36,10,100.00%,35%,15%,1099,$26.31,$27.67,N/A,N/A,57.62,B+,A-,B+,B+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
COM,Direxion Auspice Broad Commodity Strategy ETF,Commodity,"$43,783,903.00",1.46%,"10,285",$24.33,-0.29%,No,No,0.62%,1.46%,0.12%,N/A,N/A,"-$3,635,372.00","-$2,430,740.00","-$3,635,372.00","$9,983,864.00","$29,353,095.50","$29,353,095.50",Commodities,2017-03-30,0.70%,N/A,$0.57,2018-12-27,$0.43,2.33%,0.00,0.11,6,100.00%,39%,20%,1099,$23.93,$24.37,$24.24,$24.41,60.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CMDY,iShares Bloomberg Roll Select Commodity Strategy ETF,Commodity,"$39,018,369.00",4.12%,"15,392",$45.76,0.31%,No,No,0.08%,2.30%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"-$7,350,006.00","-$7,350,006.00","-$7,350,006.00",Commodities,2018-04-03,0.28%,N/A,$0.76,2018-12-18,$0.76,1.66%,0.00,0.54,N/A,N/A,39%,20%,1099,$44.91,$46.03,N/A,N/A,50.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.69,55.93%,86.20%,445.28,7.78%,5.62%
UWTI,VelocityShares 3x Long Crude ETN,Commodity,"$36,401,499.00",-37.67%,"22,097,040",$24.62,5.89%,No,3x,-0.61%,34.68%,-47.95%,-99.28%,-99.61%,$9.20,$0.00,$0.00,"-$56,730,827.80","-$1,170,038,772.89","$1,955,209,526.04",Leveraged Commodities,2012-02-07,1.35%,N/A,N/A,N/A,N/A,N/A,0.00,-18.73,1,100.00%,35%,15%,1099,$15.56,$26.67,$23.61,$25.14,54.70,B-,B,C+,A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UGA,United States Gasoline Fund,Commodity,"$36,091,235.00",8.25%,"34,360",$24.80,3.12%,No,No,1.93%,4.64%,-26.47%,-2.71%,-55.98%,"$1,244,835.00",$0.00,"$1,244,835.00","-$1,862,786.00","-$40,602,071.50","$21,451,659.00",Oil & Gas,2008-02-27,0.75%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.93,1,100.00%,23%,23%,K-1,$23.47,$25.23,$24.39,$25.07,50.23,A,A-,A-,A+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DJCI,E-TRACS DJ-UBS Commodity Index,Commodity,"$35,735,847.00",5.83%,"12,281",$14.97,0.13%,No,No,0.13%,3.89%,-9.08%,7.35%,-36.16%,$0.00,$0.00,$0.00,"-$40,295,741.00","-$55,155,285.78","$25,875,714.22",Commodities,2009-10-28,0.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.34,19,75.63%,35%,15%,1099,$14.45,$15.09,$14.95,$14.97,53.36,B,B-,A,B,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GSP,iPath S&P GSCI Total Return Index ETN,Commodity,"$33,518,171.00",12.10%,"44,340",$14.54,1.47%,No,No,1.32%,7.90%,-11.34%,19.18%,-54.42%,"$3,167,124.38","$21,964.39","-$236,125.40","$7,307,522.34","-$7,908,483.35","$12,547,479.23",Commodities,2006-06-06,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.62,24,85.58%,35%,15%,1099,$13.61,$14.67,N/A,N/A,54.59,B-,B+,A-,A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OILK,ProShares K-1 Free Crude Oil Strategy ETF,Commodity,"$30,730,603.00",19.79%,"25,513",$20.52,2.40%,No,No,3.48%,13.81%,-13.16%,N/A,N/A,"$942,514.00",$0.00,"$942,514.00","$30,985,066.50","$33,242,424.00","$33,242,424.00",Oil & Gas,2016-09-26,0.65%,N/A,$0.10,2018-12-26,$0.10,0.49%,0.00,0.90,1,100.00%,20%,39%,1099,$18.24,$20.57,$20.29,$20.66,56.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DSLV,VelocityShares 3x Inverse Silver ETN,Commodity,"$27,412,843.00",-7.77%,"114,821",$25.82,2.46%,Yes,3x,-3.51%,-3.84%,15.11%,-59.12%,-52.81%,"$14,290,546.00",$0.00,"$14,290,546.00","-$14,128,366.50","$14,780,216.68","$7,585,764.51",Leveraged Commodities,2011-10-17,1.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.11,1,100.00%,39%,20%,1099,$24.96,$29.51,$25.32,$26.11,36.39,B-,B+,C,A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USOU,United States 3x Oil Fund,Commodity,"$27,141,562.00",67.36%,"133,661",$27.28,7.40%,No,3x,9.51%,44.34%,-53.29%,N/A,N/A,"$791,592.00",$0.00,$0.00,"$22,411,463.00","$22,411,463.00","$22,411,463.00",Leveraged Commodities,2017-07-19,1.47%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.96,1,100.00%,39%,20%,1099,$19.55,$27.24,$26.12,$28.03,53.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SOYB,Teucrium Soybean,Commodity,"$25,299,663.00",2.60%,"48,794",$16.60,0.12%,No,No,-0.42%,-0.24%,-9.24%,-4.76%,-26.22%,"-$3,263,110.00",$0.00,"-$3,263,110.00","$16,829,968.00","$20,187,250.50","$26,939,058.00",Agricultural Commodities,2011-09-19,1.00%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.23,1,100.00%,23%,23%,K-1,$16.26,$16.80,$16.52,$16.75,53.73,B,B,C,A-,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SGG,iPath Series B Bloomberg Sugar Subindex Total Return ETN,Commodity,"$24,808,372.00",5.38%,N/A,$43.69,-0.57%,No,No,1.24%,6.20%,N/A,N/A,N/A,"-$610,191.48","-$2,185,802.74","-$610,191.48","$552,697.78","$32,281,436.45","$66,947,184.31",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$42.18,$46.03,$43.54,$43.89,49.83,C+,B+,C+,C,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NIB,iPath Dow Jones-UBS Cocoa ETN,Commodity,"$22,666,743.00",-11.46%,"38,626",$24.87,-0.20%,No,No,-3.14%,-8.16%,0.36%,-29.35%,-35.25%,"$1,429,961.94","$2,610,222.10","$2,689,533.56","-$44,935,513.32","$1,345,913.91","-$24,695,159.07",Agricultural Commodities,2008-06-24,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.36,1,100.00%,35%,15%,1099,$24.57,$28.18,$24.80,$24.98,42.01,A+,A,B+,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BOIL,ProShares Ultra Bloomberg Natural Gas,Commodity,"$20,904,423.00",-12.32%,"219,416",$22.64,-6.60%,No,2x,-20.84%,-12.52%,-28.24%,-74.16%,-97.77%,"$9,230,534.50","$6,261,714.00","$6,702,088.50","-$44,142,558.57","-$16,938,558.57","$88,123,597.44",Leveraged Commodities,2011-10-04,1.31%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.02,1,100.00%,23%,23%,K-1,$21.56,$32.88,$22.13,$23.46,37.42,B,A-,B+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GLL,ProShares UltraShort Gold,Commodity,"$20,629,320.00",-4.72%,"13,695",$69.40,0.20%,Yes,2x,-2.68%,-4.39%,7.73%,-33.04%,-27.78%,"$3,615,111.00",$0.00,"$3,615,111.00","-$18,422,870.50","-$33,683,072.50","-$95,978,728.79",Leveraged Commodities,2008-12-01,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.46,1,100.00%,23%,23%,K-1,$69.23,$74.48,$69.02,$69.66,33.02,A-,B,B,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FAAR,First Trust Alternative Absolute Return Strategy Fund,Commodity,"$18,562,044.00",0.68%,"9,808",$26.68,0.34%,No,No,0.60%,0.72%,-9.26%,N/A,N/A,$0.00,$0.00,$0.00,"$12,950,808.00","$17,250,756.00","$17,250,756.00",Commodities,2016-05-18,0.95%,N/A,$0.15,2018-12-18,$0.14,0.58%,0.00,0.01,22,110.88%,39%,20%,1099,$26.33,$26.62,$26.63,$26.71,53.68,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.7,83.33%,87.11%,0.0,0.00%,0.00%
JJG,iPath Series B Bloomberg Grains Subindex Total Return ETN,Commodity,"$18,506,378.00",2.60%,N/A,$48.12,0.75%,No,No,-0.23%,-0.05%,N/A,N/A,N/A,"$412,251.83","$42,982.93","-$46,213.82","-$79,179,121.56","-$66,408,089.32","-$28,452,183.40",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,3,100.00%,35%,15%,1099,$47.23,$48.54,$48.02,$48.26,53.76,B+,A-,B-,B+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
WTIU,ProShares Daily 3x Long Crude ETN,Commodity,"$18,348,160.00",67.75%,"114,340",$14.41,7.46%,No,3x,9.50%,44.82%,-53.58%,N/A,N/A,"$2,325,850.00",$0.00,$0.00,"-$4,667,813.00","-$4,667,813.00","-$4,667,813.00",Leveraged Commodities,2017-01-04,1.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.73,1,100.00%,39%,20%,1099,$10.34,$14.40,$13.79,$14.81,53.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ZSL,ProShares UltraShort Silver,Commodity,"$18,203,863.00",-5.09%,"28,545",$35.21,1.59%,Yes,2x,-2.65%,-2.84%,16.17%,-41.01%,-23.47%,"$7,311,515.50",$0.00,"$7,311,515.50","-$3,847,097.50","-$1,387,600.50","-$117,665,945.02",Leveraged Commodities,2008-12-01,1.62%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.09,1,100.00%,27%,27%,K-1,$34.49,$38.52,$34.77,$35.49,36.53,A,B+,B+,A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DZZ,DB Gold Double Short ETN,Commodity,"$17,841,773.00",-4.83%,"12,347",$5.52,0.18%,Yes,2x,-2.82%,-4.58%,10.18%,-30.39%,-23.12%,$0.00,$0.00,$0.00,"-$9,179,358.00","-$31,657,749.36","-$53,909,369.36",Leveraged Commodities,2008-02-28,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.51,1,100.00%,35%,15%,1099,$5.51,$5.93,$5.50,$5.54,33.44,A,A-,A,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DTO,DB Crude Oil Double Short ETN,Commodity,"$17,741,499.00",-37.32%,"4,942",$63.29,-4.15%,Yes,2x,-6.71%,-29.92%,-15.44%,-68.11%,73.73%,$0.00,$0.00,$0.00,"-$5,807,130.00","-$83,493,164.88","-$179,551,874.88",Leveraged Commodities,2008-06-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.40,1,100.00%,35%,15%,1099,$59.31,$86.87,N/A,N/A,40.26,A,A-,A-,B,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGLD,VelocityShares 3x Inverse Gold ETN,Commodity,"$16,449,375.00",-7.19%,"52,140",$43.39,0.53%,Yes,3x,-3.88%,-6.55%,10.13%,-45.67%,-41.84%,"$2,338,460.00",$0.00,$0.00,"-$2,190,315.00","$8,934,184.62","-$6,024,978.13",Leveraged Commodities,2011-10-17,1.35%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.68,1,100.00%,35%,15%,1099,$43.19,$48.19,$43.05,$43.64,33.27,B,B-,C+,A+,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJC,iPath Series B Bloomberg Copper Subindex Total Return ETN,Commodity,"$14,335,433.00",5.22%,N/A,$42.77,-0.44%,No,No,1.52%,5.02%,N/A,N/A,N/A,"-$12,146.11","-$8,273.42","-$4,036.53","-$64,293,719.80","-$41,893,810.54","-$74,154,878.09",Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$39.87,$42.89,$42.70,$42.90,56.11,A,A,B,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DBS,Invesco DB Silver Fund,Commodity,"$14,201,032.00",2.83%,"2,229",$23.63,-0.88%,No,No,1.07%,1.22%,-9.41%,6.43%,-24.47%,$0.00,$0.00,$0.00,"-$4,279,160.00","$8,039,754.00","$1,937,754.00",Precious Metals,2007-01-05,0.75%,N/A,$0.32,2018-12-24,$0.32,1.37%,0.00,0.06,1,100.00%,27%,27%,K-1,$22.62,$23.89,$23.58,$23.74,63.55,C,B-,C+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OILD,ProShares UltraPro 3x Short Crude Oil ETF,Commodity,"$13,844,390.00",-45.90%,"376,635",$26.20,-7.65%,Yes,3x,-11.13%,-36.53%,-17.71%,N/A,N/A,"$4,278,994.50","$2,923,925.00","$4,278,994.50","-$50,181,515.16","-$12,063,711.16","-$12,063,711.16",Leveraged Commodities,2017-03-24,0.49%,N/A,$0.00,N/A,N/A,0.00%,0.00,-2.19,1,100.00%,39%,20%,1099,$24.87,$39.28,$25.31,$27.57,40.05,N/A,N/A,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OILX,ETRACS S&P GSCI Crude Oil Total Return Index ETN,Commodity,"$13,291,640.00",20.18%,658,$33.29,2.43%,No,No,3.39%,14.18%,-9.54%,N/A,N/A,$0.00,$0.00,$0.00,"-$20,448,180.00","-$20,448,180.00","-$20,448,180.00",Oil & Gas,2016-02-17,0.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.72,1,100.00%,39%,20%,1099,$29.53,$33.44,$32.83,$33.52,56.45,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KOLD,ProShares UltraShort Bloomberg Natural Gas,Commodity,"$12,196,891.00",-0.52%,"376,469",$21.11,6.51%,Yes,2x,23.52%,0.43%,-44.94%,-54.85%,41.42%,"-$9,959,500.00","-$3,858,950.00","-$2,306,208.50","$1,775,010.50","-$12,522,223.60","-$73,356,563.13",Leveraged Commodities,2011-10-04,1.54%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.58,1,100.00%,23%,23%,K-1,$14.80,$22.92,$20.46,$21.48,56.71,B-,B,B+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BAL,iPath Series B Bloomberg Cotton Subindex Total Return ETN,Commodity,"$11,184,879.00",2.17%,N/A,$45.12,-0.70%,No,No,-0.57%,1.84%,N/A,N/A,N/A,"$2,899,311.00","$756,120.36","$3,102,388.97","$2,964,602.95","-$8,467,889.58","-$9,944,161.97",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$44.05,$45.84,$45.12,$45.12,46.79,B+,A,B,A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CPER,United States Copper Index Fund,Commodity,"$10,412,361.00",5.35%,"11,363",$17.32,-0.29%,No,No,1.46%,4.87%,-15.59%,27.17%,-19.29%,"-$1,651,189.00",$0.00,"-$831,844.50","-$1,853,179.00","$8,209,258.50","$9,093,291.50",Metals,2011-11-15,0.80%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.48,1,100.00%,23%,23%,K-1,$16.17,$17.38,$17.28,$17.41,56.58,A-,B,A,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CANE,Teucrium Sugar,Commodity,"$10,390,409.00",5.08%,"31,706",$7.45,-0.40%,No,No,0.95%,6.13%,-17.59%,-16.85%,-44.65%,"-$955,135.00",$0.00,"-$955,135.00","$4,211,492.25","$7,330,517.25","$11,347,065.73",Agricultural Commodities,2011-09-19,1.00%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.19,1,100.00%,23%,23%,K-1,$7.20,$7.80,$7.42,$7.49,50.20,C,C+,C,C,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGZ,DB Gold Short ETN,Commodity,"$9,606,053.00",-2.28%,"4,847",$13.95,0.14%,Yes,No,-1.41%,-2.11%,6.00%,-13.84%,-8.16%,$0.00,$0.00,$0.00,"-$5,884,560.00","-$13,680,550.32","-$27,859,315.32",Inverse Commodities,2008-02-29,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.22,1,100.00%,35%,15%,1099,$13.92,$14.43,$13.88,$13.99,33.36,A,A+,C+,A+,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
COW,iPath Series B Bloomberg Livestock Subindex Total Return ETN,Commodity,"$7,420,930.00",-1.31%,N/A,$48.18,-0.02%,No,No,-1.11%,-0.63%,N/A,N/A,N/A,"$7,565.49","$68,819.96","$212,696.36","$19,383.60","-$7,795,755.73","-$32,149,067.31",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,2,100.00%,35%,15%,1099,$48.12,$50.45,$48.18,$48.18,41.26,A,A-,B,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJA,iPath Series B Bloomberg Agriculture Subindex Total Return ETN,Commodity,"$7,095,319.00",3.07%,N/A,$46.23,0.04%,No,No,-0.30%,1.01%,N/A,N/A,N/A,"$18,024.38",$0.00,$99.37,"-$7,349,688.73","-$27,581,873.03","-$43,721,293.12",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,7,100.00%,35%,15%,1099,$45.46,$46.60,$46.16,$46.37,53.46,B+,B,B,B-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UBG,E-TRACS UBS Bloomberg CMCI Gold ETN,Commodity,"$6,641,547.00",2.99%,240,$33.21,-0.18%,No,No,1.54%,2.64%,-3.06%,16.09%,2.35%,$0.00,$0.00,$0.00,"$2,551,199.08","-$6,209,913.67","-$6,209,912.67",Precious Metals,2008-04-01,0.30%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.22,1,100.00%,35%,15%,1099,$31.96,$33.26,$33.16,$33.33,70.79,B-,B-,A,B,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJN,iPath Series B Bloomberg Nickel Subindex Total Return ETN,Commodity,"$6,078,056.00",19.53%,662,$51.05,2.24%,No,No,6.89%,14.44%,-9.49%,N/A,N/A,"$133,607.71","-$1,085.90","$103,471.84","-$1,768,471.35","$3,571,611.33","$9,768,475.34",Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.75,1,100.00%,35%,15%,1099,$43.38,$50.36,$50.55,$51.30,73.47,C+,B-,B-,C+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodity,"$5,840,120.00",7.33%,281,$14.57,0.41%,No,No,0.73%,5.12%,-5.66%,N/A,N/A,$0.00,$0.00,$0.00,"-$16,807,020.00","-$16,807,020.00","-$16,807,020.00",Commodities,2015-10-08,0.55%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.40,27,65.29%,39%,20%,1099,$13.95,$14.66,$14.57,$14.57,54.02,N/A,N/A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RJN,RICI-Energy ETN,Commodity,"$5,823,850.00",14.23%,"14,955",$2.81,1.44%,No,No,0.54%,8.91%,-4.75%,31.31%,-59.16%,"-$278,000.00","-$278,000.00","-$278,000.00","-$1,691,000.00","-$7,168,500.00","-$15,474,900.00",Oil & Gas,2007-10-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.79,6,100.01%,35%,15%,1099,$2.62,$2.86,$2.77,$2.83,52.67,A-,A-,B-,A,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DWTI,VelocityShares 3x Inverse Crude ETN,Commodity,"$5,527,752.00",-74.56%,"3,640,700",$50.83,-5.52%,Yes,3x,-0.55%,-38.54%,-72.03%,82.78%,43.59%,$0.00,$0.00,$0.00,"-$2,647,260.00","-$319,954,077.73","$502,003,822.77",Leveraged Commodities,2012-02-07,1.35%,N/A,N/A,N/A,N/A,N/A,0.00,-20.92,1,100.00%,35%,15%,1099,$41.74,$92.91,$49.59,$53.16,40.50,C,B,B-,C+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
COMG,GraniteShares S&P GSCI Commodity Broad Strategy No K-1 ETF,Commodity,"$5,385,510.00",9.97%,"2,415",$21.39,1.33%,No,No,1.09%,6.58%,-10.04%,N/A,N/A,$0.00,$0.00,$0.00,"$3,171,231.50","$4,502,905.00","$4,502,905.00",Commodities,2017-05-22,0.35%,N/A,$4.32,2018-12-28,$4.32,20.48%,0.00,0.51,23,83.38%,39%,20%,1099,$20.25,$21.54,$21.24,$21.47,54.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,98.31%,87.11%,0.0,0.00%,0.00%
DAG,DB Agriculture Double Long ETN,Commodity,"$5,357,927.00",2.31%,"6,118",$2.21,-0.90%,No,2x,-1.78%,2.08%,-25.59%,-30.94%,-67.26%,$0.00,$0.00,$0.00,"-$145,430.00","-$247,148.73","-$1,086,609.73",Leveraged Commodities,2008-04-15,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.54,4,99.99%,35%,15%,1099,$2.19,$2.28,$2.17,$2.27,48.45,B+,B-,A,B,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IAUF,iShares Gold Strategy ETF,Commodity,"$5,022,509.00",2.79%,"1,150",$50.29,-0.10%,No,No,1.47%,2.58%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Precious Metals,2018-06-06,0.25%,N/A,$0.37,2018-12-18,$0.37,0.74%,0.00,-0.34,2,100.00%,39%,20%,1099,$48.45,$50.40,$50.29,$50.29,70.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.61,100.00%,84.40%,561.65,5.20%,0.53%
JJP,iPath Series B Bloomberg Precious Metals Subindex Total Return ETN,Commodity,"$4,850,432.00",2.70%,N/A,$48.00,-0.25%,No,No,1.50%,2.24%,N/A,N/A,N/A,"$9,249.56","-$9,541.30","$4,567.42","$2,358,708.84","-$1,203,447.81","-$4,126,212.01",Precious Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,2,100.00%,35%,15%,1099,$46.20,$48.08,$48.00,$48.00,70.85,C,C+,C+,B-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RJZ,RICI-Metals ETN,Commodity,"$4,809,750.00",4.66%,"2,455",$8.09,-0.25%,No,No,1.00%,4.05%,-10.56%,24.96%,-5.77%,"-$386,000.00",$0.00,"-$386,000.00","-$2,253,800.00","-$5,079,000.00","-$17,382,500.00",Metals,2007-10-17,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.13,10,100.01%,35%,15%,1099,$7.65,$8.10,$8.09,$8.09,63.13,B+,A,B-,A-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
