Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IDEV,iShares Core MSCI International Developed Markets ETF,Equity,"US$1,359,818,477.00 ",7.16%,"240,789",US$52.35 ,0.11%,No,No,0.89%,5.04%,-12.37%,N/A,N/A,"(US$19,316,245.50)","(US$31,109,460.00)","(US$84,925,246.50)","US$544,260,955.50 ","US$1,389,899,653.50 ","US$1,389,899,653.50 ",Foreign Large Cap Equities,21/3/2017,0.05%,N/A,US$1.55 ,18/12/2018,US$0.50 ,2.95%,13.42,0.72,1538,10.68%,39%,20%,1099,US$49.79 ,US$52.61 ,US$52.24 ,US$52.45 ,59.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.44,58.81%,80.20%,184.55,10.77%,6.62%
ROBO,ROBO Global Robotics and Automation Index ETF,Equity,"US$1,312,077,133.00 ",12.01%,"345,995",US$36.46 ,-0.05%,No,No,0.83%,11.23%,-19.42%,66.86%,40.53%,"(US$33,032,645.00)",US$0.00 ,"(US$21,560,653.00)","(US$633,498,268.50)","US$1,185,796,632.50 ","US$1,213,045,632.50 ",Global Equities,22/10/2013,0.95%,N/A,US$0.12 ,24/12/2018,US$0.12 ,0.34%,25.95,1.22,88,19.15%,35%,15%,1099,US$32.77 ,US$36.93 ,US$36.32 ,US$36.60 ,58.8,N/A,N/A,C,N/A,N/A,N/A,N/A,5.57,44.48%,51.00%,39.42,4.43%,8.09%
GNR,SPDR S&P Global Natural Resources ETF,Equity,"US$1,257,601,001.00 ",9.80%,"278,956",US$45.28 ,0.29%,No,No,2.56%,7.04%,-9.80%,63.49%,10.37%,"(US$84,318,687.50)","(US$11,105,891.00)","(US$67,832,924.50)","(US$44,565,904.00)","US$502,558,628.50 ","US$797,401,081.00 ",Commodity Producers Equities,13/9/2010,0.40%,Charles Schwab,US$1.45 ,21/12/2018,US$0.84 ,3.24%,10.89,0.98,89,36.89%,35%,15%,1099,US$42.15 ,US$45.19 ,US$45.09 ,US$45.43 ,61.31,A,A-,A,B+,B+,B-,A-,5.23,67.94%,39.75%,692.24,6.98%,1.73%
IXC,iShares Global Energy ETF,Equity,"US$1,235,460,179.00 ",11.75%,"651,042",US$32.80 ,1.05%,No,No,2.92%,6.70%,-8.85%,32.06%,-5.71%,"(US$70,937,854.50)","(US$33,386,800.50)","(US$66,474,279.00)","US$250,378,402.50 ","US$278,744,133.00 ","US$585,653,133.00 ",Energy Equities,16/11/2001,0.47%,N/A,US$1.03 ,18/12/2018,US$0.54 ,3.21%,21.39,1,79,56.14%,35%,15%,1099,US$30.73 ,US$32.59 ,US$32.61 ,US$32.95 ,58.93,A-,A-,B,B-,A,A-,A,4.99,57.49%,33.17%,567.28,1.76%,0.86%
GSIE,Goldman Sachs ActiveBeta International Equity ETF,Equity,"US$1,231,638,039.00 ",7.65%,"399,771",US$27.30 ,0.11%,No,No,0.92%,5.20%,-11.05%,25.32%,N/A,"US$113,221,467.00 ","US$40,400,595.00 ","US$100,510,407.00 ","US$538,156,601.00 ","US$1,182,765,410.00 ","US$1,220,002,276.00 ",Foreign Large Cap Equities,6/11/2015,0.25%,N/A,US$0.73 ,24/12/2018,US$0.20 ,2.69%,14.41,0.77,823,7.66%,39%,20%,1099,US$25.99 ,US$27.40 ,US$27.23 ,US$27.37 ,60.21,B,B+,A-,N/A,N/A,C,A-,6.42,55.31%,79.55%,161.6,9.80%,6.67%
INTF,iShares Edge MSCI Multifactor Intl ETF,Equity,"US$1,049,298,403.00 ",9.07%,"615,071",US$25.86 ,0.15%,No,No,0.54%,6.86%,-13.72%,24.61%,N/A,"US$43,296,264.00 ","US$43,626,906.00 ","US$76,285,332.00 ","US$624,160,129.00 ","US$1,071,746,015.00 ","US$1,122,241,015.00 ",Foreign Large Cap Equities,28/4/2015,0.30%,N/A,US$0.62 ,18/12/2018,US$0.26 ,2.41%,10.03,0.88,271,18.75%,35%,15%,1099,US$24.22 ,US$26.17 ,US$25.81 ,US$25.92 ,61.05,N/A,B-,B,N/A,N/A,C,N/A,6.37,50.13%,78.00%,238.6,9.40%,8.29%
HEZU,iShares Currency Hedged MSCI Eurozone ETF,Equity,"US$1,017,104,898.00 ",6.98%,"914,082",US$27.75 ,0.07%,No,No,0.33%,4.80%,-7.10%,22.90%,N/A,"(US$123,135,667.50)","(US$13,796,527.50)","(US$123,135,667.50)","(US$838,152,089.50)","(US$1,779,671,885.50)","US$1,252,044,614.50 ",Europe Equities,9/7/2014,0.50%,N/A,US$0.90 ,28/12/2018,US$0.14 ,3.25%,12.66,0.78,2,100.00%,35%,15%,1099,US$26.25 ,US$28.02 ,US$27.65 ,US$27.83 ,58.89,B-,A-,B-,N/A,B-,B,C,N/A,N/A,N/A,N/A,N/A,N/A
FDT,First Trust Developed Markets ex-US AlphaDEX Fund,Equity,"US$1,006,732,618.00 ",9.24%,"232,169",US$53.55 ,-0.48%,No,No,0.45%,6.78%,-17.63%,28.94%,18.59%,"(US$22,258,524.50)","US$5,371,107.00 ","(US$12,410,086.50)","US$249,071,157.00 ","US$932,504,410.00 ","US$1,017,660,559.50 ",Foreign Large Cap Equities,19/4/2011,0.80%,N/A,US$1.04 ,18/12/2018,US$0.25 ,1.95%,9.62,0.88,298,6.83%,35%,15%,1099,US$50.17 ,US$54.27 ,US$53.41 ,US$53.73 ,60.1,B,B+,C,A,B+,B-,B+,5.44,49.54%,46.53%,347.17,5.75%,6.09%
VYMI,Vanguard International High Dividend Yield Index Fund,Equity,"US$986,035,182.00 ",6.90%,"168,668",US$60.15 ,-0.13%,No,No,1.11%,4.46%,-12.05%,N/A,N/A,"US$45,905,469.95 ",US$0.00 ,"US$23,527,469.95 ","US$274,042,267.03 ","US$1,010,469,059.22 ","US$1,010,469,059.22 ",Foreign Large Cap Equities,25/2/2016,0.32%,N/A,US$2.42 ,24/12/2018,US$0.51 ,4.01%,11.1,0.61,557,17.62%,39%,20%,1099,US$57.33 ,US$60.37 ,N/A,N/A,61.97,N/A,N/A,A-,N/A,N/A,N/A,N/A,6.35,48.58%,77.45%,241.99,9.36%,3.62%
TLTD,FlexShares Morningstar Developed Markets ex-US Market Factor Tilt Index ETF,Equity,"US$978,678,007.00 ",7.15%,"123,913",US$59.48 ,-0.30%,No,No,0.25%,4.85%,-15.67%,26.11%,13.48%,"US$23,258,140.00 ",US$0.00 ,"US$23,258,140.00 ","US$38,293,680.00 ","US$382,095,028.80 ","US$593,110,896.51 ",Global Equities,25/9/2012,0.39%,N/A,US$1.75 ,21/12/2018,US$0.36 ,2.96%,18.51,0.85,1128,26.95%,35%,15%,1099,US$56.96 ,US$60.10 ,US$59.35 ,US$59.65 ,58.26,A,B+,B+,N/A,B+,B+,A+,6.19,35.88%,72.64%,165.77,7.89%,5.02%
SDIV,Global X SuperDividend ETF,Equity,"US$931,319,980.00 ",11.75%,"308,203",US$19.11 ,-0.47%,No,No,1.06%,7.36%,-6.46%,28.23%,18.55%,"US$24,153,501.00 ","US$5,682,621.00 ","US$10,308,893.00 ","US$67,892,141.00 ","US$229,547,338.00 ","US$340,250,338.00 ",Small Cap Blend Equities,8/6/2011,0.58%,2 Platforms,US$1.58 ,28/12/2018,US$0.14 ,8.23%,9.45,0.9,102,15.10%,35%,15%,1099,US$17.82 ,US$19.31 ,N/A,N/A,63.31,A,A,B-,B,A,A+,B,3.8,0.41%,5.70%,141.84,2.70%,3.29%
SMH,VanEck Vectors Semiconductor ETF,Equity,"US$921,569,517.00 ",12.08%,"7,549,845",US$97.82 ,1.27%,No,No,0.96%,13.10%,-5.82%,104.32%,155.03%,"US$92,483,514.00 ","(US$62,576,274.00)","US$16,342,548.50 ","(US$47,001,842.50)","US$590,280,908.05 ","US$443,922,004.87 ",Technology Equities,20/12/2011,0.35%,N/A,US$1.64 ,20/12/2018,US$1.64 ,1.70%,14.41,1.24,26,62.50%,35%,15%,1099,US$85.35 ,US$98.21 ,US$96.91 ,US$98.48 ,59.74,A-,A,A,A-,B,A,C,6.24,75.44%,74.48%,98.67,0.00%,5.31%
GWX,SPDR S&P International Small Cap ETF,Equity,"US$851,962,282.00 ",6.63%,"304,579",US$29.77 ,-0.27%,No,No,0.51%,4.20%,-17.78%,22.27%,14.76%,"US$36,274,787.00 ",US$0.00 ,US$0.00 ,"US$40,823,939.00 ","US$129,866,938.00 ","US$80,798,935.00 ",Small Cap Blend Equities,26/4/2007,0.40%,N/A,US$0.82 ,24/12/2018,US$0.74 ,2.74%,12.88,0.88,1920,8.00%,35%,15%,1099,US$28.48 ,US$29.96 ,US$29.70 ,US$29.85 ,57.02,A-,A,A,B,B+,B,B+,N/A,N/A,N/A,N/A,N/A,N/A
DWM,WisdomTree DEFA,Equity,"US$840,732,882.00 ",6.27%,"142,006",US$49.52 ,0.10%,No,No,0.98%,3.64%,-12.61%,23.37%,14.76%,"(US$508,385.00)","(US$12,307,065.00)","(US$508,385.00)","US$39,973,667.50 ","US$189,141,623.50 ","US$349,402,400.00 ",Foreign Large Cap Equities,16/6/2006,0.48%,E*TRADE,US$1.80 ,24/12/2018,US$0.33 ,3.66%,13.71,0.82,754,15.95%,35%,15%,1099,US$47.59 ,US$49.68 ,US$49.41 ,US$49.63 ,59.35,A-,B+,B-,B,A,A-,A-,6.58,71.37%,83.72%,203.96,12.85%,5.36%
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"US$824,442,893.00 ",7.90%,"51,774",US$47.14 ,-0.21%,No,No,1.22%,5.08%,-1.47%,26.22%,31.52%,"US$4,572,384.00 ",US$0.00 ,"US$4,572,384.00 ","(US$10,260,703.50)","US$205,933,839.79 ","US$727,487,286.00 ",Large Cap Blend Equities,8/10/2013,0.47%,N/A,US$1.34 ,21/12/2018,US$0.32 ,2.88%,22.86,0.66,147,31.73%,35%,15%,1099,US$44.79 ,US$47.31 ,N/A,N/A,63.48,B+,A-,B,N/A,N/A,B+,B,6.15,69.28%,71.62%,623.69,21.04%,7.81%
JNUG,Direxion Daily Junior Gold Miners Index Bull 3x Shares,Equity,"US$795,492,144.00 ",24.86%,"9,991,785",US$11.50 ,-1.03%,No,3x,23.26%,13.64%,-29.93%,-1.69%,-97.23%,"(US$109,708,562.50)","(US$62,475,590.00)","(US$49,823,275.00)","US$251,890,715.50 ","US$834,188,078.43 ","US$1,480,453,452.07 ",Leveraged Equities,3/10/2013,1.18%,N/A,US$0.00 ,27/12/2018,US$0.01 ,0.04%,16.94,-0.88,2,100.00%,35%,15%,1099,US$7.89 ,US$11.41 ,US$11.08 ,US$11.76 ,66.08,B-,A-,B,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DWX,SPDR S&P International Dividend ETF,Equity,"US$782,648,746.00 ",5.98%,"126,637",US$37.05 ,-0.27%,No,No,0.76%,4.28%,-8.48%,32.56%,5.06%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$397,205,153.50)","(US$151,826,355.10)","(US$217,298,472.33)",Foreign Large Cap Equities,12/2/2008,0.45%,Charles Schwab,US$1.77 ,21/12/2018,US$0.53 ,4.77%,13.92,0.77,99,19.50%,35%,15%,1099,US$35.54 ,US$37.34 ,N/A,N/A,61.68,B,A-,B,C,C+,A+,B,6.79,88.99%,88.92%,403.33,5.46%,6.43%
MOO,VanEck Vectors Agribusiness ETF,Equity,"US$765,369,115.00 ",8.26%,"123,453",US$61.62 ,-0.02%,No,No,0.60%,6.24%,-2.63%,47.83%,35.96%,"(US$49,526,059.00)",US$0.00 ,"(US$49,526,059.00)","(US$112,800,221.00)","(US$291,080,390.00)","(US$3,592,187,970.00)",Large Cap Blend Equities,31/8/2007,0.54%,N/A,US$0.96 ,20/12/2018,US$0.96 ,1.56%,18.61,0.87,58,52.38%,35%,15%,1099,US$58.23 ,US$62.28 ,US$61.45 ,US$61.80 ,58.67,A,A,B+,A,A,B+,B+,5.65,45.78%,53.81%,380.88,2.16%,7.73%
IQDF,FlexShares International Quality Dividend Index Fund,Equity,"US$729,637,012.00 ",9.08%,"301,437",US$22.95 ,-0.22%,No,No,1.64%,7.04%,-13.79%,26.96%,9.99%,"(US$27,911,620.00)","US$20,381,949.00 ","US$20,381,949.00 ","(US$219,353,938.00)","US$360,229,264.76 ","US$682,200,219.66 ",Foreign Large Cap Equities,12/4/2013,0.47%,N/A,US$1.28 ,21/12/2018,US$0.28 ,5.66%,15.61,0.84,176,17.02%,35%,15%,1099,US$21.23 ,US$23.08 ,US$22.89 ,US$23.01 ,64.18,A-,A-,B,N/A,B,A,B,5.8,13.34%,59.45%,238,7.55%,3.65%
PID,Invesco International Dividend Achievers??ETF,Equity,"US$725,938,675.00 ",9.84%,"284,015",US$15.52 ,0.13%,No,No,1.90%,7.33%,-5.84%,36.92%,7.17%,"(US$15,679,475.50)","(US$4,621,173.00)","(US$15,679,475.50)","(US$130,955,875.00)","(US$103,515,685.00)","(US$93,107,834.50)",Large Cap Blend Equities,15/9/2005,0.55%,Charles Schwab,US$0.55 ,24/12/2018,US$0.15 ,3.52%,14.01,0.9,62,32.07%,35%,15%,1099,US$14.46 ,US$15.60 ,US$15.48 ,US$15.56 ,65.38,B-,A-,C+,B-,B,A,C,6.53,66.84%,82.45%,296.64,10.08%,2.10%
KXI,iShares Global Consumer Staples ETF,Equity,"US$700,077,382.00 ",5.46%,"171,995",US$48.48 ,-0.10%,No,No,2.93%,3.81%,-7.43%,11.72%,34.60%,"US$60,481,937.00 ",US$0.00 ,"US$65,062,718.00 ","US$670,828,258.00 ","US$580,246,858.50 ","US$505,409,858.50 ",Consumer Staples Equities,21/9/2006,0.47%,N/A,US$1.37 ,18/12/2018,US$0.72 ,2.86%,18.42,0.65,104,45.92%,35%,15%,1099,US$46.07 ,US$48.22 ,US$48.34 ,US$48.62 ,58.8,A-,B+,B,B,A,B+,A,6.53,70.18%,82.48%,60.53,27.80%,12.09%
URTH,iShares MSCI World ETF,Equity,"US$697,602,377.00 ",7.68%,"219,010",US$84.93 ,-0.04%,No,No,1.30%,6.27%,-6.38%,38.34%,40.49%,"(US$43,681,810.00)",US$0.00 ,"(US$90,555,268.00)","US$131,194,289.00 ","US$382,544,621.00 ","US$479,816,621.00 ",Large Cap Blend Equities,10/1/2012,0.24%,N/A,US$1.81 ,28/12/2018,US$0.06 ,2.13%,17.56,0.96,1289,13.82%,35%,15%,1099,US$79.75 ,US$85.34 ,US$84.72 ,US$85.17 ,59.7,A,A-,A,A,C+,B+,A,5.84,49.07%,60.77%,185.68,12.15%,6.39%
GDVD,Principal Active Global Dividend Income ETF,Equity,"US$676,247,627.00 ",6.99%,"2,511",US$25.94 ,-0.65%,No,No,0.78%,5.85%,-8.30%,N/A,N/A,"US$1,281,613.50 ","US$1,281,613.50 ","US$1,281,613.50 ","US$55,712,598.50 ","US$506,675,645.00 ","US$506,675,645.00 ",Large Cap Blend Equities,9/5/2017,0.58%,N/A,US$0.77 ,27/12/2018,US$0.14 ,2.96%,15.53,0.78,65,26.32%,39%,20%,1099,US$24.57 ,US$26.23 ,N/A,N/A,57.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.26,61.22%,74.83%,163.1,9.04%,5.65%
LIT,Global X Lithium ETF,Equity,"US$620,058,947.00 ",6.93%,"198,252",US$28.85 ,1.37%,No,No,2.30%,5.83%,-19.82%,72.86%,27.76%,"(US$21,104,434.00)",US$0.00 ,"(US$18,392,771.00)","(US$282,065,714.00)","US$718,254,305.50 ","US$723,465,757.62 ",Global Equities,22/7/2010,0.75%,2 Platforms,US$0.68 ,28/12/2018,US$0.68 ,2.39%,20.28,1.24,40,77.56%,35%,15%,1099,US$27.39 ,US$28.76 ,US$28.62 ,US$29.00 ,54.85,B-,B,C+,B,B+,A,C,5.09,29.87%,35.54%,248.85,0.00%,21.18%
IDLV,Invesco S&P International Developed Low Volatility ETF,Equity,"US$618,507,890.00 ",6.77%,"183,634",US$31.86 ,-0.22%,No,No,0.76%,4.94%,-5.34%,28.79%,26.91%,"(US$14,349,124.00)","(US$22,071,434.00)","(US$14,349,124.00)","US$35,191,399.50 ","US$392,597,704.50 ","US$456,057,458.13 ",Volatility Hedged Equity,13/1/2012,0.25%,Charles Schwab,US$1.18 ,24/12/2018,US$0.33 ,3.68%,16.11,0.71,200,7.71%,35%,15%,1099,US$30.34 ,US$32.11 ,N/A,N/A,63.57,A-,A-,A,C+,A,A,C,6.26,41.06%,74.86%,336.53,6.63%,9.39%
ESGD,iShares ESG MSCI EAFE ETF,Equity,"US$609,984,297.00 ",6.43%,"114,982",US$61.07 ,-0.10%,No,No,0.78%,4.70%,-12.35%,N/A,N/A,"US$94,332,262.00 ","US$30,225,440.00 ","US$77,207,157.00 ","US$519,208,479.00 ","US$633,727,332.00 ","US$633,727,332.00 ",Foreign Large Cap Equities,28/6/2016,0.20%,N/A,US$1.55 ,18/12/2018,US$0.53 ,2.53%,13.74,0.7,527,13.36%,39%,20%,1099,US$58.23 ,US$61.45 ,N/A,N/A,59.05,N/A,N/A,B+,N/A,N/A,N/A,N/A,7.61,99.22%,98.87%,142.35,10.27%,8.34%
CGW,Invesco S&P Global Water Index ETF,Equity,"US$553,944,344.00 ",7.74%,"65,942",US$33.55 ,-0.39%,No,No,1.64%,6.51%,-4.25%,33.36%,37.33%,"US$3,361,920.00 ","US$2,653,327.20 ","US$10,729,598.40 ","(US$56,185,616.80)","US$103,575,593.60 ","US$150,144,864.80 ",Water Equities ,14/5/2007,0.62%,Charles Schwab,US$0.67 ,24/12/2018,US$0.67 ,1.98%,20.12,0.81,51,51.23%,35%,15%,1099,US$31.25 ,US$33.77 ,US$33.42 ,US$33.70 ,62.67,A+,A,A-,A-,A+,A+,A+,5.39,77.00%,44.47%,271.63,3.73%,22.05%
IQLT,iShares Edge MSCI Intl Quality Factor ETF,Equity,"US$547,595,974.00 ",7.32%,"324,544",US$27.70 ,0.14%,No,No,1.43%,5.50%,-8.14%,24.03%,N/A,"US$404,458,216.00 ","US$13,578,945.00 ","US$404,458,216.00 ","US$491,701,474.00 ","US$519,621,004.00 ","US$526,877,004.00 ",Foreign Large Cap Equities,13/1/2015,0.30%,N/A,US$0.70 ,18/12/2018,US$0.20 ,2.54%,15.77,0.83,306,23.63%,39%,20%,1099,US$26.18 ,US$27.80 ,US$27.63 ,US$27.77 ,62.04,B,B,B+,C+,C,A,N/A,7.18,97.15%,95.11%,130.27,11.07%,5.87%
EWS,iShares MSCI Singapore ETF,Equity,"US$530,489,808.00 ",6.02%,"592,685",US$23.43 ,-0.55%,No,No,-0.42%,4.64%,-11.67%,39.64%,15.32%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$84,748,449.50)","(US$44,149,523.00)","(US$390,276,711.00)",Asia Pacific Equities,12/3/1996,0.47%,N/A,US$0.93 ,18/12/2018,US$0.44 ,3.99%,13.14,0.86,31,69.13%,35%,15%,1099,US$22.59 ,US$23.99 ,US$23.37 ,US$23.48 ,57.08,B+,A,B+,C+,A,A-,C+,6.48,94.78%,81.10%,145.51,6.11%,7.51%
FGD,First Trust Dow Jones Global Select Dividend Index,Equity,"US$475,969,449.00 ",7.32%,"143,805",US$23.46 ,0.21%,No,No,-0.47%,5.01%,-10.77%,27.75%,13.87%,"US$6,970,689.00 ",US$0.00 ,"US$6,970,689.00 ","US$30,251,846.00 ","US$112,301,047.52 ","US$124,683,279.02 ",Large Cap Value Equities,21/11/2007,0.58%,N/A,US$1.28 ,18/12/2018,US$0.41 ,5.49%,12.84,0.87,102,16.21%,35%,15%,1099,US$22.46 ,US$23.76 ,US$23.40 ,US$23.52 ,57.85,A-,A-,B-,A,B+,A,B-,6.6,87.35%,84.24%,352.21,9.70%,3.56%
JHMD,John Hancock Multifactor Developed International ETF,Equity,"US$472,834,240.00 ",6.82%,"269,294",US$27.26 ,-0.11%,No,No,-0.04%,4.25%,-13.52%,N/A,N/A,"US$5,429,836.00 ","US$5,429,836.00 ","US$5,429,836.00 ","US$407,267,764.00 ","US$444,223,467.00 ","US$444,223,467.00 ",Foreign Large Cap Equities,15/12/2016,0.45%,N/A,US$0.53 ,24/12/2018,US$0.06 ,1.95%,13.74,0.7,648,9.16%,39%,20%,1099,US$26.13 ,US$27.57 ,US$27.21 ,US$27.34 ,58.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.61,77.33%,84.43%,207.54,13.36%,7.07%
IHDG,WisdomTree International Hedged Dividend Growth Fund,Equity,"US$412,202,700.00 ",8.59%,"128,353",US$30.21 ,0.57%,No,No,2.58%,6.94%,-4.86%,20.84%,N/A,"(US$36,006,151.50)",US$0.00 ,"(US$36,006,151.50)","(US$126,757,509.50)","(US$352,045,435.00)","US$354,945,068.82 ",Foreign Large Cap Equities,7/5/2014,0.58%,2 Platforms,US$0.06 ,25/6/2018,US$0.06 ,0.21%,15.02,0.72,234,36.85%,35%,15%,1099,US$28.13 ,US$30.19 ,US$30.11 ,US$30.28 ,63.37,C+,A-,C+,N/A,C+,B,N/A,6.59,72.02%,83.86%,55.32,16.69%,11.91%
DOL,WisdomTree International LargeCap Dividend,Equity,"US$392,082,805.00 ",6.44%,"48,029",US$45.26 ,0.04%,No,No,1.21%,3.83%,-11.79%,22.35%,10.53%,US$0.00 ,US$0.00 ,US$0.00 ,"US$7,474,606.50 ","US$3,368,769.50 ","US$150,376,882.50 ",Foreign Large Cap Equities,16/6/2006,0.48%,E*TRADE,US$1.71 ,24/12/2018,US$0.30 ,3.81%,13.34,0.81,241,20.34%,35%,15%,1099,US$43.46 ,US$45.34 ,US$45.17 ,US$45.37 ,59.72,B+,B+,B-,B-,B+,A,B+,6.7,84.07%,87.27%,164.22,15.86%,4.32%
CRBN,iShares MSCI ACWI Low Carbon Target ETF,Equity,"US$386,219,116.00 ",8.89%,"34,719",US$112.18 ,-0.13%,No,No,1.38%,6.98%,-7.04%,38.77%,N/A,"(US$127,581,936.00)",US$0.00 ,"(US$127,581,936.00)","(US$86,385,174.50)","US$102,080,386.50 ","US$261,776,886.50 ",Large Cap Blend Equities,8/12/2014,0.20%,N/A,US$2.59 ,18/12/2018,US$1.28 ,2.31%,16.23,0.95,1285,11.19%,39%,20%,1099,US$104.66 ,US$112.91 ,US$111.91 ,US$112.50 ,61.22,A-,B,A-,B-,A,A-,N/A,5.77,0.00%,58.27%,65.33,9.52%,6.20%
IXG,iShares Global Financials ETF,Equity,"US$379,507,336.00 ",8.39%,"180,344",US$61.64 ,-0.11%,No,No,-0.45%,6.02%,-15.68%,39.51%,30.70%,"US$363,936.00 ","US$6,164,782.00 ","US$363,936.00 ","(US$125,525,007.00)","US$93,593,084.50 ","US$40,301,084.50 ",Financials Equities,12/11/2001,0.47%,N/A,US$1.78 ,18/12/2018,US$0.64 ,2.89%,12.53,1.04,217,29.96%,35%,15%,1099,US$57.59 ,US$62.93 ,US$61.43 ,US$61.84 ,58.93,A-,B+,B-,B,B,B+,A,5.53,58.97%,49.85%,24.42,7.07%,1.26%
SIL,Global X Silver Miners ETF,Equity,"US$369,137,286.00 ",7.43%,"122,713",US$26.88 ,-0.96%,No,No,5.45%,3.38%,-15.70%,56.29%,-21.72%,"(US$7,750,579.00)",US$0.00 ,"(US$7,750,579.00)","US$32,623,042.00 ","US$245,240,972.32 ","US$282,846,895.49 ",Materials,19/4/2010,0.65%,2 Platforms,US$0.30 ,28/12/2018,US$0.30 ,1.12%,29.23,0.13,21,78.12%,35%,15%,1099,US$24.17 ,US$27.21 ,US$26.70 ,US$27.02 ,63.87,B-,A-,B-,B-,C+,B+,B,3.57,2.33%,3.46%,478.62,0.00%,0.03%
HFXI,IQ 50 Percent Hedged FTSE International ETF,Equity,"US$363,206,543.00 ",6.60%,"162,413",US$19.37 ,-0.31%,No,No,0.68%,4.65%,-9.97%,23.61%,N/A,"(US$5,509,686.00)",US$0.00 ,"(US$5,509,686.00)","(US$48,736,570.71)","US$331,004,852.79 ","US$367,613,479.79 ",Foreign Large Cap Equities,22/7/2015,0.20%,N/A,US$0.79 ,27/12/2018,US$0.31 ,4.05%,14.2,0.82,789,11.52%,35%,15%,1099,US$18.51 ,US$19.49 ,N/A,N/A,57.05,N/A,B,A-,N/A,N/A,C,N/A,6.53,66.32%,82.39%,165.57,11.81%,7.00%
RFDI,First Trust RiverFront Dynamic Developed International ETF,Equity,"US$350,347,458.00 ",8.60%,"89,302",US$55.64 ,-0.09%,No,No,1.11%,6.35%,-16.49%,N/A,N/A,"(US$10,257,450.00)",US$0.00 ,US$0.00 ,"(US$95,645,333.00)","US$369,049,817.50 ","US$369,049,817.50 ",Foreign Large Cap Equities,13/4/2016,0.83%,N/A,US$1.33 ,18/12/2018,US$0.24 ,2.39%,12.39,0.8,240,14.89%,39%,20%,1099,US$52.39 ,US$56.04 ,N/A,N/A,60.5,N/A,N/A,C,N/A,N/A,N/A,N/A,6.27,41.71%,75.09%,229.23,10.91%,5.47%
PDN,Invesco FTSE RAFI Developed Markets ex-U.S. Small-Mid ETF,Equity,"US$348,732,716.00 ",7.15%,"231,060",US$29.53 ,-0.30%,No,No,0.14%,4.53%,-16.76%,28.03%,22.05%,"US$1,085,501.00 ",US$0.00 ,"(US$7,210,630.00)","US$139,790,400.00 ","US$184,262,323.00 ","US$227,491,658.50 ",Foreign Small & Mid Cap Equities,27/9/2007,0.49%,N/A,US$0.61 ,24/12/2018,US$0.12 ,2.06%,17.34,0.81,1481,2.07%,35%,15%,1099,US$28.18 ,US$29.74 ,US$29.44 ,US$29.65 ,56.72,B,B+,B,B+,B+,B-,A,5.36,40.37%,43.57%,219.5,5.00%,4.99%
WOOD,iShares Global Timber & Forestry ETF,Equity,"US$322,071,682.00 ",16.09%,"29,255",US$66.32 ,0.61%,No,No,1.11%,12.31%,-11.85%,64.17%,41.08%,"(US$4,343,121.00)","(US$3,927,322.80)","(US$7,779,379.80)","(US$31,444,936.20)","US$41,893,409.40 ","(US$54,440,790.60)",Materials,24/6/2008,0.47%,N/A,US$1.61 ,18/12/2018,US$0.81 ,2.44%,13.45,1.1,26,62.60%,35%,15%,1099,US$58.46 ,US$67.39 ,US$65.88 ,US$66.56 ,64.57,A-,B,A-,A,A+,C,B,5.5,48.05%,48.78%,373.65,0.00%,1.02%
JXI,iShares Global Utilities ETF,Equity,"US$305,827,867.00 ",4.58%,"107,332",US$51.35 ,-0.47%,No,No,1.68%,3.76%,9.11%,27.67%,40.02%,"US$113,547,788.50 ","US$103,662,124.50 ","US$113,547,788.50 ","US$156,763,067.00 ","US$133,227,054.50 ","US$63,036,054.50 ",Utilities Equities,21/9/2006,0.47%,N/A,US$1.55 ,18/12/2018,US$0.72 ,3.05%,15.58,0.33,66,42.02%,35%,15%,1099,US$48.93 ,US$51.33 ,N/A,N/A,59.91,B,A-,B,B,A-,B,B+,7.09,89.66%,93.76%,2364.65,65.96%,6.81%
