Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
JHMA,John Hancock Multi-Factor Materials ETF,Equity,"$18,972,723.00",9.37%,"1,300",$31.09,0.42%,No,No,2.34%,6.93%,-14.24%,N/A,N/A,"-$296,348.50",$0.00,"-$296,348.50","-$2,646,335.80","$11,659,899.70","$11,659,899.70",Materials,2016-03-28,0.40%,N/A,$0.50,2018-12-24,$0.30,1.62%,14.06,1.00,40,51.64%,39%,20%,1099,$28.86,$31.11,N/A,N/A,58.78,N/A,N/A,B-,N/A,N/A,N/A,N/A,4.78,18.18%,27.45%,783.75,7.31%,2.09%
GOAU,US Global GO GOLD and Precious Metal Miners ETF,Equity,"$13,335,105.00",10.78%,"8,655",$12.64,-0.08%,No,No,7.39%,8.40%,-0.33%,N/A,N/A,"$570,630.00",$0.00,$0.00,"$2,373,755.00","$10,616,085.00","$10,616,085.00",Materials,2017-06-28,0.60%,N/A,$0.05,2018-12-28,$0.05,0.44%,44.36,-0.74,29,57.71%,39%,20%,1099,$11.01,$12.53,$12.57,$12.67,71.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.12,44.19%,36.29%,465.67,0.00%,0.00%
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"$12,289,662.00",7.01%,"2,811",$49.15,-0.39%,No,No,-1.14%,3.64%,-20.26%,23.48%,7.19%,$0.00,$0.00,$0.00,"-$5,506,258.50","-$2,386,620.00","-$10,003,168.97",Building & Construction ,2008-10-13,0.70%,N/A,$0.80,2018-12-18,$0.12,1.63%,13.86,0.98,65,27.82%,35%,15%,1099,$47.58,$49.89,$49.15,$49.15,53.87,B+,B+,B,B+,A+,B+,A+,6.13,69.88%,70.74%,52.39,13.75%,6.90%
SOIL,Global X Fertilizers/Potash ETF,Equity,"$12,257,298.00",5.69%,"4,303",$9.38,-0.74%,No,No,-0.53%,3.19%,-10.32%,23.38%,-3.56%,$0.00,$0.00,$0.00,"-$2,020,418.50","$2,027,826.50","-$6,692,173.50",Materials,2011-05-25,0.69%,2 Platforms,$0.16,2018-12-28,$0.16,1.69%,20.51,0.95,33,48.67%,35%,15%,1099,$9.15,$9.53,$9.34,$9.41,51.74,B-,C,C+,B+,A,B,B-,4.33,0.00%,14.53%,922.02,4.64%,0.86%
GDXX,ProShares Ultra Gold Miners,Equity,"$10,751,116.00",13.17%,"8,089",$35.77,-1.11%,No,2x,13.13%,11.27%,-17.56%,62.14%,N/A,$0.00,$0.00,$0.00,"-$2,676,066.50","$12,811,307.00","$12,434,633.15",Leveraged Equities,2015-02-12,1.28%,N/A,$0.03,2018-12-26,$0.03,0.08%,26.63,-0.35,2,100.00%,39%,20%,1099,$27.86,$35.45,$34.98,$36.37,65.67,C,B-,C,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CROP,IQ Global Agribusiness Small Cap ETF,Equity,"$9,727,411.00",7.49%,"1,629",$32.43,0.03%,No,No,0.56%,4.16%,-6.92%,23.77%,32.17%,"-$1,616,145.00","-$1,616,145.00","-$1,616,145.00","-$1,616,145.00","-$3,392,426.50","-$19,423,957.00",Consumer Staples Equities,2011-03-22,0.76%,Charles Schwab,$0.28,2018-12-27,$0.28,0.87%,15.70,0.67,44,55.62%,35%,15%,1099,$31.03,$32.61,N/A,N/A,62.07,B+,C+,C,A,A,B+,B+,4.4,7.23%,16.09%,109.93,1.75%,8.15%
FTRI,First Trust Indxx Global Natural Resources Income ETF,Equity,"$8,438,636.00",10.35%,"2,469",$12.05,-0.08%,No,No,2.64%,7.30%,-4.15%,43.91%,-33.88%,$0.00,$0.00,$0.00,$0.00,"-$5,061,475.50","-$9,400,006.50",Commodity Producers Equities,2010-03-11,0.70%,N/A,$0.46,2018-12-18,$0.13,3.82%,12.60,1.32,50,65.13%,39%,20%,1099,$11.12,$12.05,$12.04,$12.06,64.73,N/A,N/A,C+,N/A,N/A,N/A,N/A,5.63,61.04%,53.32%,695.02,10.41%,9.64%
HOML,ETRACS Monthly Reset 2xLeveraged ISE Exclusively Homebuilders ETN,Equity,"$6,697,100.00",40.15%,256,$33.51,0.42%,No,2x,12.22%,21.50%,-42.52%,113.30%,N/A,$0.00,$0.00,$0.00,"$3,948,460.00","-$19,083,109.50","-$19,083,109.50",Leveraged Equities,2015-03-11,0.85%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.39,20,66.57%,35%,15%,1099,$27.48,$33.22,$33.51,$33.51,61.60,N/A,B,A-,N/A,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SMN,ProShares Ultra Short Basic Materials,Equity,"$6,640,253.00",-13.76%,"7,444",$30.20,-1.02%,Yes,2x,-1.64%,-9.61%,20.08%,-64.15%,-59.71%,"$16,258.00",$0.00,"$16,258.00","$1,601,593.46","-$2,683,363.54","$1,653,135.24",Leveraged Equities,2007-01-30,0.95%,N/A,$0.02,2018-12-26,$0.02,0.07%,0.00,-2.33,48,67.89%,35%,15%,1099,$29.49,$33.79,$30.08,$30.35,43.80,B,B,B-,A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BATT,Amplify Advanced Battery Metals and Materials ETF,Equity,"$5,709,150.00",9.47%,"3,395",$12.71,-0.24%,No,No,1.44%,6.45%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$6,057,201.50","$6,057,201.50","$6,057,201.50",Materials,2018-06-06,0.72%,N/A,$0.10,2018-12-28,$0.10,0.84%,11.14,1.33,44,34.50%,39%,20%,1099,$12.03,$12.84,$12.69,$12.72,54.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.65,15.58%,22.09%,611.58,0.00%,3.39%
XKII,SPDR Kensho Intelligent Structures ETF,Equity,"$5,533,969.00",13.04%,"1,536",$27.66,0.62%,No,No,1.69%,11.08%,-10.77%,N/A,N/A,$0.00,$0.00,$0.00,"$1,548,517.50","$3,080,677.50","$3,080,677.50",All Cap Equities,2017-12-26,0.46%,N/A,$0.21,2018-12-24,$0.07,0.76%,15.34,1.01,45,35.58%,39%,20%,1099,$25.19,$27.90,$27.60,$27.69,61.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.52,26.40%,49.44%,54.22,8.71%,12.72%
FTAG,First Trust Indxx Global Agriculture ETF,Equity,"$4,501,864.00",7.78%,663,$23.97,0.97%,No,No,3.32%,8.00%,-16.86%,30.15%,-56.94%,$0.00,$0.00,$0.00,"-$1,271,686.00","-$437,692.62","$1,698,218.28",Large Cap Blend Equities,2010-03-11,0.70%,N/A,$0.48,2018-12-18,$0.17,2.04%,19.31,1.16,45,63.08%,39%,20%,1099,$21.15,$24.35,$23.80,$24.06,54.25,N/A,N/A,C+,N/A,N/A,N/A,C+,5.74,0.00%,57.34%,537.22,29.74%,2.31%
GDXS,ProShares UltraShort Gold Miners,Equity,"$2,646,989.00",-13.22%,"8,571",$12.47,0.81%,Yes,2x,-12.00%,-11.56%,-6.03%,-87.08%,N/A,"$760,730.00",$0.00,"$760,730.00","$93,248.00","$3,397,371.39","-$21,128.61",Leveraged Equities,2015-02-12,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.39,69,44.96%,20%,39%,1099,$12.60,$16.02,$12.34,$12.72,34.07,C,B-,B+,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIM,Global X MSCI China Materials ETF,Equity,"$2,414,235.00",8.89%,750,$15.92,0.38%,No,No,3.85%,11.02%,-28.03%,59.17%,32.79%,$0.00,$0.00,$0.00,"-$1,865,292.00","$1,173,090.00","$1,051,090.00",China Equities,2010-01-12,0.65%,2 Platforms,$0.75,2018-12-28,$0.75,4.70%,6.90,1.13,42,62.12%,35%,15%,1099,$14.24,$15.91,$15.85,$16.07,61.55,C+,B-,C+,B-,B-,C+,C,2.44,1.30%,0.18%,1110.98,0.00%,1.49%
SBM,ProShares Short Basic Materials,Equity,"$967,248.00",-6.74%,"1,518",$19.37,-0.67%,Yes,No,-0.74%,-4.02%,15.11%,-37.44%,-31.74%,$0.00,$0.00,$0.00,"-$936,958.00","-$9,829,458.00","$3,721,542.00",Inverse Equities,2010-03-16,0.95%,N/A,$0.09,2018-12-26,$0.06,0.47%,0.00,-1.20,48,67.89%,35%,15%,1099,$19.18,$20.44,$19.36,$19.40,44.62,B-,C,C,A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BUYN,USCF SummerHaven SHPEN Index Fund,Equity,"$958,509.00",15.63%,349,$19.16,0.58%,No,No,1.64%,11.33%,-11.78%,N/A,N/A,"-$882,924.00",$0.00,"-$882,924.00","-$882,951.59","-$882,951.59","-$882,951.59",Small Cap Value Equities,2017-11-30,0.95%,N/A,$3.42,2018-12-26,$3.40,17.99%,10.53,2.32,93,16.31%,39%,20%,1099,$17.52,$19.40,$19.16,$19.16,56.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.92,0.37%,7.16%,305.8,3.59%,6.80%
