Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,Equity,"US$155,434,470.00 ",9.60%,"58,682",US$35.28 ,-0.82%,No,No,2.02%,8.39%,-20.92%,51.04%,19.06%,"(US$14,837,478.00)","(US$6,891,718.00)","(US$6,891,718.00)","(US$95,087,158.00)","US$136,014,004.00 ","US$117,441,068.50 ",Emerging Markets Equities,15/2/2012,0.80%,N/A,US$1.51 ,18/12/2018,US$0.41 ,4.27%,8.02,0.9,201,10.60%,35%,15%,1099,US$32.04 ,US$35.48 ,N/A,N/A,63.03,B+,B,C+,A,B-,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,Equity,"US$151,764,549.00 ",12.84%,"50,523",US$68.71 ,-0.22%,No,No,2.26%,11.83%,-24.44%,72.08%,55.79%,"US$2,947,999.50 ",US$0.00 ,US$0.00 ,"(US$13,624,550.25)","US$169,503,278.50 ","US$159,690,414.00 ",China Equities,19/9/2012,0.32%,N/A,US$0.91 ,24/12/2018,US$0.09 ,1.32%,20.32,1.26,144,48.67%,35%,15%,1099,US$61.04 ,US$69.14 ,US$68.54 ,US$68.92 ,60.54,B,C,A,C,B,A,N/A,3.14,16.67%,1.37%,41.81,0.15%,6.06%
FNI,First Trust ISE Chindia Index Fund,Equity,"US$141,816,530.00 ",10.56%,"115,189",US$34.12 ,-1.04%,No,No,1.61%,8.97%,-18.23%,38.88%,32.62%,"(US$1,591,763.00)",US$0.00 ,"(US$1,591,763.00)","(US$185,801,486.00)","(US$74,917,592.50)","US$96,441,772.48 ",Asia Pacific Equities,11/5/2007,0.60%,N/A,US$0.52 ,18/12/2018,US$0.16 ,1.51%,20.69,1.15,51,58.33%,35%,15%,1099,US$31.35 ,US$34.42 ,US$34.01 ,US$34.26 ,59.6,B+,B+,A-,C+,A+,C+,B-,3.52,1.86%,3.21%,205.09,3.26%,2.22%
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,Equity,"US$134,074,348.00 ",11.01%,"7,079",US$40.04 ,-0.02%,No,No,2.09%,7.98%,-14.27%,56.38%,31.57%,"US$1,881,836.50 ",US$0.00 ,"US$1,881,836.50 ","(US$22,608,428.50)","(US$26,485,532.50)","(US$87,759,461.50)",Emerging Markets Equities,13/11/2002,0.18%,N/A,US$0.78 ,24/12/2018,US$0.12 ,1.94%,16.86,1.07,51,61.61%,35%,15%,1099,US$36.95 ,US$40.15 ,N/A,N/A,61.46,B+,B-,A,A-,B,B,C+,4.34,33.49%,14.89%,316.52,2.24%,1.15%
INCO,Columbia India Consumer ETF,Equity,"US$129,570,011.00 ",-7.56%,"14,906",US$40.86 ,-0.49%,No,No,-0.32%,-8.51%,-15.13%,40.68%,92.03%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$7,020,771.50)","US$36,002,039.50 ","US$112,210,448.50 ",Asia Pacific Equities,10/8/2011,0.76%,N/A,US$0.05 ,21/12/2018,US$0.05 ,0.13%,32.37,0.69,31,54.73%,35%,15%,1099,US$39.79 ,US$44.43 ,US$40.65 ,US$41.10 ,43.51,C,C+,C,C+,C+,N/A,C+,5.12,70.03%,36.32%,60.43,12.51%,13.70%
DBEM,Xtrackers MSCI Emerging Markets Currency-Hedged Equity Fund,Equity,"US$126,515,249.00 ",6.56%,"51,582",US$22.26 ,-0.62%,No,No,0.91%,6.05%,-10.50%,35.31%,22.11%,"US$1,069,003.50 ",US$0.00 ,"US$1,069,003.50 ","(US$95,736,820.50)","(US$40,569,884.50)","US$100,326,018.50 ",Emerging Markets Equities,9/6/2011,0.65%,E*TRADE,US$0.60 ,19/12/2018,US$0.60 ,2.69%,10.51,0.76,902,24.35%,35%,15%,1099,US$20.96 ,US$22.41 ,US$22.18 ,US$22.37 ,60.55,A,B+,B-,A-,A,A-,A,4.34,32.91%,14.85%,348.72,3.06%,4.09%
CHIQ,Global X MSCI China Consumer Discretionary ETF,Equity,"US$126,061,872.00 ",14.61%,"41,871",US$14.86 ,0.47%,No,No,1.75%,13.47%,-20.94%,50.96%,14.77%,"(US$3,390,379.50)",US$0.00 ,"(US$3,390,379.50)","(US$50,799,356.50)","US$65,670,881.50 ","(US$4,324,618.50)",China Equities,30/11/2009,0.65%,2 Platforms,US$0.35 ,28/12/2018,US$0.35 ,2.38%,12.93,1.09,50,50.71%,35%,15%,1099,US$12.86 ,US$14.98 ,US$14.79 ,US$14.91 ,64,B-,A-,C+,C,B-,A-,B-,3.86,1.75%,6.43%,96.5,12.27%,15.33%
EUM,Short MSCI Emerging Markets ProShares,Equity,"US$94,865,769.00 ",-8.78%,"1,244,834",US$18.60 ,0.76%,Yes,No,-1.43%,-7.19%,11.80%,-38.93%,-34.51%,"(US$5,848,609.00)","US$942,599.50 ","(US$5,792,761.00)","(US$64,791,513.50)","(US$256,093,465.00)","(US$203,463,215.00)",Inverse Equities,1/11/2007,0.95%,N/A,US$0.18 ,26/12/2018,US$0.13 ,0.96%,0,-0.88,1087,24.04%,35%,15%,1099,US$18.44 ,US$20.22 ,US$18.56 ,US$18.64 ,37.64,A-,A,B-,A+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHAU,Direxion Daily CSI 300 China A Share Bull 2x Shares,Equity,"US$85,681,382.00 ",21.12%,"295,466",US$17.49 ,-0.34%,No,2x,2.82%,15.52%,-49.21%,20.64%,N/A,"(US$3,428,098.50)",US$0.00 ,"(US$4,814,622.50)","US$43,976,027.00 ","US$14,687,099.50 ","US$116,513,285.00 ",Leveraged Equities,16/4/2015,1.04%,N/A,US$0.12 ,27/12/2018,US$0.06 ,0.68%,10.82,2.49,2,100.00%,35%,15%,1099,US$14.68 ,US$17.67 ,N/A,N/A,60.81,B,A-,B+,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
INDL,Direxion Daily India Bull 3x Shares,Equity,"US$82,886,385.00 ",-8.29%,"56,440",US$61.41 ,-2.80%,No,3x,-2.24%,-7.68%,-41.97%,38.27%,32.51%,"(US$9,190.50)",US$0.00 ,"(US$9,190.50)","US$14,557,827.50 ","(US$42,126,263.55)","US$20,167,062.64 ",Leveraged Equities,11/3/2010,1.36%,N/A,US$0.12 ,27/12/2018,US$0.12 ,0.19%,20.14,2.28,2,100.00%,35%,15%,1099,US$59.13 ,US$66.28 ,US$60.91 ,US$62.30 ,48.49,C+,B+,C+,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
YANG,Direxion Daily China 3x Bear Shares,Equity,"US$79,014,837.00 ",-24.97%,"296,176",US$50.02 ,2.75%,Yes,3x,-4.12%,-22.67%,25.55%,-84.84%,-92.60%,"US$22,121,494.00 ","US$5,285,384.50 ","US$22,121,494.00 ","(US$24,334,804.96)","US$51,130,874.54 ","US$69,983,864.46 ",Leveraged Equities,3/12/2009,1.09%,N/A,US$0.38 ,27/12/2018,US$0.21 ,0.77%,0,-3.28,1,100.00%,35%,15%,1099,US$48.31 ,US$66.49 ,US$49.53 ,US$50.65 ,38.54,A-,B+,A-,A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNYA,iShares MSCI China A ETF,Equity,"US$70,807,162.00 ",10.36%,"11,126",US$25.03 ,0.24%,No,No,1.21%,7.61%,-24.39%,N/A,N/A,"US$9,734,828.00 ","US$9,734,828.00 ","US$9,734,828.00 ","US$61,848,615.50 ","US$61,848,615.50 ","US$61,848,615.50 ",China Equities,13/6/2016,0.65%,N/A,US$0.89 ,18/12/2018,US$0.78 ,3.60%,12.3,0.79,235,24.86%,20%,39%,1099,US$22.95 ,US$25.20 ,US$24.99 ,US$25.06 ,61.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.83,7.50%,0.52%,453.04,8.59%,4.59%
EDZ,Direxion Daily Emerging Markets Bear 3X Shares,Equity,"US$69,454,163.00 ",-24.71%,"279,316",US$44.98 ,2.37%,Yes,3x,-4.18%,-20.53%,23.89%,-82.57%,-82.15%,"US$13,067,602.00 ",US$0.00 ,"US$12,905,520.50 ","(US$93,956,050.33)","US$87,504,133.67 ","US$82,312,057.56 ",Leveraged Equities,17/12/2008,1.12%,N/A,US$0.41 ,27/12/2018,US$0.25 ,0.93%,0,-2.55,1087,24.04%,35%,15%,1099,US$43.56 ,US$57.84 ,US$44.67 ,US$45.32 ,37.56,B,A-,B,A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DGRE,WisdomTree Emerging Markets Dividend Growth Fund,Equity,"US$67,332,795.00 ",8.33%,"27,069",US$24.07 ,-0.99%,No,No,0.96%,7.65%,-12.61%,38.74%,21.13%,"(US$4,465,416.00)",US$0.00 ,"(US$4,465,416.00)","US$6,629,703.00 ","US$35,811,094.00 ","US$57,676,841.64 ",Emerging Markets Equities,1/8/2013,0.32%,2 Platforms,US$0.60 ,24/12/2018,US$0.17 ,2.48%,11.17,0.82,267,15.82%,35%,15%,1099,US$22.06 ,US$24.33 ,US$24.01 ,US$24.17 ,61.63,A-,B,B,B+,B-,A-,A-,4.12,0.78%,10.22%,357.01,2.05%,5.57%
HAO,Invesco China Small Cap ETF,Equity,"US$63,835,928.00 ",8.05%,"16,500",US$24.56 ,-0.04%,No,No,2.23%,9.01%,-18.74%,34.15%,16.71%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$11,364,831.50)","(US$60,002,050.50)","(US$182,312,786.50)",China Equities,30/1/2008,0.75%,Charles Schwab,US$1.20 ,24/12/2018,US$1.20 ,4.92%,11.93,1.06,310,9.65%,35%,15%,1099,US$22.46 ,US$24.62 ,US$24.52 ,US$24.63 ,60.62,A,A,C+,B+,B-,B+,A,3.43,38.33%,2.66%,611.29,3.17%,6.34%
PEK,VanEck Vectors ChinaAMC CSI 300 ETF,Equity,"US$58,732,882.00 ",10.43%,"11,979",US$34.78 ,0.12%,No,No,1.56%,7.36%,-27.33%,11.21%,37.44%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$13,423,729.00)","(US$25,418,256.00)","US$26,607,842.50 ",China Equities,13/10/2010,0.60%,N/A,US$2.85 ,20/12/2018,US$2.85 ,8.34%,11.37,1.11,301,25.39%,35%,15%,1099,US$32.00 ,US$34.91 ,US$34.75 ,US$34.81 ,61.3,B,A-,B-,A,C+,B,C,2.94,9.17%,0.73%,415.11,5.99%,4.42%
CWEB,Direxion Daily CSI China Internet Index Bull 2x Shares,Equity,"US$58,086,850.00 ",32.51%,"99,798",US$24.78 ,-1.55%,No,2x,3.25%,26.30%,-59.20%,N/A,N/A,"(US$2,250,590.50)","(US$2,403,035.00)","(US$2,250,590.50)","(US$10,434,644.50)","US$96,010,052.50 ","US$96,010,052.50 ",Leveraged Equities,2/11/2016,1.36%,N/A,US$0.30 ,27/12/2018,US$0.10 ,1.18%,0,2.26,2,100.00%,39%,20%,1099,US$19.15 ,US$25.13 ,N/A,N/A,57.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IDX,VanEck Vectors Indonesia Index ETF,Equity,"US$49,108,583.00 ",9.93%,"21,834",US$23.92 ,-0.75%,No,No,0.00%,5.00%,-5.86%,31.65%,25.14%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$16,660,237.00)","(US$62,022,727.50)","(US$140,758,222.00)",Asia Pacific Equities,15/1/2009,0.57%,N/A,US$0.48 ,20/12/2018,US$0.48 ,2.03%,14.47,0.7,44,55.60%,35%,15%,1099,US$22.64 ,US$24.12 ,US$23.84 ,US$23.96 ,62.24,B+,B+,B+,A,C+,B-,C+,4.44,43.49%,17.08%,718.72,3.06%,7.98%
NUEM,NuShares ESG Emerging Markets Equity ETF,Equity,"US$43,977,470.00 ",9.48%,"3,756",US$26.14 ,-0.31%,No,No,1.91%,8.00%,-15.09%,N/A,N/A,"US$2,465,560.00 ",US$0.00 ,"US$2,465,560.00 ","US$7,290,200.00 ","US$35,452,080.00 ","US$35,452,080.00 ",Emerging Markets Equities,6/6/2017,0.45%,N/A,US$0.49 ,26/12/2018,US$0.49 ,1.89%,14.15,0.76,344,30.03%,39%,20%,1099,US$24.10 ,US$26.25 ,US$26.08 ,US$26.21 ,63.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.7,95.00%,55.67%,139.56,1.79%,10.41%
EEMX,SPDR MSCI Emerging Markets Fossil Fuel Reserves Free ETF,Equity,"US$40,245,985.00 ",9.40%,"2,944",US$62.12 ,-0.46%,No,No,1.50%,7.48%,-15.39%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$18,236,289.00 ","US$34,170,289.00 ","US$34,170,289.00 ",Emerging Markets Equities,24/10/2016,0.30%,N/A,US$1.37 ,21/12/2018,US$0.98 ,2.24%,11.61,0.74,380,27.42%,20%,39%,1099,US$57.19 ,US$62.47 ,US$62.09 ,US$62.13 ,62.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.52,50.58%,18.82%,284.41,3.35%,5.34%
DVEM,WisdomTree Emerging Markets Dividend Fund,Equity,"US$37,251,217.00 ",9.25%,"8,081",US$31.11 ,-0.70%,No,No,1.29%,7.74%,-10.75%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$13,116,049.00 ","US$34,481,370.05 ","US$34,481,370.05 ",Emerging Markets Equities,7/4/2016,0.32%,N/A,US$1.01 ,24/12/2018,US$0.17 ,3.25%,10.79,0.63,907,21.55%,39%,20%,1099,US$28.56 ,US$31.39 ,US$30.99 ,US$31.27 ,63.35,N/A,N/A,A,N/A,N/A,N/A,N/A,4.32,1.17%,14.33%,484.15,3.48%,4.32%
FLCH,Franklin FTSE China ETF,Equity,"US$36,505,003.00 ",12.67%,"6,487",US$22.85 ,-0.57%,No,No,2.28%,11.03%,-17.65%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,603,804.00 ","US$32,075,424.00 ","US$32,075,424.00 ",China Equities,2/11/2017,0.19%,N/A,US$0.39 ,20/12/2018,US$0.29 ,1.74%,12.09,-3.76,275,53.88%,39%,20%,1099,US$20.40 ,US$23.01 ,US$22.68 ,US$22.94 ,62.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.18,20.83%,1.52%,298.5,1.27%,5.83%
CN,Xtrackers Harvest MSCI All China Equity Fund,Equity,"US$36,344,011.00 ",11.38%,"8,927",US$31.61 ,-0.41%,No,No,1.74%,9.72%,-20.70%,42.51%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,935,046.50 ","US$27,914,782.50 ","US$35,314,401.00 ",China Equities,30/4/2014,0.50%,N/A,US$0.59 ,19/12/2018,US$0.59 ,1.91%,10.56,1.18,226,68.47%,35%,15%,1099,US$28.55 ,US$31.86 ,N/A,N/A,62.12,B-,C+,B,A-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KURE,KraneShares MSCI All China Health Care Index ETF,Equity,"US$32,442,891.00 ",11.01%,"15,135",US$19.15 ,2.46%,No,No,2.45%,12.19%,-22.37%,N/A,N/A,"(US$1,864,851.00)",US$0.00 ,"(US$1,864,851.00)","US$41,839,583.84 ","US$41,839,583.84 ","US$41,839,583.84 ",China Equities,1/2/2018,0.82%,N/A,US$0.04 ,26/12/2018,US$0.04 ,0.21%,21.68,1.36,59,46.39%,39%,20%,1099,US$16.90 ,US$19.26 ,US$18.93 ,US$19.27 ,55.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.3,25.83%,2.06%,35.4,0.00%,13.68%
FXP,ProShares UltraShort China 50,Equity,"US$31,908,398.00 ",-17.23%,"88,476",US$63.57 ,1.88%,Yes,2x,-2.60%,-15.66%,19.35%,-69.31%,-78.45%,"(US$357,755.50)",US$0.00 ,"US$3,544,739.50 ","US$4,349,306.48 ","US$13,195,992.48 ","US$6,544,037.55 ",Leveraged Equities,6/11/2007,0.95%,N/A,US$0.12 ,26/12/2018,US$0.12 ,0.19%,0,-2.33,76,57.44%,35%,15%,1099,US$62.19 ,US$76.89 ,US$63.16 ,US$64.03 ,38.72,B,B+,B,A,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EET,ProShares Ultra MSCI Emerging Markets,Equity,"US$29,534,535.00 ",18.92%,"13,560",US$73.80 ,-1.36%,No,2x,2.64%,15.08%,-30.86%,84.99%,16.80%,"US$1,447,840.50 ","(US$3,645,734.25)","US$1,447,840.50 ","(US$15,568,531.75)","US$8,905,299.25 ","(US$1,031,450.75)",Leveraged Equities,2/6/2009,0.95%,N/A,US$0.10 ,26/12/2018,US$0.10 ,0.14%,0,1.87,1087,24.04%,35%,15%,1099,US$62.58 ,US$74.82 ,US$73.38 ,US$74.26 ,61.88,C+,B-,C,C+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIX,Global X MSCI China Financials ETF,Equity,"US$29,119,757.00 ",10.79%,"11,181",US$16.22 ,-0.12%,No,No,1.88%,8.86%,-15.83%,51.97%,59.54%,"(US$2,200,242.00)",US$0.00 ,"(US$753,991.00)","(US$20,424,592.00)","(US$16,059,699.00)","(US$2,972,699.00)",China Equities,10/12/2009,0.65%,2 Platforms,US$0.70 ,28/12/2018,US$0.70 ,4.33%,7.22,1.23,81,59.15%,35%,15%,1099,US$14.59 ,US$16.31 ,N/A,N/A,63.07,C,A-,C+,C,C,A-,B-,4.27,15.38%,13.21%,16.79,0.00%,5.69%
CHAD,Direxion Daily CSI 300 China A Share Bear 1X Shares,Equity,"US$28,769,742.00 ",-9.63%,"18,013",US$35.95 ,0.06%,Yes,No,-1.29%,-7.37%,25.98%,-27.72%,N/A,"(US$31,635,922.50)",US$0.00 ,"(US$31,635,922.50)","(US$96,404,045.50)","(US$106,122,013.00)","US$13,409,021.00 ",Inverse Equities,17/6/2015,0.85%,N/A,US$0.28 ,27/12/2018,US$0.08 ,0.78%,0,-1.06,299,25.24%,35%,15%,1099,US$35.63 ,US$39.23 ,US$35.86 ,US$36.01 ,38.63,N/A,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
XPP,ProShares Ultra FTSE China 50,Equity,"US$28,640,964.00 ",18.79%,"7,653",US$67.39 ,-1.82%,No,2x,2.26%,17.20%,-35.12%,83.32%,46.58%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$20,078,316.50)","(US$7,985,988.50)","(US$20,545,988.50)",Leveraged Equities,2/6/2009,0.95%,N/A,US$0.83 ,26/12/2018,US$0.83 ,1.24%,0,2.3,76,57.44%,35%,15%,1099,US$55.92 ,US$68.37 ,US$66.87 ,US$67.82 ,60.39,C,B,C+,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
INXX,Columbia India Infrastructure Index Fund,Equity,"US$28,074,756.00 ",-9.91%,"5,927",US$10.73 ,-1.38%,No,No,-2.45%,-8.91%,-29.56%,20.14%,21.87%,"(US$572,375.00)",US$0.00 ,"(US$572,375.00)","(US$13,846,373.50)","(US$13,838,594.50)","US$20,129,755.00 ",Asia Pacific Equities,11/8/2010,0.76%,N/A,US$0.16 ,21/12/2018,US$0.16 ,1.53%,14.14,0.95,31,49.59%,35%,15%,1099,US$10.56 ,US$11.85 ,US$10.71 ,US$10.78 ,39.59,C,B+,C,C,C,B,C+,3.13,2.07%,1.31%,2723.64,7.35%,0.82%
CHIC,Global X MSCI China Communication Services ETF,Equity,"US$27,403,671.00 ",4.43%,"9,965",US$23.82 ,-3.64%,No,No,-3.97%,1.79%,-25.81%,26.31%,16.04%,"(US$3,598,938.00)",US$0.00 ,"(US$3,598,938.00)","(US$3,598,938.00)","(US$3,598,938.00)","(US$3,598,938.00)",China Equities,8/12/2009,0.65%,N/A,US$0.05 ,28/12/2018,US$0.05 ,0.22%,18.08,1.07,25,60.13%,N/A,N/A,N/A,US$23.28 ,US$24.78 ,US$23.80 ,US$23.83 ,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.57,3.91%,3.48%,44.82,0.23%,3.02%
MXDE,Nationwide Maximum Diversification Emerging Markets Core Equity ETF,Equity,"US$26,565,000.00 ",5.70%,911,US$22.17 ,-0.27%,No,No,1.26%,4.23%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$15,109,020.00 ","US$15,109,020.00 ","US$15,109,020.00 ",Emerging Markets Equities,26/3/2018,0.64%,N/A,US$0.29 ,27/12/2018,US$0.29 ,1.32%,14.3,0.8,296,12.59%,39%,20%,1099,US$21.01 ,US$22.19 ,US$22.17 ,US$22.17 ,59.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.25,22.67%,12.80%,208.92,4.13%,5.46%
ASHS,Xtrackers Harvest CSI 500 China-A Shares Small Cap Fund,Equity,"US$22,074,182.00 ",4.88%,"13,077",US$23.42 ,1.39%,No,No,-1.26%,2.99%,-31.82%,-21.70%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,934,543.00 ","US$7,201,354.00 ","US$33,205,031.46 ",China Equities,21/5/2014,0.65%,N/A,US$0.00 ,16/12/2015,US$0.17 ,0.00%,12.4,1.2,501,5.14%,35%,15%,1099,US$22.84 ,US$23.87 ,US$23.35 ,US$23.52 ,51.49,B,A-,C,A+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF,Equity,"US$21,613,488.00 ",7.34%,"3,389",US$57.47 ,-0.42%,No,No,0.86%,5.27%,-5.68%,45.18%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,180,716.25 ","US$15,333,582.00 ","US$15,333,582.00 ",Emerging Markets Equities,25/1/2016,0.60%,N/A,US$0.68 ,26/12/2018,US$0.01 ,1.22%,13.59,0.64,84,13.90%,39%,20%,1099,US$54.12 ,US$57.81 ,US$57.35 ,US$57.63 ,63.31,N/A,N/A,B+,N/A,N/A,N/A,N/A,4.63,1.94%,21.54%,149.86,2.78%,9.15%
OBOR,KraneShares MSCI One Belt One Road ETF,Equity,"US$20,489,504.00 ",4.85%,"5,269",US$22.68 ,-0.66%,No,No,0.80%,3.47%,-14.72%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,124,420.50)","US$22,828,149.00 ","US$22,828,149.00 ",Asia Pacific Equities,7/9/2017,0.80%,N/A,US$0.61 ,26/12/2018,US$0.61 ,2.72%,9.31,0.5,95,36.83%,39%,20%,1099,US$21.78 ,US$22.75 ,US$22.64 ,US$22.72 ,58.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.32,29.17%,2.16%,1618.36,4.22%,2.64%
ASEA,Global X FTSE ASEAN 40 ETF,Equity,"US$20,264,046.00 ",6.17%,"9,582",US$16.18 ,0.00%,No,No,0.59%,3.29%,-8.46%,45.18%,25.81%,"US$798,776.50 ",US$0.00 ,"US$798,776.50 ","US$2,843,987.50 ","US$5,123,433.50 ","(US$9,329,066.50)",Asia Pacific Equities,16/2/2011,0.65%,2 Platforms,US$0.47 ,28/12/2018,US$0.47 ,2.90%,13.61,0.74,41,50.29%,35%,15%,1099,US$15.71 ,US$16.23 ,N/A,N/A,60.2,B+,C+,B-,A-,B+,A-,C+,6.12,87.31%,70.33%,264.53,1.24%,5.57%
ECNS,iShares MSCI China Small-Cap ETF,Equity,"US$18,972,688.00 ",8.70%,"3,002",US$42.50 ,0.26%,No,No,3.06%,8.61%,-16.53%,27.68%,12.55%,US$0.00 ,US$0.00 ,US$0.00 ,"US$640,285.50 ","(US$1,406,214.50)","(US$8,266,714.50)",Asia Pacific Equities,28/9/2010,0.59%,N/A,US$2.41 ,18/12/2018,US$1.67 ,5.80%,9.25,0.95,256,14.69%,35%,15%,1099,US$38.43 ,US$42.39 ,US$42.39 ,US$42.63 ,64.74,A+,B,A-,B+,B,A,A+,N/A,N/A,N/A,N/A,N/A,N/A
YAO,Invesco China All-Cap ETF,Equity,"US$18,544,536.00 ",11.64%,"1,637",US$30.83 ,-0.06%,No,No,2.54%,10.64%,-17.83%,53.35%,40.60%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,860,381.00)","(US$11,131,970.00)","(US$40,875,511.00)",China Equities,19/10/2009,0.70%,Charles Schwab,US$0.69 ,24/12/2018,US$0.69 ,2.24%,10.98,1.18,300,38.85%,35%,15%,1099,US$27.51 ,US$31.01 ,US$30.81 ,US$30.83 ,62.9,A-,B-,B-,B,A-,A-,A-,2.94,10.00%,0.76%,355.36,1.46%,6.86%
CEZ,VictoryShares Emerging Market Volatility Weighted ETF,Equity,"US$18,222,703.00 ",7.08%,"4,937",US$25.86 ,-0.42%,No,No,1.33%,5.59%,-13.41%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$6,113,551.00)","US$13,399,703.50 ","US$13,399,703.50 ",Emerging Markets Equities,23/3/2016,0.50%,N/A,US$1.14 ,19/12/2018,US$0.05 ,4.40%,12.45,0.63,500,5.55%,20%,39%,1099,US$23.92 ,US$26.12 ,N/A,N/A,61.17,N/A,N/A,A-,N/A,N/A,N/A,N/A,4.33,30.93%,14.64%,525.93,3.68%,4.98%
EEV,UltraShort MSCI Emerging Markets,Equity,"US$17,721,297.00 ",-17.17%,"22,490",US$42.84 ,1.49%,Yes,2x,-2.84%,-13.98%,17.81%,-66.71%,-63.89%,"(US$4,521,395.00)","(US$2,143,368.50)","(US$4,521,395.00)","(US$4,868,855.99)","(US$9,588,662.99)","US$2,947,337.45 ",Leveraged Equities,1/11/2007,0.95%,N/A,US$0.19 ,26/12/2018,US$0.12 ,0.45%,0,-1.73,1087,24.04%,35%,15%,1099,US$42.02 ,US$50.73 ,US$42.69 ,US$43.02 ,37.47,B,B+,B,A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLAX,Franklin FTSE Asia ex Japan ETF,Equity,"US$16,895,414.00 ",6.84%,"5,209",US$21.10 ,-0.75%,No,No,0.91%,6.40%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,425,832.00 ","US$9,425,832.00 ","US$9,425,832.00 ",Asia Pacific Equities,6/2/2018,0.19%,N/A,US$0.46 ,20/12/2018,US$0.38 ,2.22%,12.2,-2.34,883,26.96%,39%,20%,1099,US$19.70 ,US$21.24 ,US$21.09 ,US$21.12 ,60.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.51,23.26%,18.48%,351.64,3.83%,5.35%
