Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Equity,"US$46,832,935.00 ",6.93%,"29,287",US$25.32 ,-0.08%,No,No,0.84%,5.06%,-5.17%,32.46%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$50,669,933.00)","US$33,154,359.50 ","US$33,154,359.50 ",Foreign Large Cap Equities,29/6/2015,0.35%,N/A,US$0.59 ,28/12/2018,US$0.21 ,2.35%,14.31,0.81,2,100.00%,35%,15%,1099,US$23.97 ,US$25.52 ,US$25.30 ,US$25.35 ,59.28,C+,C+,A-,N/A,N/A,C+,C,N/A,N/A,N/A,N/A,N/A,N/A
CRAK,VanEck Vectors Oil Refiners ETF,Equity,"US$40,852,695.00 ",8.38%,"21,340",US$29.09 ,-1.05%,No,No,0.66%,5.32%,-4.18%,64.89%,N/A,"(US$10,927,178.50)","(US$1,431,132.50)","(US$5,624,988.50)","US$20,857,206.50 ","US$40,611,825.00 ","US$42,502,293.50 ",Energy Equities,18/8/2015,0.59%,N/A,US$0.65 ,20/12/2018,US$0.65 ,2.21%,8.68,1.03,26,60.51%,35%,15%,1099,US$27.57 ,US$29.34 ,US$28.99 ,US$29.26 ,55.92,N/A,N/A,B-,N/A,N/A,N/A,N/A,5.42,78.05%,45.67%,365.03,4.65%,3.41%
FPA,First Trust Asia Pacific ex-Japan AlphaDEX Fund,Equity,"US$32,896,637.00 ",10.14%,"6,914",US$29.98 ,-0.73%,No,No,0.71%,7.96%,-18.28%,24.90%,30.88%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$16,558,017.50)","(US$1,683,787.50)","(US$28,864,934.47)",Asia Pacific Equities,20/4/2011,0.80%,N/A,US$0.76 ,18/12/2018,US$0.19 ,2.55%,8.21,0.85,101,18.31%,35%,15%,1099,US$27.90 ,US$30.31 ,US$29.89 ,US$30.02 ,61.79,C+,B+,C,C+,B,C,B+,5.13,61.87%,36.67%,371.33,2.45%,7.08%
ONLN,ProShares Online Retail ETF,Equity,"US$32,599,785.00 ",16.33%,"25,139",US$35.19 ,-1.76%,No,No,0.92%,11.82%,N/A,N/A,N/A,"(US$2,586,256.00)","(US$1,713,401.50)","(US$2,586,256.00)","US$30,000,596.00 ","US$30,000,596.00 ","US$30,000,596.00 ",Consumer Discretionary Equities,13/7/2018,0.58%,N/A,US$0.00 ,N/A,N/A,0.00%,24.04,1.64,22,74.50%,39%,20%,1099,US$31.69 ,US$35.88 ,US$35.04 ,US$35.45 ,58.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.62,4.63%,3.83%,21.97,24.54%,0.33%
KARS,KraneShares Electric Vehicles and Future Mobility Index ETF,Equity,"US$30,553,473.00 ",11.45%,"2,890",US$19.86 ,0.46%,No,No,0.66%,10.89%,-18.45%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$23,495,305.00 ","US$34,745,145.00 ","US$34,745,145.00 ",Large Cap Blend Equities,18/1/2018,0.70%,N/A,US$0.25 ,26/12/2018,US$0.25 ,1.27%,12.73,1.07,57,34.93%,39%,20%,1099,US$18.04 ,US$20.07 ,US$19.82 ,US$19.90 ,59.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.61,3.81%,20.97%,106.94,0.00%,11.79%
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,Equity,"US$30,040,091.00 ",8.95%,"16,005",US$21.67 ,-0.28%,No,No,1.40%,7.49%,-20.26%,30.11%,9.37%,"US$3,138,617.00 ","US$2,110,656.00 ","US$3,138,617.00 ","(US$4,829,914.50)","US$21,477,602.50 ","US$17,526,006.46 ",Emerging Markets Equities,27/9/2013,0.32%,E*TRADE,US$0.74 ,24/12/2018,US$0.16 ,3.40%,13.02,0.89,220,17.85%,35%,15%,1099,US$19.97 ,US$21.80 ,N/A,N/A,63.9,B,C+,B,C+,C+,B+,B+,4.23,20.23%,12.28%,218.83,4.11%,6.36%
KEMQ,KraneShares Emerging Markets Consumer Technology ETF,Equity,"US$27,894,497.00 ",12.81%,"5,500",US$21.45 ,-0.28%,No,No,2.05%,9.24%,-22.56%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$33,609,407.50 ","US$33,609,407.50 ","US$33,609,407.50 ",Foreign Large Cap Equities,12/10/2017,0.79%,N/A,US$0.00 ,N/A,N/A,0.00%,17.13,0.79,50,36.46%,39%,20%,1099,US$19.45 ,US$21.50 ,US$21.35 ,US$21.50 ,62.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.39,2.49%,2.46%,28.31,2.34%,3.23%
FPXI,First Trust International IPO ETF,Equity,"US$19,954,475.00 ",9.93%,"3,525",US$33.31 ,0.00%,No,No,0.42%,7.42%,-13.73%,42.43%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$963,199.00)","US$18,847,180.00 ","US$17,397,842.50 ",Large Cap Blend Equities,4/11/2014,0.70%,N/A,US$0.53 ,18/12/2018,US$0.10 ,1.59%,14.74,1.13,51,54.39%,35%,15%,1099,US$30.48 ,US$33.78 ,US$33.26 ,US$33.42 ,62.86,C+,B+,C+,N/A,N/A,B-,C+,4.96,2.85%,32.26%,261.49,1.49%,8.05%
FLN,First Trust Latin America AlphaDEX Fund,Equity,"US$17,145,658.00 ",19.09%,"14,854",US$21.62 ,0.32%,No,No,3.47%,10.14%,-3.15%,95.53%,24.67%,"(US$3,049,915.00)",US$0.00 ,"(US$3,049,915.00)","US$423,997.50 ","US$10,931,763.00 ","US$10,445,492.44 ",Latin America Equities,20/4/2011,0.80%,N/A,US$0.56 ,18/12/2018,US$0.20 ,2.61%,14.54,1.02,51,37.69%,35%,15%,1099,US$19.26 ,US$21.61 ,US$21.43 ,US$21.72 ,72.03,B,B,C,A,A-,C+,B+,4.17,22.34%,11.18%,462.76,5.30%,3.98%
DWCR,Arrow DWA Country Rotation ETF,Equity,"US$16,209,023.00 ",9.28%,"1,413",US$27.08 ,3.20%,No,No,3.20%,9.64%,-14.48%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$13,673,210.50 ","US$15,297,115.50 ","US$15,297,115.50 ",Large Cap Blend Equities,29/12/2017,1.34%,N/A,US$0.53 ,28/12/2018,US$0.53 ,1.95%,12.89,0.7,65,44.52%,39%,20%,1099,US$24.19 ,US$26.77 ,US$27.08 ,US$27.08 ,60.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.38,43.12%,44.16%,709.94,5.05%,5.28%
RWED,Direxion MSCI Emerging Over Developed Markets ETF,Equity,"US$14,561,338.00 ",N/A,N/A,US$52.93 ,-1.19%,No,No,1.69%,N/A,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Large Cap Blend Equities,16/1/2019,0.58%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,2,100.00%,39%,20%,1099,N/A,N/A,US$52.80 ,US$53.08 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FONE,First Trust NASDAQ CEA Smartphone Index Fund,Equity,"US$13,848,885.00 ",7.87%,"1,504",US$46.08 ,-0.04%,No,No,0.52%,7.61%,-13.23%,45.29%,48.58%,US$0.00 ,US$0.00 ,US$0.00 ,"US$174,071.50 ","US$593,934.50 ","US$593,934.50 ",Technology Equities,17/2/2011,0.70%,N/A,US$0.54 ,18/12/2018,US$0.06 ,1.17%,14.78,0.99,55,33.45%,35%,15%,1099,US$42.34 ,US$46.47 ,N/A,N/A,59.93,B,B,C+,A+,B-,C,A,5.71,39.53%,56.20%,55.07,2.65%,4.77%
EMFM,Global X Next Emerging & Frontier ETF,Equity,"US$13,781,632.00 ",6.97%,"3,923",US$21.03 ,-0.57%,No,No,0.81%,4.09%,-14.90%,34.53%,2.00%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$912,269.50)","(US$81,842,569.00)","US$39,248,431.00 ",Emerging Markets Equities,6/11/2013,0.56%,2 Platforms,US$0.65 ,28/12/2018,US$0.65 ,3.06%,13.93,0.71,199,16.40%,35%,15%,1099,US$20.13 ,US$21.15 ,US$20.98 ,US$21.13 ,62.61,A-,B+,B+,B+,B+,B,B+,4.94,80.93%,31.84%,497.13,5.15%,2.70%
SOIL,Global X Fertilizers/Potash ETF,Equity,"US$12,257,298.00 ",5.69%,"4,303",US$9.38 ,-0.74%,No,No,-0.53%,3.19%,-10.32%,23.38%,-3.56%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,020,418.50)","US$2,027,826.50 ","(US$6,692,173.50)",Materials,25/5/2011,0.69%,2 Platforms,US$0.16 ,28/12/2018,US$0.16 ,1.69%,20.51,0.95,33,48.67%,35%,15%,1099,US$9.15 ,US$9.53 ,US$9.34 ,US$9.41 ,51.74,B-,C,C+,B+,A,B,B-,4.33,0.00%,14.53%,922.02,4.64%,0.86%
FWDI,AdvisorShares Madrona International ETF,Equity,"US$12,069,403.00 ",13.80%,965,US$26.80 ,0.26%,No,No,2.11%,9.93%,-16.55%,28.31%,5.02%,US$0.00 ,US$0.00 ,US$0.00 ,"US$794,892.75 ","(US$6,632,119.50)","(US$4,502,376.00)",Global Equities,20/6/2011,1.25%,N/A,US$0.42 ,27/12/2018,US$0.42 ,1.57%,11.48,0.91,85,36.51%,35%,15%,1099,US$24.27 ,US$26.83 ,US$26.69 ,US$26.85 ,63.71,C,B,C,B-,C,B-,B+,4.78,2.20%,27.47%,579.96,11.26%,2.39%
FLIO,Franklin Liberty International Opportunities ETF,Equity,"US$10,485,423.00 ",8.71%,547,US$26.25 ,-0.46%,No,No,1.02%,6.68%,-13.94%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$5,819,448.00 ","US$5,819,448.00 ","US$5,819,448.00 ",Large Cap Blend Equities,25/1/2017,0.60%,N/A,US$0.42 ,20/12/2018,US$0.20 ,1.63%,14.5,0.71,131,23.02%,39%,20%,1099,US$24.65 ,US$26.50 ,US$26.25 ,US$26.26 ,60.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.08,26.55%,69.11%,149.55,4.97%,4.68%
EMXC,iShares MSCI Emerging Markets ex China ETF,Equity,"US$9,809,368.00 ",7.91%,"4,153",US$49.36 ,-0.60%,No,No,0.84%,5.99%,-11.34%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,19/7/2017,0.49%,N/A,US$1.20 ,18/12/2018,US$0.89 ,2.41%,12.13,0.54,458,32.35%,39%,20%,1099,US$46.15 ,US$49.72 ,US$49.32 ,US$49.44 ,61.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.91,78.60%,30.77%,334.66,3.11%,2.73%
HGI,Invesco Zacks International Multi-Asset Income ETF,Equity,"US$9,416,982.00 ",10.31%,"1,847",US$15.52 ,-1.21%,No,No,0.10%,6.70%,-11.77%,30.26%,3.27%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,369,630.00)","(US$10,893,331.00)","(US$15,006,183.00)",Large Cap Blend Equities,11/7/2007,0.98%,Charles Schwab,US$0.60 ,24/12/2018,US$0.08 ,3.82%,11.34,0.88,150,15.94%,35%,15%,1099,US$14.56 ,US$15.77 ,US$15.39 ,US$15.58 ,59.16,C,C+,C,C,B-,A,B,5.66,9.33%,54.28%,544.11,9.53%,5.19%
ESPO,VanEck Vectors Video Gaming and eSports ETF,Equity,"US$8,815,290.00 ",9.88%,"5,079",US$29.48 ,-1.11%,No,No,-0.97%,7.75%,N/A,N/A,N/A,"US$2,901,871.50 ",US$0.00 ,"US$2,901,871.50 ","US$5,589,278.00 ","US$5,589,278.00 ","US$5,589,278.00 ",Large Cap Growth Equities,16/10/2018,0.55%,N/A,US$0.01 ,20/12/2018,US$0.01 ,0.03%,23.22,1.1,26,58.66%,39%,20%,1099,US$27.70 ,US$30.07 ,N/A,N/A,56.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FIEG,FI Enhanced Global High Yield ETN,Equity,"US$7,007,618.00 ",-0.32%,287,US$155.00 ,0.00%,No,2x,19.69%,-0.32%,-15.76%,48.45%,47.04%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,304,799.82)","(US$386,672,227.81)","(US$82,280,996.41)",Leveraged Equities,8/10/2013,0.10%,N/A,US$0.00 ,N/A,N/A,0.00%,0,1.64,N/A,N/A,39%,20%,1099,US$130.96 ,US$174.25 ,N/A,N/A,49.19,B+,C+,A+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TTTN,TigerShares China-U.S. Internet Titans ETF,Equity,"US$6,616,166.00 ",14.68%,N/A,US$26.15 ,-0.11%,No,No,2.59%,10.95%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,548,255.00 ","US$3,548,255.00 ","US$3,548,255.00 ",Large Cap Growth Equities,6/11/2018,0.59%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,21,62.45%,39%,20%,1099,US$23.48 ,US$26.15 ,US$26.04 ,US$26.25 ,60.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.48,3.20%,2.98%,35.53,7.75%,2.56%
HILO,Columbia EM Quality Dividend ETF,Equity,"US$6,356,287.00 ",5.43%,"2,462",US$13.99 ,-0.64%,No,No,0.58%,3.71%,-13.91%,34.36%,3.34%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$3,615,233.50)","(US$13,630,563.00)","(US$52,373,439.50)",Foreign Large Cap Equities,4/8/2011,0.60%,N/A,US$0.44 ,21/12/2018,US$0.09 ,3.16%,10.64,0.79,51,22.71%,35%,15%,1099,US$13.37 ,US$14.06 ,US$13.95 ,US$14.05 ,58.63,B+,C+,C,A,A-,B+,B-,5.08,3.37%,35.43%,453.97,8.52%,3.47%
KALL,KraneShares MSCI China All Shares Index ETF,Equity,"US$5,757,744.00 ",11.38%,"2,150",US$23.29 ,-0.38%,No,No,1.79%,9.50%,-19.93%,36.43%,N/A,"US$3,331,852.50 ",US$0.00 ,"US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ",China Equities,12/2/2015,0.72%,N/A,US$0.43 ,26/12/2018,US$0.43 ,1.91%,14.01,1.23,292,34.57%,N/A,N/A,N/A,US$21.10 ,US$23.46 ,US$23.29 ,US$23.30 ,61.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.95,10.83%,0.80%,417.01,3.29%,5.40%
BATT,Amplify Advanced Battery Metals and Materials ETF,Equity,"US$5,709,150.00 ",9.47%,"3,395",US$12.71 ,-0.24%,No,No,1.44%,6.45%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$6,057,201.50 ","US$6,057,201.50 ","US$6,057,201.50 ",Materials,6/6/2018,0.72%,N/A,US$0.10 ,28/12/2018,US$0.10 ,0.84%,11.14,1.33,44,34.50%,39%,20%,1099,US$12.03 ,US$12.84 ,US$12.69 ,US$12.72 ,54.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.65,15.58%,22.09%,611.58,0.00%,3.39%
TLEH,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,Equity,"US$5,681,065.00 ",9.14%,"1,933",US$28.41 ,-0.32%,No,No,1.03%,7.78%,-10.41%,36.19%,N/A,"US$641,441.00 ",US$0.00 ,US$0.00 ,"(US$31,635,682.00)","(US$18,375,078.00)","(US$4,836,833.00)",Large Cap Blend Equities,9/11/2015,0.64%,N/A,US$0.75 ,28/12/2018,US$0.12 ,2.66%,15.61,0.68,2,100.00%,39%,20%,1099,US$26.20 ,US$28.67 ,US$28.39 ,US$28.42 ,64.73,C+,B-,C+,N/A,N/A,B-,C,N/A,N/A,N/A,N/A,N/A,N/A
DOGS,Arrow DOGS of the World ETF,Equity,"US$5,175,952.00 ",12.94%,"1,548",US$52.03 ,0.31%,No,No,2.62%,9.35%,2.94%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,3/1/2018,2.04%,N/A,US$1.01 ,28/12/2018,US$1.01 ,2.08%,11.16,0.87,67,42.79%,39%,20%,1099,US$47.55 ,US$52.19 ,US$51.91 ,US$52.11 ,68.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.71,6.42%,25.69%,179.88,1.81%,1.25%
BRGL,Bernstein Global Research Fund,Equity,"US$4,894,296.00 ",9.75%,198,US$24.55 ,0.04%,No,No,0.95%,7.58%,-10.60%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,714,993.50 ","US$2,714,993.50 ","US$2,714,993.50 ",Large Cap Blend Equities,16/10/2017,0.65%,N/A,US$0.26 ,24/12/2018,US$0.26 ,1.04%,13.06,0.99,136,9.87%,39%,20%,1099,US$22.86 ,US$24.77 ,US$24.54 ,US$24.57 ,60.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.11,11.91%,36.08%,236.42,6.50%,5.53%
GNRX,VanEck Vectors Generic Drugs ETF,Equity,"US$3,336,124.00 ",7.78%,"1,768",US$22.31 ,1.09%,No,No,2.72%,6.44%,-12.49%,-6.17%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$967,469.50 ","US$967,469.50 ",Health & Biotech Equities,12/1/2016,0.57%,N/A,US$0.01 ,20/12/2018,US$0.01 ,0.03%,24.27,1.16,40,55.58%,39%,20%,1099,US$20.14 ,US$22.49 ,US$22.31 ,US$22.31 ,49.36,N/A,N/A,B-,N/A,N/A,N/A,N/A,3.59,3.92%,3.65%,56.36,3.36%,7.47%
FDNI,First Trust Dow Jones International Internet ETF,Equity,"US$3,078,086.00 ",12.47%,N/A,US$20.65 ,1.28%,No,No,4.82%,15.69%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$952,382.00 ","US$952,382.00 ","US$952,382.00 ",Large Cap Growth Equities,5/11/2018,0.65%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,41,59.67%,39%,20%,1099,US$17.96 ,US$20.95 ,US$20.61 ,US$20.67 ,57.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.59,4.27%,3.61%,19.41,4.11%,1.01%
FLLA,Franklin FTSE Latin America ETF,Equity,"US$2,812,325.00 ",14.70%,"1,646",US$28.20 ,-0.21%,No,No,2.28%,7.24%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Latin America Equities,9/10/2018,0.19%,N/A,US$0.12 ,20/12/2018,US$0.12 ,0.43%,N/A,0,154,39.53%,39%,20%,1099,US$26.18 ,US$28.24 ,US$28.18 ,US$28.26 ,67.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.34,38.30%,14.83%,304.16,5.94%,2.77%
GDXS,ProShares UltraShort Gold Miners,Equity,"US$2,646,989.00 ",-13.22%,"8,571",US$12.47 ,0.81%,Yes,2x,-12.00%,-11.56%,-6.03%,-87.08%,N/A,"US$760,730.00 ",US$0.00 ,"US$760,730.00 ","US$93,248.00 ","US$3,397,371.39 ","(US$21,128.61)",Leveraged Equities,12/2/2015,0.95%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0.39,69,44.96%,20%,39%,1099,US$12.60 ,US$16.02 ,US$12.34 ,US$12.72 ,34.07,C,B-,B+,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EBIZ,Global X E-commerce ETF,Equity,"US$1,619,775.00 ",16.85%,N/A,US$16.23 ,0.50%,No,No,3.05%,16.85%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Consumer Discretionary Equities,27/11/2018,0.68%,N/A,US$0.00 ,N/A,N/A,0.00%,28.92,0,41,41.68%,39%,20%,1099,US$14.25 ,US$16.46 ,US$16.21 ,US$16.24 ,56.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.06,0.00%,9.21%,21.52,4.24%,0.10%
